box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-7.7016, 2.389118, 8.21835, 437.8056, 80.44051
-7.680089, 2.389118, 8.464219, 433.2393, 82.15498
-7.879328, 2.389118, 8.48165, 417.5651, 82.27245
-7.900839, 2.565368, 8.235782, 421.6135, 66.64352
-7.900839, 2.389118, 8.235782, 421.6135, 80.5657
-7.879328, 2.389118, 8.48165, 417.5651, 82.27245
-7.879328, 2.565368, 8.48165, 417.5651, 68.78677
-7.7016, 2.565368, 8.21835, 437.8056, 66.48628
-7.7016, 2.389118, 8.21835, 437.8056, 80.44051
-7.900839, 2.389118, 8.235782, 421.6135, 80.5657
-7.900839, 2.565368, 8.235782, 421.6135, 66.64352
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 2.599012, 8.246572, 468.446, 64.08665
-7.503727, 2.599012, 8.253551, 452.4848, 64.15167
-7.496747, 2.599012, 8.453429, 447.5851, 65.96407
-7.296869, 2.599012, 8.446449, 463.1333, 65.90234
-7.496747, 2.599012, 8.453429, 447.5851, 65.96407
-7.496747, 2.389012, 8.453429, 447.5851, 82.09015
-7.296869, 2.389012, 8.446449, 463.1333, 82.04285
-7.296869, 2.599012, 8.446449, 463.1333, 65.90234
-7.296869, 2.599012, 8.446449, 463.1333, 65.90234
-7.296869, 2.389012, 8.446449, 463.1333, 82.04285
-7.303849, 2.389012, 8.246572, 468.446, 80.65128
-7.303849, 2.599012, 8.246572, 468.446, 64.08665
-7.503727, 2.389012, 8.253551, 452.4848, 80.70111
-7.303849, 2.389012, 8.246572, 468.446, 80.65128
-7.296869, 2.389012, 8.446449, 463.1333, 82.04285
-7.496747, 2.389012, 8.453429, 447.5851, 82.09015
-7.503727, 2.599012, 8.253551, 452.4848, 64.15167
-7.503727, 2.389012, 8.253551, 452.4848, 80.70111
-7.496747, 2.389012, 8.453429, 447.5851, 82.09015
-7.496747, 2.599012, 8.453429, 447.5851, 65.96407
-7.303849, 2.599012, 8.246572, 468.446, 64.08665
-7.303849, 2.389012, 8.246572, 468.446, 80.65128
-7.503727, 2.389012, 8.253551, 452.4848, 80.70111
-7.503727, 2.599012, 8.253551, 452.4848, 64.15167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.302059, 2.809012, 8.24827, 468.5362, 47.54156
-7.502028, 2.809012, 8.25176, 452.6687, 47.58167
-7.498538, 2.809012, 8.451731, 447.4927, 49.81947
-7.298568, 2.809012, 8.44824, 462.9516, 49.78139
-7.498538, 2.809012, 8.451731, 447.4927, 49.81947
-7.498538, 2.599012, 8.451731, 447.4927, 65.94907
-7.298568, 2.599012, 8.44824, 462.9516, 65.9182
-7.298568, 2.809012, 8.44824, 462.9516, 49.78139
-7.298568, 2.809012, 8.44824, 462.9516, 49.78139
-7.298568, 2.599012, 8.44824, 462.9516, 65.9182
-7.302059, 2.599012, 8.24827, 468.5362, 64.10249
-7.302059, 2.809012, 8.24827, 468.5362, 47.54156
-7.502028, 2.599012, 8.25176, 452.6687, 64.13499
-7.302059, 2.599012, 8.24827, 468.5362, 64.10249
-7.298568, 2.599012, 8.44824, 462.9516, 65.9182
-7.498538, 2.599012, 8.451731, 447.4927, 65.94907
-7.502028, 2.809012, 8.25176, 452.6687, 47.58167
-7.502028, 2.599012, 8.25176, 452.6687, 64.13499
-7.498538, 2.599012, 8.451731, 447.4927, 65.94907
-7.498538, 2.809012, 8.451731, 447.4927, 49.81947
-7.302059, 2.809012, 8.24827, 468.5362, 47.54156
-7.302059, 2.599012, 8.24827, 468.5362, 64.10249
-7.502028, 2.599012, 8.25176, 452.6687, 64.13499
-7.502028, 2.809012, 8.25176, 452.6687, 47.58167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.305669, 3.019012, 8.244904, 468.3525, 30.93459
-7.505394, 3.019012, 8.255371, 452.3026, 31.07762
-7.494927, 3.019012, 8.455097, 447.6806, 33.73352
-7.295202, 3.019012, 8.44463, 463.3135, 33.59769
-7.494927, 3.019012, 8.455097, 447.6806, 33.73352
-7.494927, 2.809012, 8.455097, 447.6806, 49.85616
-7.295202, 2.809012, 8.44463, 463.3135, 49.74196
-7.295202, 3.019012, 8.44463, 463.3135, 33.59769
-7.295202, 3.019012, 8.44463, 463.3135, 33.59769
-7.295202, 2.809012, 8.44463, 463.3135, 49.74196
-7.305669, 2.809012, 8.244904, 468.3525, 47.50284
-7.305669, 3.019012, 8.244904, 468.3525, 30.93459
-7.505394, 2.809012, 8.255371, 452.3026, 47.62312
-7.305669, 2.809012, 8.244904, 468.3525, 47.50284
-7.295202, 2.809012, 8.44463, 463.3135, 49.74196
-7.494927, 2.809012, 8.455097, 447.6806, 49.85616
-7.505394, 3.019012, 8.255371, 452.3026, 31.07762
-7.505394, 2.809012, 8.255371, 452.3026, 47.62312
-7.494927, 2.809012, 8.455097, 447.6806, 49.85616
-7.494927, 3.019012, 8.455097, 447.6806, 33.73352
-7.305669, 3.019012, 8.244904, 468.3525, 30.93459
-7.305669, 2.809012, 8.244904, 468.3525, 47.50284
-7.505394, 2.809012, 8.255371, 452.3026, 47.62312
-7.505394, 3.019012, 8.255371, 452.3026, 31.07762
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 3.229012, 8.246572, 468.446, 14.39278
-7.503727, 3.229012, 8.253551, 452.4848, 14.50334
-7.496747, 3.229012, 8.453429, 447.5851, 17.5858
-7.296869, 3.229012, 8.446449, 463.1333, 17.48082
-7.496747, 3.229012, 8.453429, 447.5851, 17.5858
-7.496747, 3.019012, 8.453429, 447.5851, 33.71188
-7.296869, 3.019012, 8.446449, 463.1333, 33.62135
-7.296869, 3.229012, 8.446449, 463.1333, 17.48082
-7.296869, 3.229012, 8.446449, 463.1333, 17.48082
-7.296869, 3.019012, 8.446449, 463.1333, 33.62135
-7.303849, 3.019012, 8.246572, 468.446, 30.9574
-7.303849, 3.229012, 8.246572, 468.446, 14.39278
-7.503727, 3.019012, 8.253551, 452.4848, 31.0528
-7.303849, 3.019012, 8.246572, 468.446, 30.9574
-7.296869, 3.019012, 8.446449, 463.1333, 33.62135
-7.496747, 3.019012, 8.453429, 447.5851, 33.71188
-7.503727, 3.229012, 8.253551, 452.4848, 14.50334
-7.503727, 3.019012, 8.253551, 452.4848, 31.0528
-7.496747, 3.019012, 8.453429, 447.5851, 33.71188
-7.496747, 3.229012, 8.453429, 447.5851, 17.5858
-7.303849, 3.229012, 8.246572, 468.446, 14.39278
-7.303849, 3.019012, 8.246572, 468.446, 30.9574
-7.503727, 3.019012, 8.253551, 452.4848, 31.0528
-7.503727, 3.229012, 8.253551, 452.4848, 14.50334
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.12399, 2.565368, 8.460298, 476.002, 68.60597
-7.12399, 2.565368, 8.460298, 476.002, 68.60597
-7.12399, 2.389118, 8.460298, 476.002, 82.12849
-7.12399, 2.389118, 8.460298, 476.002, 82.12849
-7.12399, 2.389118, 8.460298, 476.002, 82.12849
-7.12399, 2.565368, 8.460298, 476.002, 68.60597
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.107528, 2.741618, 8.475131, 476.8159, 55.23479
-7.107528, 2.741618, 8.475131, 476.8159, 55.23479
-7.107528, 2.565368, 8.475131, 476.8159, 68.73167
-7.107528, 2.565368, 8.475131, 476.8159, 68.73167
-7.107528, 2.565368, 8.475131, 476.8159, 68.73167
-7.107528, 2.741618, 8.475131, 476.8159, 55.23479
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.100845, 2.917868, 8.48008, 477.1778, 41.79674
-7.100845, 2.917868, 8.48008, 477.1778, 41.79674
-7.100845, 2.741618, 8.48008, 477.1778, 55.28513
-7.100845, 2.741618, 8.48008, 477.1778, 55.28513
-7.100845, 2.741618, 8.48008, 477.1778, 55.28513
-7.100845, 2.917868, 8.48008, 477.1778, 41.79674
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27907, 0.2744219, 8.273895, 233.7851, 247.0459
-10.47831, 0.2744219, 8.291327, 218.1755, 246.7907
-10.46652, 0.2744219, 8.426105, 219.4619, 244.8556
-10.26728, 0.2744219, 8.408674, 234.8037, 245.102
-10.46652, 0.2744219, 8.426105, 219.4619, 244.8556
-10.46652, 0.01942196, 8.426105, 219.4619, 264.506
-10.26728, 0.01942196, 8.408674, 234.8037, 264.7965
-10.26728, 0.2744219, 8.408674, 234.8037, 245.102
-10.26728, 0.2744219, 8.408674, 234.8037, 245.102
-10.26728, 0.01942196, 8.408674, 234.8037, 264.7965
-10.27907, 0.01942196, 8.273895, 233.7851, 267.0881
-10.27907, 0.2744219, 8.273895, 233.7851, 247.0459
-10.47831, 0.01942196, 8.291327, 218.1755, 266.7872
-10.27907, 0.01942196, 8.273895, 233.7851, 267.0881
-10.26728, 0.01942196, 8.408674, 234.8037, 264.7965
-10.46652, 0.01942196, 8.426105, 219.4619, 264.506
-10.47831, 0.2744219, 8.291327, 218.1755, 246.7907
-10.47831, 0.01942196, 8.291327, 218.1755, 266.7872
-10.46652, 0.01942196, 8.426105, 219.4619, 264.506
-10.46652, 0.2744219, 8.426105, 219.4619, 244.8556
-10.27907, 0.2744219, 8.273895, 233.7851, 247.0459
-10.27907, 0.01942196, 8.273895, 233.7851, 267.0881
-10.47831, 0.01942196, 8.291327, 218.1755, 266.7872
-10.47831, 0.2744219, 8.291327, 218.1755, 246.7907
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27399, 0.529422, 8.280619, 234.1896, 226.9228
-10.47396, 0.529422, 8.284109, 218.4962, 226.8808
-10.4716, 0.529422, 8.419382, 219.0523, 225.2831
-10.27163, 0.529422, 8.415892, 234.4729, 225.3236
-10.4716, 0.529422, 8.419382, 219.0523, 225.2831
-10.4716, 0.274422, 8.419382, 219.0523, 244.9505
-10.27163, 0.274422, 8.415892, 234.4729, 244.9998
-10.27163, 0.529422, 8.415892, 234.4729, 225.3236
-10.27163, 0.529422, 8.415892, 234.4729, 225.3236
-10.27163, 0.274422, 8.415892, 234.4729, 244.9998
-10.27399, 0.2744219, 8.280619, 234.1896, 246.9473
-10.27399, 0.529422, 8.280619, 234.1896, 226.9228
-10.47396, 0.2744219, 8.284109, 218.4962, 246.8962
-10.27399, 0.2744219, 8.280619, 234.1896, 246.9473
-10.27163, 0.274422, 8.415892, 234.4729, 244.9998
-10.4716, 0.274422, 8.419382, 219.0523, 244.9505
-10.47396, 0.529422, 8.284109, 218.4962, 226.8808
-10.47396, 0.2744219, 8.284109, 218.4962, 246.8962
-10.4716, 0.274422, 8.419382, 219.0523, 244.9505
-10.4716, 0.529422, 8.419382, 219.0523, 225.2831
-10.27399, 0.529422, 8.280619, 234.1896, 226.9228
-10.27399, 0.2744219, 8.280619, 234.1896, 246.9473
-10.47396, 0.2744219, 8.284109, 218.4962, 246.8962
-10.47396, 0.529422, 8.284109, 218.4962, 226.8808
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27647, 0.7844219, 8.277212, 233.9921, 206.9303
-10.4762, 0.7844219, 8.28768, 218.3307, 206.8318
-10.46912, 0.7844219, 8.422789, 219.2527, 205.5848
-10.26939, 0.7844219, 8.412321, 234.6431, 205.6799
-10.46912, 0.7844219, 8.422789, 219.2527, 205.5848
-10.46912, 0.5294219, 8.422789, 219.2527, 225.2436
-10.26939, 0.5294219, 8.412321, 234.6431, 225.3651
-10.26939, 0.7844219, 8.412321, 234.6431, 205.6799
-10.26939, 0.7844219, 8.412321, 234.6431, 205.6799
-10.26939, 0.5294219, 8.412321, 234.6431, 225.3651
-10.27647, 0.5294219, 8.277212, 233.9921, 226.9638
-10.27647, 0.7844219, 8.277212, 233.9921, 206.9303
-10.4762, 0.5294219, 8.28768, 218.3307, 226.8379
-10.27647, 0.5294219, 8.277212, 233.9921, 226.9638
-10.26939, 0.5294219, 8.412321, 234.6431, 225.3651
-10.46912, 0.5294219, 8.422789, 219.2527, 225.2436
-10.4762, 0.7844219, 8.28768, 218.3307, 206.8318
-10.4762, 0.5294219, 8.28768, 218.3307, 226.8379
-10.46912, 0.5294219, 8.422789, 219.2527, 225.2436
-10.46912, 0.7844219, 8.422789, 219.2527, 205.5848
-10.27647, 0.7844219, 8.277212, 233.9921, 206.9303
-10.27647, 0.5294219, 8.277212, 233.9921, 226.9638
-10.4762, 0.5294219, 8.28768, 218.3307, 226.8379
-10.4762, 0.7844219, 8.28768, 218.3307, 206.8318
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.898013, 0.2073493, 8.233563, 263.8613, 252.9407
-10.09789, 0.2073493, 8.226583, 248.0755, 253.0493
-10.10627, 0.2073493, 8.466437, 247.1859, 249.4314
-9.906389, 0.2073493, 8.473417, 262.4891, 249.3295
-10.10627, 0.2073493, 8.466437, 247.1859, 249.4314
-10.10627, 0.01984932, 8.466437, 247.1859, 263.8058
-9.906389, 0.01984932, 8.473417, 262.4891, 263.691
-9.906389, 0.2073493, 8.473417, 262.4891, 249.3295
-9.906389, 0.2073493, 8.473417, 262.4891, 249.3295
-9.906389, 0.01984932, 8.473417, 262.4891, 263.691
-9.898013, 0.01984929, 8.233563, 263.8613, 267.7559
-9.898013, 0.2073493, 8.233563, 263.8613, 252.9407
-10.09789, 0.01984929, 8.226583, 248.0755, 267.8781
-9.898013, 0.01984929, 8.233563, 263.8613, 267.7559
-9.906389, 0.01984932, 8.473417, 262.4891, 263.691
-10.10627, 0.01984932, 8.466437, 247.1859, 263.8058
-10.09789, 0.2073493, 8.226583, 248.0755, 253.0493
-10.09789, 0.01984929, 8.226583, 248.0755, 267.8781
-10.10627, 0.01984932, 8.466437, 247.1859, 263.8058
-10.10627, 0.2073493, 8.466437, 247.1859, 249.4314
-9.898013, 0.2073493, 8.233563, 263.8613, 252.9407
-9.898013, 0.01984929, 8.233563, 263.8613, 267.7559
-10.09789, 0.01984929, 8.226583, 248.0755, 267.8781
-10.09789, 0.2073493, 8.226583, 248.0755, 253.0493
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.894012, 0.3948492, 8.237268, 264.1656, 238.0753
-10.09353, 0.3948492, 8.223317, 248.4244, 238.2649
-10.11027, 0.3948492, 8.462732, 246.8824, 235.1045
-9.910754, 0.3948492, 8.476684, 262.1455, 234.9263
-10.11027, 0.3948492, 8.462732, 246.8824, 235.1045
-10.11027, 0.2073493, 8.462732, 246.8824, 249.4856
-9.910754, 0.2073493, 8.476684, 262.1455, 249.2818
-9.910754, 0.3948492, 8.476684, 262.1455, 234.9263
-9.910754, 0.3948492, 8.476684, 262.1455, 234.9263
-9.910754, 0.2073493, 8.476684, 262.1455, 249.2818
-9.894012, 0.2073492, 8.237268, 264.1656, 252.8832
-9.894012, 0.3948492, 8.237268, 264.1656, 238.0753
-10.09353, 0.2073492, 8.223317, 248.4244, 253.1001
-9.894012, 0.2073492, 8.237268, 264.1656, 252.8832
-9.910754, 0.2073493, 8.476684, 262.1455, 249.2818
-10.11027, 0.2073493, 8.462732, 246.8824, 249.4856
-10.09353, 0.3948492, 8.223317, 248.4244, 238.2649
-10.09353, 0.2073492, 8.223317, 248.4244, 253.1001
-10.11027, 0.2073493, 8.462732, 246.8824, 249.4856
-10.11027, 0.3948492, 8.462732, 246.8824, 235.1045
-9.894012, 0.3948492, 8.237268, 264.1656, 238.0753
-9.894012, 0.2073492, 8.237268, 264.1656, 252.8832
-10.09353, 0.2073492, 8.223317, 248.4244, 253.1001
-10.09353, 0.3948492, 8.223317, 248.4244, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 263.7051, 223.3313
-10.10003, 0.5823491, 8.228273, 247.9045, 223.3719
-10.10422, 0.5823492, 8.468237, 247.3412, 220.663
-9.904249, 0.5823492, 8.471727, 262.6579, 220.6249
-10.10422, 0.5823492, 8.468237, 247.3412, 220.663
-10.10422, 0.3948492, 8.468237, 247.3412, 235.0341
-9.904249, 0.3948492, 8.471727, 262.6579, 234.9895
-9.904249, 0.5823492, 8.471727, 262.6579, 220.6249
-9.904249, 0.5823492, 8.471727, 262.6579, 220.6249
-9.904249, 0.3948492, 8.471727, 262.6579, 234.9895
-9.900061, 0.3948492, 8.231764, 263.7051, 238.15
-9.900061, 0.5823491, 8.231764, 263.7051, 223.3313
-10.10003, 0.3948492, 8.228273, 247.9045, 238.1975
-9.900061, 0.3948492, 8.231764, 263.7051, 238.15
-9.904249, 0.3948492, 8.471727, 262.6579, 234.9895
-10.10422, 0.3948492, 8.468237, 247.3412, 235.0341
-10.10003, 0.5823491, 8.228273, 247.9045, 223.3719
-10.10003, 0.3948492, 8.228273, 247.9045, 238.1975
-10.10422, 0.3948492, 8.468237, 247.3412, 235.0341
-10.10422, 0.5823492, 8.468237, 247.3412, 220.663
-9.900061, 0.5823491, 8.231764, 263.7051, 223.3313
-9.900061, 0.3948492, 8.231764, 263.7051, 238.15
-10.10003, 0.3948492, 8.228273, 247.9045, 238.1975
-10.10003, 0.5823491, 8.228273, 247.9045, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 262.8854, 208.5945
-10.11027, 0.7698491, 8.237268, 247.0867, 208.4594
-10.09353, 0.7698491, 8.476684, 248.152, 206.2151
-9.894012, 0.7698491, 8.462732, 263.4691, 206.3422
-10.09353, 0.7698491, 8.476684, 248.152, 206.2151
-10.09353, 0.5823491, 8.476684, 248.152, 220.5707
-9.894012, 0.5823491, 8.462732, 263.4691, 220.7233
-9.894012, 0.7698491, 8.462732, 263.4691, 206.3422
-9.894012, 0.7698491, 8.462732, 263.4691, 206.3422
-9.894012, 0.5823491, 8.462732, 263.4691, 220.7233
-9.910754, 0.5823491, 8.223317, 262.8854, 223.4297
-9.910754, 0.7698491, 8.223317, 262.8854, 208.5945
-10.11027, 0.5823491, 8.237268, 247.0867, 223.2673
-9.910754, 0.5823491, 8.223317, 262.8854, 223.4297
-9.894012, 0.5823491, 8.462732, 263.4691, 220.7233
-10.09353, 0.5823491, 8.476684, 248.152, 220.5707
-10.11027, 0.7698491, 8.237268, 247.0867, 208.4594
-10.11027, 0.5823491, 8.237268, 247.0867, 223.2673
-10.09353, 0.5823491, 8.476684, 248.152, 220.5707
-10.09353, 0.7698491, 8.476684, 248.152, 206.2151
-9.910754, 0.7698491, 8.223317, 262.8854, 208.5945
-9.910754, 0.5823491, 8.223317, 262.8854, 223.4297
-10.11027, 0.5823491, 8.237268, 247.0867, 223.2673
-10.11027, 0.7698491, 8.237268, 247.0867, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 293.557, 255.762
-9.720856, 0.1692639, 8.234918, 277.8525, 255.9285
-9.732369, 0.1692639, 8.454616, 275.9043, 252.5287
-9.532644, 0.1692639, 8.465083, 291.1705, 252.3715
-9.732369, 0.1692639, 8.454616, 275.9043, 252.5287
-9.732369, 0.01926387, 8.454616, 275.9043, 264.0456
-9.532644, 0.01926387, 8.465083, 291.1705, 263.873
-9.532644, 0.1692639, 8.465083, 291.1705, 252.3715
-9.532644, 0.1692639, 8.465083, 291.1705, 252.3715
-9.532644, 0.01926387, 8.465083, 291.1705, 263.873
-9.521131, 0.01926387, 8.245385, 293.557, 267.5957
-9.521131, 0.1692639, 8.245385, 293.557, 255.762
-9.720856, 0.01926387, 8.234918, 277.8525, 267.7785
-9.521131, 0.01926387, 8.245385, 293.557, 267.5957
-9.532644, 0.01926387, 8.465083, 291.1705, 263.873
-9.732369, 0.01926387, 8.454616, 275.9043, 264.0456
-9.720856, 0.1692639, 8.234918, 277.8525, 255.9285
-9.720856, 0.01926387, 8.234918, 277.8525, 267.7785
-9.732369, 0.01926387, 8.454616, 275.9043, 264.0456
-9.732369, 0.1692639, 8.454616, 275.9043, 252.5287
-9.521131, 0.1692639, 8.245385, 293.557, 255.762
-9.521131, 0.01926387, 8.245385, 293.557, 267.5957
-9.720856, 0.01926387, 8.234918, 277.8525, 267.7785
-9.720856, 0.1692639, 8.234918, 277.8525, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 293.6867, 243.9017
-9.718833, 0.3192639, 8.233293, 278.0204, 244.1018
-9.734179, 0.3192639, 8.452757, 275.7738, 241.037
-9.534667, 0.3192639, 8.466708, 291.0048, 240.848
-9.734179, 0.3192639, 8.452757, 275.7738, 241.037
-9.734179, 0.1692639, 8.452757, 275.7738, 252.5567
-9.534667, 0.1692639, 8.466708, 291.0048, 252.3471
-9.534667, 0.3192639, 8.466708, 291.0048, 240.848
-9.534667, 0.3192639, 8.466708, 291.0048, 240.848
-9.534667, 0.1692639, 8.466708, 291.0048, 252.3471
-9.51932, 0.1692638, 8.247244, 293.6867, 255.7325
-9.51932, 0.3192639, 8.247244, 293.6867, 243.9017
-9.718833, 0.1692638, 8.233293, 278.0204, 255.9543
-9.51932, 0.1692638, 8.247244, 293.6867, 255.7325
-9.534667, 0.1692639, 8.466708, 291.0048, 252.3471
-9.734179, 0.1692639, 8.452757, 275.7738, 252.5567
-9.718833, 0.3192639, 8.233293, 278.0204, 244.1018
-9.718833, 0.1692638, 8.233293, 278.0204, 255.9543
-9.734179, 0.1692639, 8.452757, 275.7738, 252.5567
-9.734179, 0.3192639, 8.452757, 275.7738, 241.037
-9.51932, 0.3192639, 8.247244, 293.6867, 243.9017
-9.51932, 0.1692638, 8.247244, 293.6867, 255.7325
-9.718833, 0.1692638, 8.233293, 278.0204, 255.9543
-9.718833, 0.3192639, 8.233293, 278.0204, 244.1018
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51409, 0.4692639, 8.253007, 294.0583, 231.9974
-9.712599, 0.4692639, 8.228633, 278.5367, 232.3089
-9.73941, 0.4692639, 8.446994, 275.3982, 229.5872
-9.540901, 0.4692639, 8.471368, 290.4968, 229.2928
-9.73941, 0.4692639, 8.446994, 275.3982, 229.5872
-9.73941, 0.3192639, 8.446994, 275.3982, 241.1153
-9.540901, 0.3192639, 8.471368, 290.4968, 240.7851
-9.540901, 0.4692639, 8.471368, 290.4968, 229.2928
-9.540901, 0.4692639, 8.471368, 290.4968, 229.2928
-9.540901, 0.3192639, 8.471368, 290.4968, 240.7851
-9.51409, 0.3192639, 8.253007, 294.0583, 243.8192
-9.51409, 0.4692639, 8.253007, 294.0583, 231.9974
-9.712599, 0.3192639, 8.228633, 278.5367, 244.1688
-9.51409, 0.3192639, 8.253007, 294.0583, 243.8192
-9.540901, 0.3192639, 8.471368, 290.4968, 240.7851
-9.73941, 0.3192639, 8.446994, 275.3982, 241.1153
-9.712599, 0.4692639, 8.228633, 278.5367, 232.3089
-9.712599, 0.3192639, 8.228633, 278.5367, 244.1688
-9.73941, 0.3192639, 8.446994, 275.3982, 241.1153
-9.73941, 0.4692639, 8.446994, 275.3982, 229.5872
-9.51409, 0.4692639, 8.253007, 294.0583, 231.9974
-9.51409, 0.3192639, 8.253007, 294.0583, 243.8192
-9.712599, 0.3192639, 8.228633, 278.5367, 244.1688
-9.712599, 0.4692639, 8.228633, 278.5367, 232.3089
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.522972, 0.6192639, 8.243557, 293.4246, 220.2814
-9.72285, 0.6192639, 8.236577, 277.6867, 220.3597
-9.730528, 0.6192639, 8.456444, 276.0372, 217.9587
-9.53065, 0.6192639, 8.463424, 291.3343, 217.8846
-9.730528, 0.6192639, 8.456444, 276.0372, 217.9587
-9.730528, 0.4692639, 8.456444, 276.0372, 229.4729
-9.53065, 0.4692639, 8.463424, 291.3343, 229.3886
-9.53065, 0.6192639, 8.463424, 291.3343, 217.8846
-9.53065, 0.6192639, 8.463424, 291.3343, 217.8846
-9.53065, 0.4692639, 8.463424, 291.3343, 229.3886
-9.522972, 0.4692638, 8.243557, 293.4246, 232.118
-9.522972, 0.6192639, 8.243557, 293.4246, 220.2814
-9.72285, 0.4692638, 8.236577, 277.6867, 232.2072
-9.522972, 0.4692638, 8.243557, 293.4246, 232.118
-9.53065, 0.4692639, 8.463424, 291.3343, 229.3886
-9.730528, 0.4692639, 8.456444, 276.0372, 229.4729
-9.72285, 0.6192639, 8.236577, 277.6867, 220.3597
-9.72285, 0.4692638, 8.236577, 277.6867, 232.2072
-9.730528, 0.4692639, 8.456444, 276.0372, 229.4729
-9.730528, 0.6192639, 8.456444, 276.0372, 217.9587
-9.522972, 0.6192639, 8.243557, 293.4246, 220.2814
-9.522972, 0.4692638, 8.243557, 293.4246, 232.118
-9.72285, 0.4692638, 8.236577, 277.6867, 232.2072
-9.72285, 0.6192639, 8.236577, 277.6867, 220.3597
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.538795, 0.7692638, 8.23015, 292.2681, 208.5745
-9.7377, 0.7692638, 8.251056, 276.4443, 208.3725
-9.714705, 0.7692638, 8.469851, 277.1881, 206.3222
-9.5158, 0.7692638, 8.448945, 292.5705, 206.5131
-9.714705, 0.7692638, 8.469851, 277.1881, 206.3222
-9.714705, 0.6192638, 8.469851, 277.1881, 217.8166
-9.5158, 0.6192638, 8.448945, 292.5705, 218.0383
-9.5158, 0.7692638, 8.448945, 292.5705, 206.5131
-9.5158, 0.7692638, 8.448945, 292.5705, 206.5131
-9.5158, 0.6192638, 8.448945, 292.5705, 218.0383
-9.538795, 0.6192638, 8.23015, 292.2681, 220.432
-9.538795, 0.7692638, 8.23015, 292.2681, 208.5745
-9.7377, 0.6192638, 8.251056, 276.4443, 220.1973
-9.538795, 0.6192638, 8.23015, 292.2681, 220.432
-9.5158, 0.6192638, 8.448945, 292.5705, 218.0383
-9.714705, 0.6192638, 8.469851, 277.1881, 217.8166
-9.7377, 0.7692638, 8.251056, 276.4443, 208.3725
-9.7377, 0.6192638, 8.251056, 276.4443, 220.1973
-9.714705, 0.6192638, 8.469851, 277.1881, 217.8166
-9.714705, 0.7692638, 8.469851, 277.1881, 206.3222
-9.538795, 0.7692638, 8.23015, 292.2681, 208.5745
-9.538795, 0.6192638, 8.23015, 292.2681, 220.432
-9.7377, 0.6192638, 8.251056, 276.4443, 220.1973
-9.7377, 0.7692638, 8.251056, 276.4443, 208.3725
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 324.4897, 253.9638
-9.328722, 0.1916559, 8.243923, 308.7496, 254.0184
-9.332364, 0.1916559, 8.452587, 306.6337, 250.8396
-9.132395, 0.1916559, 8.456078, 321.9546, 250.7878
-9.332364, 0.1916559, 8.452587, 306.6337, 250.8396
-9.332364, 0.01915592, 8.452587, 306.6337, 264.0874
-9.132395, 0.01915592, 8.456078, 321.9546, 264.0298
-9.132395, 0.1916559, 8.456078, 321.9546, 250.7878
-9.132395, 0.1916559, 8.456078, 321.9546, 250.7878
-9.132395, 0.01915592, 8.456078, 321.9546, 264.0298
-9.128753, 0.01915589, 8.247414, 324.4897, 267.5689
-9.128753, 0.1916559, 8.247414, 324.4897, 253.9638
-9.328722, 0.01915589, 8.243923, 308.7496, 267.6298
-9.128753, 0.01915589, 8.247414, 324.4897, 267.5689
-9.132395, 0.01915592, 8.456078, 321.9546, 264.0298
-9.332364, 0.01915592, 8.452587, 306.6337, 264.0874
-9.328722, 0.1916559, 8.243923, 308.7496, 254.0184
-9.328722, 0.01915589, 8.243923, 308.7496, 267.6298
-9.332364, 0.01915592, 8.452587, 306.6337, 264.0874
-9.332364, 0.1916559, 8.452587, 306.6337, 250.8396
-9.128753, 0.1916559, 8.247414, 324.4897, 253.9638
