box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-8.074084, 2.560843, 8.454349, 387.8753, 68.90291
-8.274085, 2.560843, 8.454349, 372.5189, 68.90291
-8.274085, 2.388343, 8.454349, 372.5189, 82.14775
-8.074084, 2.388343, 8.454349, 387.8753, 82.14775
-8.074084, 2.560843, 8.454349, 387.8753, 68.90291
-8.074084, 2.560843, 8.454349, 387.8753, 68.90291
-8.074084, 2.388343, 8.454349, 387.8753, 82.14775
-8.074084, 2.388343, 8.245652, 391.933, 80.69751
-8.074084, 2.560843, 8.245652, 391.933, 67.08922
-8.274085, 2.388343, 8.245652, 376.1552, 80.69751
-8.074084, 2.388343, 8.245652, 391.933, 80.69751
-8.074084, 2.388343, 8.454349, 387.8753, 82.14775
-8.274085, 2.388343, 8.454349, 372.5189, 82.14775
-8.274085, 2.560843, 8.245652, 376.1552, 67.08922
-8.274085, 2.388343, 8.245652, 376.1552, 80.69751
-8.274085, 2.388343, 8.454349, 372.5189, 82.14775
-8.274085, 2.560843, 8.454349, 372.5189, 68.90291
-8.074084, 2.560843, 8.245652, 391.933, 67.08922
-8.074084, 2.388343, 8.245652, 391.933, 80.69751
-8.274085, 2.388343, 8.245652, 376.1552, 80.69751
-8.274085, 2.560843, 8.245652, 376.1552, 67.08922
box_8_lizol(Clone) stack 49 Shelf_2 Rack_1_0_0
-7.7016, 2.565368, 8.21835, 421.971, 66.48628
-7.900839, 2.565368, 8.235782, 405.8152, 66.64352
-7.879328, 2.565368, 8.48165, 402.2622, 68.78677
-7.680089, 2.565368, 8.464219, 417.9023, 68.63925
-7.879328, 2.565368, 8.48165, 402.2622, 68.78677
-7.879328, 2.389118, 8.48165, 402.2622, 82.27245
-7.680089, 2.389118, 8.464219, 417.9023, 82.15498
-7.680089, 2.565368, 8.464219, 417.9023, 68.63925
-7.680089, 2.565368, 8.464219, 417.9023, 68.63925
-7.680089, 2.389118, 8.464219, 417.9023, 82.15498
-7.7016, 2.389118, 8.21835, 421.971, 80.44051
-7.7016, 2.565368, 8.21835, 421.971, 66.48628
-7.900839, 2.389118, 8.235782, 405.8152, 80.5657
-7.7016, 2.389118, 8.21835, 421.971, 80.44051
-7.680089, 2.389118, 8.464219, 417.9023, 82.15498
-7.879328, 2.389118, 8.48165, 402.2622, 82.27245
-7.900839, 2.565368, 8.235782, 405.8152, 66.64352
-7.900839, 2.389118, 8.235782, 405.8152, 80.5657
-7.879328, 2.389118, 8.48165, 402.2622, 82.27245
-7.879328, 2.565368, 8.48165, 402.2622, 68.78677
-7.7016, 2.565368, 8.21835, 421.971, 66.48628
-7.7016, 2.389118, 8.21835, 421.971, 80.44051
-7.900839, 2.389118, 8.235782, 405.8152, 80.5657
-7.900839, 2.565368, 8.235782, 405.8152, 66.64352
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 2.599012, 8.246572, 452.6701, 64.08665
-7.503727, 2.599012, 8.253551, 436.7234, 64.15167
-7.496747, 2.599012, 8.453429, 432.227, 65.96407
-7.296869, 2.599012, 8.446449, 447.7614, 65.90234
-7.496747, 2.599012, 8.453429, 432.227, 65.96407
-7.496747, 2.389012, 8.453429, 432.227, 82.09015
-7.296869, 2.389012, 8.446449, 447.7614, 82.04285
-7.296869, 2.599012, 8.446449, 447.7614, 65.90234
-7.296869, 2.599012, 8.446449, 447.7614, 65.90234
-7.296869, 2.389012, 8.446449, 447.7614, 82.04285
-7.303849, 2.389012, 8.246572, 452.6701, 80.65128
-7.303849, 2.599012, 8.246572, 452.6701, 64.08665
-7.503727, 2.389012, 8.253551, 436.7234, 80.70111
-7.303849, 2.389012, 8.246572, 452.6701, 80.65128
-7.296869, 2.389012, 8.446449, 447.7614, 82.04285
-7.496747, 2.389012, 8.453429, 432.227, 82.09015
-7.503727, 2.599012, 8.253551, 436.7234, 64.15167
-7.503727, 2.389012, 8.253551, 436.7234, 80.70111
-7.496747, 2.389012, 8.453429, 432.227, 82.09015
-7.496747, 2.599012, 8.453429, 432.227, 65.96407
-7.303849, 2.599012, 8.246572, 452.6701, 64.08665
-7.303849, 2.389012, 8.246572, 452.6701, 80.65128
-7.503727, 2.389012, 8.253551, 436.7234, 80.70111
-7.503727, 2.599012, 8.253551, 436.7234, 64.15167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.302059, 2.809012, 8.24827, 452.7639, 47.54156
-7.502028, 2.809012, 8.25176, 436.9036, 47.58167
-7.498538, 2.809012, 8.451731, 432.1313, 49.81947
-7.298568, 2.809012, 8.44824, 447.5832, 49.78139
-7.498538, 2.809012, 8.451731, 432.1313, 49.81947
-7.498538, 2.599012, 8.451731, 432.1313, 65.94907
-7.298568, 2.599012, 8.44824, 447.5832, 65.9182
-7.298568, 2.809012, 8.44824, 447.5832, 49.78139
-7.298568, 2.809012, 8.44824, 447.5832, 49.78139
-7.298568, 2.599012, 8.44824, 447.5832, 65.9182
-7.302059, 2.599012, 8.24827, 452.7639, 64.10249
-7.302059, 2.809012, 8.24827, 452.7639, 47.54156
-7.502028, 2.599012, 8.25176, 436.9036, 64.13499
-7.302059, 2.599012, 8.24827, 452.7639, 64.10249
-7.298568, 2.599012, 8.44824, 447.5832, 65.9182
-7.498538, 2.599012, 8.451731, 432.1313, 65.94907
-7.502028, 2.809012, 8.25176, 436.9036, 47.58167
-7.502028, 2.599012, 8.25176, 436.9036, 64.13499
-7.498538, 2.599012, 8.451731, 432.1313, 65.94907
-7.498538, 2.809012, 8.451731, 432.1313, 49.81947
-7.302059, 2.809012, 8.24827, 452.7639, 47.54156
-7.302059, 2.599012, 8.24827, 452.7639, 64.10249
-7.502028, 2.599012, 8.25176, 436.9036, 64.13499
-7.502028, 2.809012, 8.25176, 436.9036, 47.58167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.305669, 3.019012, 8.244904, 452.5732, 30.93459
-7.505394, 3.019012, 8.255371, 436.545, 31.07762
-7.494927, 3.019012, 8.455097, 432.3257, 33.73352
-7.295202, 3.019012, 8.44463, 447.938, 33.59769
-7.494927, 3.019012, 8.455097, 432.3257, 33.73352
-7.494927, 2.809012, 8.455097, 432.3257, 49.85616
-7.295202, 2.809012, 8.44463, 447.938, 49.74196
-7.295202, 3.019012, 8.44463, 447.938, 33.59769
-7.295202, 3.019012, 8.44463, 447.938, 33.59769
-7.295202, 2.809012, 8.44463, 447.938, 49.74196
-7.305669, 2.809012, 8.244904, 452.5732, 47.50284
-7.305669, 3.019012, 8.244904, 452.5732, 30.93459
-7.505394, 2.809012, 8.255371, 436.545, 47.62312
-7.305669, 2.809012, 8.244904, 452.5732, 47.50284
-7.295202, 2.809012, 8.44463, 447.938, 49.74196
-7.494927, 2.809012, 8.455097, 432.3257, 49.85616
-7.505394, 3.019012, 8.255371, 436.545, 31.07762
-7.505394, 2.809012, 8.255371, 436.545, 47.62312
-7.494927, 2.809012, 8.455097, 432.3257, 49.85616
-7.494927, 3.019012, 8.455097, 432.3257, 33.73352
-7.305669, 3.019012, 8.244904, 452.5732, 30.93459
-7.305669, 2.809012, 8.244904, 452.5732, 47.50284
-7.505394, 2.809012, 8.255371, 436.545, 47.62312
-7.505394, 3.019012, 8.255371, 436.545, 31.07762
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 3.229012, 8.246572, 452.6701, 14.39278
-7.503727, 3.229012, 8.253551, 436.7234, 14.50334
-7.496747, 3.229012, 8.453429, 432.227, 17.5858
-7.296869, 3.229012, 8.446449, 447.7614, 17.48082
-7.496747, 3.229012, 8.453429, 432.227, 17.5858
-7.496747, 3.019012, 8.453429, 432.227, 33.71188
-7.296869, 3.019012, 8.446449, 447.7614, 33.62135
-7.296869, 3.229012, 8.446449, 447.7614, 17.48082
-7.296869, 3.229012, 8.446449, 447.7614, 17.48082
-7.296869, 3.019012, 8.446449, 447.7614, 33.62135
-7.303849, 3.019012, 8.246572, 452.6701, 30.9574
-7.303849, 3.229012, 8.246572, 452.6701, 14.39278
-7.503727, 3.019012, 8.253551, 436.7234, 31.0528
-7.303849, 3.019012, 8.246572, 452.6701, 30.9574
-7.296869, 3.019012, 8.446449, 447.7614, 33.62135
-7.496747, 3.019012, 8.453429, 432.227, 33.71188
-7.503727, 3.229012, 8.253551, 436.7234, 14.50334
-7.503727, 3.019012, 8.253551, 436.7234, 31.0528
-7.496747, 3.019012, 8.453429, 432.227, 33.71188
-7.496747, 3.229012, 8.453429, 432.227, 17.5858
-7.303849, 3.229012, 8.246572, 452.6701, 14.39278
-7.303849, 3.019012, 8.246572, 452.6701, 30.9574
-7.503727, 3.019012, 8.253551, 436.7234, 31.0528
-7.503727, 3.229012, 8.253551, 436.7234, 14.50334
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.093912, 2.565368, 8.215329, 470.1752, 66.45895
-7.12399, 2.565368, 8.460298, 460.6573, 68.60597
-6.925481, 2.565368, 8.484672, 475.1547, 68.81227
-7.12399, 2.565368, 8.460298, 460.6573, 68.60597
-7.12399, 2.389118, 8.460298, 460.6573, 82.12849
-6.925481, 2.389118, 8.484672, 475.1547, 82.29276
-6.925481, 2.565368, 8.484672, 475.1547, 68.81227
-6.925481, 2.565368, 8.484672, 475.1547, 68.81227
-6.925481, 2.389118, 8.484672, 475.1547, 82.29276
-7.093912, 2.389118, 8.215329, 470.1752, 80.41875
-6.925481, 2.389118, 8.484672, 475.1547, 82.29276
-7.12399, 2.389118, 8.460298, 460.6573, 82.12849
-7.093912, 2.565368, 8.215329, 470.1752, 66.45895
-7.093912, 2.389118, 8.215329, 470.1752, 80.41875
-7.12399, 2.389118, 8.460298, 460.6573, 82.12849
-7.12399, 2.565368, 8.460298, 460.6573, 68.60597
-7.093912, 2.389118, 8.215329, 470.1752, 80.41875
-7.093912, 2.565368, 8.215329, 470.1752, 66.45895
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.111835, 2.741618, 8.22836, 468.3628, 52.64084
-7.107528, 2.741618, 8.475131, 461.5002, 55.23479
-6.907558, 2.741618, 8.471641, 476.9191, 55.19922
-7.107528, 2.741618, 8.475131, 461.5002, 55.23479
-7.107528, 2.565368, 8.475131, 461.5002, 68.73167
-6.907558, 2.565368, 8.471641, 476.9191, 68.70213
-6.907558, 2.741618, 8.471641, 476.9191, 55.19922
-6.907558, 2.741618, 8.471641, 476.9191, 55.19922
-6.907558, 2.565368, 8.471641, 476.9191, 68.70213
-7.111835, 2.565368, 8.22836, 468.3628, 66.57664
-6.907558, 2.565368, 8.471641, 476.9191, 68.70213
-7.107528, 2.565368, 8.475131, 461.5002, 68.73167
-7.111835, 2.741618, 8.22836, 468.3628, 52.64084
-7.111835, 2.565368, 8.22836, 468.3628, 66.57664
-7.107528, 2.565368, 8.475131, 461.5002, 68.73167
-7.107528, 2.741618, 8.475131, 461.5002, 55.23479
-7.111835, 2.565368, 8.22836, 468.3628, 66.57664
-7.111835, 2.741618, 8.22836, 468.3628, 52.64084
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.118061, 2.917868, 8.233872, 467.7051, 38.7749
-7.100845, 2.917868, 8.48008, 461.8719, 41.79674
-6.901332, 2.917868, 8.466128, 477.5633, 41.63057
-7.100845, 2.917868, 8.48008, 461.8719, 41.79674
-7.100845, 2.741618, 8.48008, 461.8719, 55.28513
-6.901332, 2.741618, 8.466128, 477.5633, 55.14302
-6.901332, 2.917868, 8.466128, 477.5633, 41.63057
-6.901332, 2.917868, 8.466128, 477.5633, 41.63057
-6.901332, 2.741618, 8.466128, 477.5633, 55.14302
-7.118061, 2.741618, 8.233872, 467.7051, 52.70061
-6.901332, 2.741618, 8.466128, 477.5633, 55.14302
-7.100845, 2.741618, 8.48008, 461.8719, 55.28513
-7.118061, 2.917868, 8.233872, 467.7051, 38.7749
-7.118061, 2.741618, 8.233872, 467.7051, 52.70061
-7.100845, 2.741618, 8.48008, 461.8719, 55.28513
-7.100845, 2.917868, 8.48008, 461.8719, 41.79674
-7.118061, 2.741618, 8.233872, 467.7051, 52.70061
-7.118061, 2.917868, 8.233872, 467.7051, 38.7749
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27907, 0.2744219, 8.273895, 218.0658, 247.0459
-10.47831, 0.2744219, 8.291327, 202.4919, 246.7907
-10.46652, 0.2744219, 8.426105, 204.0499, 244.8556
-10.26728, 0.2744219, 8.408674, 219.357, 245.102
-10.46652, 0.2744219, 8.426105, 204.0499, 244.8556
-10.46652, 0.01942196, 8.426105, 204.0499, 264.506
-10.26728, 0.01942196, 8.408674, 219.357, 264.7965
-10.26728, 0.2744219, 8.408674, 219.357, 245.102
-10.26728, 0.2744219, 8.408674, 219.357, 245.102
-10.26728, 0.01942196, 8.408674, 219.357, 264.7965
-10.27907, 0.01942196, 8.273895, 218.0658, 267.0881
-10.27907, 0.2744219, 8.273895, 218.0658, 247.0459
-10.47831, 0.01942196, 8.291327, 202.4919, 266.7872
-10.27907, 0.01942196, 8.273895, 218.0658, 267.0881
-10.26728, 0.01942196, 8.408674, 219.357, 264.7965
-10.46652, 0.01942196, 8.426105, 204.0499, 264.506
-10.47831, 0.2744219, 8.291327, 202.4919, 246.7907
-10.47831, 0.01942196, 8.291327, 202.4919, 266.7872
-10.46652, 0.01942196, 8.426105, 204.0499, 264.506
-10.46652, 0.2744219, 8.426105, 204.0499, 244.8556
-10.27907, 0.2744219, 8.273895, 218.0658, 247.0459
-10.27907, 0.01942196, 8.273895, 218.0658, 267.0881
-10.47831, 0.01942196, 8.291327, 202.4919, 266.7872
-10.47831, 0.2744219, 8.291327, 202.4919, 246.7907
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27399, 0.529422, 8.280619, 218.4841, 226.9228
-10.47396, 0.529422, 8.284109, 202.7979, 226.8808
-10.4716, 0.529422, 8.419382, 203.6269, 225.2831
-10.27163, 0.529422, 8.415892, 219.0406, 225.3236
-10.4716, 0.529422, 8.419382, 203.6269, 225.2831
-10.4716, 0.274422, 8.419382, 203.6269, 244.9505
-10.27163, 0.274422, 8.415892, 219.0406, 244.9998
-10.27163, 0.529422, 8.415892, 219.0406, 225.3236
-10.27163, 0.529422, 8.415892, 219.0406, 225.3236
-10.27163, 0.274422, 8.415892, 219.0406, 244.9998
-10.27399, 0.2744219, 8.280619, 218.4841, 246.9473
-10.27399, 0.529422, 8.280619, 218.4841, 226.9228
-10.47396, 0.2744219, 8.284109, 202.7979, 246.8962
-10.27399, 0.2744219, 8.280619, 218.4841, 246.9473
-10.27163, 0.274422, 8.415892, 219.0406, 244.9998
-10.4716, 0.274422, 8.419382, 203.6269, 244.9505
-10.47396, 0.529422, 8.284109, 202.7979, 226.8808
-10.47396, 0.2744219, 8.284109, 202.7979, 246.8962
-10.4716, 0.274422, 8.419382, 203.6269, 244.9505
-10.4716, 0.529422, 8.419382, 203.6269, 225.2831
-10.27399, 0.529422, 8.280619, 218.4841, 226.9228
-10.27399, 0.2744219, 8.280619, 218.4841, 246.9473
-10.47396, 0.2744219, 8.284109, 202.7979, 246.8962
-10.47396, 0.529422, 8.284109, 202.7979, 226.8808
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27647, 0.7844219, 8.277212, 218.2795, 206.9303
-10.4762, 0.7844219, 8.28768, 202.6397, 206.8318
-10.46912, 0.7844219, 8.422789, 203.8341, 205.5848
-10.26939, 0.7844219, 8.412321, 219.2037, 205.6799
-10.46912, 0.7844219, 8.422789, 203.8341, 205.5848
-10.46912, 0.5294219, 8.422789, 203.8341, 225.2436
-10.26939, 0.5294219, 8.412321, 219.2037, 225.3651
-10.26939, 0.7844219, 8.412321, 219.2037, 205.6799
-10.26939, 0.7844219, 8.412321, 219.2037, 205.6799
-10.26939, 0.5294219, 8.412321, 219.2037, 225.3651
-10.27647, 0.5294219, 8.277212, 218.2795, 226.9638
-10.27647, 0.7844219, 8.277212, 218.2795, 206.9303
-10.4762, 0.5294219, 8.28768, 202.6397, 226.8379
-10.27647, 0.5294219, 8.277212, 218.2795, 226.9638
-10.26939, 0.5294219, 8.412321, 219.2037, 225.3651
-10.46912, 0.5294219, 8.422789, 203.8341, 225.2436
-10.4762, 0.7844219, 8.28768, 202.6397, 206.8318
-10.4762, 0.5294219, 8.28768, 202.6397, 226.8379
-10.46912, 0.5294219, 8.422789, 203.8341, 225.2436
-10.46912, 0.7844219, 8.422789, 203.8341, 205.5848
-10.27647, 0.7844219, 8.277212, 218.2795, 206.9303
-10.27647, 0.5294219, 8.277212, 218.2795, 226.9638
-10.4762, 0.5294219, 8.28768, 202.6397, 226.8379
-10.4762, 0.7844219, 8.28768, 202.6397, 206.8318
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.898013, 0.2073493, 8.233563, 248.0584, 252.9407
-10.09789, 0.2073493, 8.226583, 232.2581, 253.0493
-10.10627, 0.2073493, 8.466437, 231.8533, 249.4314
-9.906389, 0.2073493, 8.473417, 247.1701, 249.3295
-10.10627, 0.2073493, 8.466437, 231.8533, 249.4314
-10.10627, 0.01984932, 8.466437, 231.8533, 263.8058
-9.906389, 0.01984932, 8.473417, 247.1701, 263.691
-9.906389, 0.2073493, 8.473417, 247.1701, 249.3295
-9.906389, 0.2073493, 8.473417, 247.1701, 249.3295
-9.906389, 0.01984932, 8.473417, 247.1701, 263.691
-9.898013, 0.01984929, 8.233563, 248.0584, 267.7559
-9.898013, 0.2073493, 8.233563, 248.0584, 252.9407
-10.09789, 0.01984929, 8.226583, 232.2581, 267.8781
-9.898013, 0.01984929, 8.233563, 248.0584, 267.7559
-9.906389, 0.01984932, 8.473417, 247.1701, 263.691
-10.10627, 0.01984932, 8.466437, 231.8533, 263.8058
-10.09789, 0.2073493, 8.226583, 232.2581, 253.0493
-10.09789, 0.01984929, 8.226583, 232.2581, 267.8781
-10.10627, 0.01984932, 8.466437, 231.8533, 263.8058
-10.10627, 0.2073493, 8.466437, 231.8533, 249.4314
-9.898013, 0.2073493, 8.233563, 248.0584, 252.9407
-9.898013, 0.01984929, 8.233563, 248.0584, 267.7559
-10.09789, 0.01984929, 8.226583, 232.2581, 267.8781
-10.09789, 0.2073493, 8.226583, 232.2581, 253.0493
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.894012, 0.3948492, 8.237268, 248.3704, 238.0753
-10.09353, 0.3948492, 8.223317, 232.6001, 238.2649
-10.11027, 0.3948492, 8.462732, 231.5425, 235.1045
-9.910754, 0.3948492, 8.476684, 246.8329, 234.9263
-10.11027, 0.3948492, 8.462732, 231.5425, 235.1045
-10.11027, 0.2073493, 8.462732, 231.5425, 249.4856
-9.910754, 0.2073493, 8.476684, 246.8329, 249.2818
-9.910754, 0.3948492, 8.476684, 246.8329, 234.9263
-9.910754, 0.3948492, 8.476684, 246.8329, 234.9263
-9.910754, 0.2073493, 8.476684, 246.8329, 249.2818
-9.894012, 0.2073492, 8.237268, 248.3704, 252.8832
-9.894012, 0.3948492, 8.237268, 248.3704, 238.0753
-10.09353, 0.2073492, 8.223317, 232.6001, 253.1001
-9.894012, 0.2073492, 8.237268, 248.3704, 252.8832
-9.910754, 0.2073493, 8.476684, 246.8329, 249.2818
-10.11027, 0.2073493, 8.462732, 231.5425, 249.4856
-10.09353, 0.3948492, 8.223317, 232.6001, 238.2649
-10.09353, 0.2073492, 8.223317, 232.6001, 253.1001
-10.11027, 0.2073493, 8.462732, 231.5425, 249.4856
-10.11027, 0.3948492, 8.462732, 231.5425, 235.1045
-9.894012, 0.3948492, 8.237268, 248.3704, 238.0753
-9.894012, 0.2073492, 8.237268, 248.3704, 252.8832
-10.09353, 0.2073492, 8.223317, 232.6001, 253.1001
-10.09353, 0.3948492, 8.223317, 232.6001, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 247.8985, 223.3313
-10.10003, 0.5823491, 8.228273, 232.0906, 223.3719
-10.10422, 0.5823492, 8.468237, 232.0121, 220.663
-9.904249, 0.5823492, 8.471727, 247.3356, 220.6249
-10.10422, 0.5823492, 8.468237, 232.0121, 220.663
-10.10422, 0.3948492, 8.468237, 232.0121, 235.0341
-9.904249, 0.3948492, 8.471727, 247.3356, 234.9895
-9.904249, 0.5823492, 8.471727, 247.3356, 220.6249
-9.904249, 0.5823492, 8.471727, 247.3356, 220.6249
-9.904249, 0.3948492, 8.471727, 247.3356, 234.9895
-9.900061, 0.3948492, 8.231764, 247.8985, 238.15
-9.900061, 0.5823491, 8.231764, 247.8985, 223.3313
-10.10003, 0.3948492, 8.228273, 232.0906, 238.1975
-9.900061, 0.3948492, 8.231764, 247.8985, 238.15
-9.904249, 0.3948492, 8.471727, 247.3356, 234.9895
-10.10422, 0.3948492, 8.468237, 232.0121, 235.0341
-10.10003, 0.5823491, 8.228273, 232.0906, 223.3719
-10.10003, 0.3948492, 8.228273, 232.0906, 238.1975
-10.10422, 0.3948492, 8.468237, 232.0121, 235.0341
-10.10422, 0.5823492, 8.468237, 232.0121, 220.663
-9.900061, 0.5823491, 8.231764, 247.8985, 223.3313
-9.900061, 0.3948492, 8.231764, 247.8985, 238.15
-10.10003, 0.3948492, 8.228273, 232.0906, 238.1975
-10.10003, 0.5823491, 8.228273, 232.0906, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 247.0612, 208.5945
-10.11027, 0.7698491, 8.237268, 231.2915, 208.4594
-10.09353, 0.7698491, 8.476684, 232.8394, 206.2151
-9.894012, 0.7698491, 8.462732, 248.1292, 206.3422
-10.09353, 0.7698491, 8.476684, 232.8394, 206.2151
-10.09353, 0.5823491, 8.476684, 232.8394, 220.5707
-9.894012, 0.5823491, 8.462732, 248.1292, 220.7233
-9.894012, 0.7698491, 8.462732, 248.1292, 206.3422
-9.894012, 0.7698491, 8.462732, 248.1292, 206.3422
-9.894012, 0.5823491, 8.462732, 248.1292, 220.7233
-9.910754, 0.5823491, 8.223317, 247.0612, 223.4297
-9.910754, 0.7698491, 8.223317, 247.0612, 208.5945
-10.11027, 0.5823491, 8.237268, 231.2915, 223.2673
-9.910754, 0.5823491, 8.223317, 247.0612, 223.4297
-9.894012, 0.5823491, 8.462732, 248.1292, 220.7233
-10.09353, 0.5823491, 8.476684, 232.8394, 220.5707
-10.11027, 0.7698491, 8.237268, 231.2915, 208.4594
-10.11027, 0.5823491, 8.237268, 231.2915, 223.2673
-10.09353, 0.5823491, 8.476684, 232.8394, 220.5707
-10.09353, 0.7698491, 8.476684, 232.8394, 206.2151
-9.910754, 0.7698491, 8.223317, 247.0612, 208.5945
-9.910754, 0.5823491, 8.223317, 247.0612, 223.4297
-10.11027, 0.5823491, 8.237268, 231.2915, 223.2673
-10.11027, 0.7698491, 8.237268, 231.2915, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 277.7787, 255.762
-9.720856, 0.1692639, 8.234918, 262.0525, 255.9285
-9.732369, 0.1692639, 8.454616, 260.5485, 252.5287
-9.532644, 0.1692639, 8.465083, 275.8352, 252.3715
-9.732369, 0.1692639, 8.454616, 260.5485, 252.5287
-9.732369, 0.01926387, 8.454616, 260.5485, 264.0456
-9.532644, 0.01926387, 8.465083, 275.8352, 263.873
-9.532644, 0.1692639, 8.465083, 275.8352, 252.3715
-9.532644, 0.1692639, 8.465083, 275.8352, 252.3715
-9.532644, 0.01926387, 8.465083, 275.8352, 263.873
-9.521131, 0.01926387, 8.245385, 277.7787, 267.5957
-9.521131, 0.1692639, 8.245385, 277.7787, 255.762
-9.720856, 0.01926387, 8.234918, 262.0525, 267.7785
-9.521131, 0.01926387, 8.245385, 277.7787, 267.5957
-9.532644, 0.01926387, 8.465083, 275.8352, 263.873
-9.732369, 0.01926387, 8.454616, 260.5485, 264.0456
-9.720856, 0.1692639, 8.234918, 262.0525, 255.9285
-9.720856, 0.01926387, 8.234918, 262.0525, 267.7785
-9.732369, 0.01926387, 8.454616, 260.5485, 264.0456
-9.732369, 0.1692639, 8.454616, 260.5485, 252.5287
-9.521131, 0.1692639, 8.245385, 277.7787, 255.762
-9.521131, 0.01926387, 8.245385, 277.7787, 267.5957
-9.720856, 0.01926387, 8.234918, 262.0525, 267.7785
-9.720856, 0.1692639, 8.234918, 262.0525, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 277.9122, 243.9017
-9.718833, 0.3192639, 8.233293, 262.217, 244.1018
-9.734179, 0.3192639, 8.452757, 260.4143, 241.037
-9.534667, 0.3192639, 8.466708, 275.6727, 240.848
-9.734179, 0.3192639, 8.452757, 260.4143, 241.037
-9.734179, 0.1692639, 8.452757, 260.4143, 252.5567
-9.534667, 0.1692639, 8.466708, 275.6727, 252.3471
-9.534667, 0.3192639, 8.466708, 275.6727, 240.848
-9.534667, 0.3192639, 8.466708, 275.6727, 240.848
-9.534667, 0.1692639, 8.466708, 275.6727, 252.3471
-9.51932, 0.1692638, 8.247244, 277.9122, 255.7325
-9.51932, 0.3192639, 8.247244, 277.9122, 243.9017
-9.718833, 0.1692638, 8.233293, 262.217, 255.9543
-9.51932, 0.1692638, 8.247244, 277.9122, 255.7325
-9.534667, 0.1692639, 8.466708, 275.6727, 252.3471
-9.734179, 0.1692639, 8.452757, 260.4143, 252.5567
-9.718833, 0.3192639, 8.233293, 262.217, 244.1018
-9.718833, 0.1692638, 8.233293, 262.217, 255.9543
-9.734179, 0.1692639, 8.452757, 260.4143, 252.5567
-9.734179, 0.3192639, 8.452757, 260.4143, 241.037
-9.51932, 0.3192639, 8.247244, 277.9122, 243.9017
-9.51932, 0.1692638, 8.247244, 277.9122, 255.7325
-9.718833, 0.1692638, 8.233293, 262.217, 255.9543
-9.718833, 0.3192639, 8.233293, 262.217, 244.1018
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51409, 0.4692639, 8.253007, 278.2958, 231.9974
-9.712599, 0.4692639, 8.228633, 262.7235, 232.3089
-9.73941, 0.4692639, 8.446994, 260.0274, 229.5872
-9.540901, 0.4692639, 8.471368, 275.1739, 229.2928
-9.73941, 0.4692639, 8.446994, 260.0274, 229.5872
-9.73941, 0.3192639, 8.446994, 260.0274, 241.1153
-9.540901, 0.3192639, 8.471368, 275.1739, 240.7851
-9.540901, 0.4692639, 8.471368, 275.1739, 229.2928
-9.540901, 0.4692639, 8.471368, 275.1739, 229.2928
-9.540901, 0.3192639, 8.471368, 275.1739, 240.7851
-9.51409, 0.3192639, 8.253007, 278.2958, 243.8192
-9.51409, 0.4692639, 8.253007, 278.2958, 231.9974
-9.712599, 0.3192639, 8.228633, 262.7235, 244.1688
-9.51409, 0.3192639, 8.253007, 278.2958, 243.8192
-9.540901, 0.3192639, 8.471368, 275.1739, 240.7851
-9.73941, 0.3192639, 8.446994, 260.0274, 241.1153
-9.712599, 0.4692639, 8.228633, 262.7235, 232.3089
-9.712599, 0.3192639, 8.228633, 262.7235, 244.1688
-9.73941, 0.3192639, 8.446994, 260.0274, 241.1153
-9.73941, 0.4692639, 8.446994, 260.0274, 229.5872
-9.51409, 0.4692639, 8.253007, 278.2958, 231.9974
-9.51409, 0.3192639, 8.253007, 278.2958, 243.8192
-9.712599, 0.3192639, 8.228633, 262.7235, 244.1688
-9.712599, 0.4692639, 8.228633, 262.7235, 232.3089
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.522972, 0.6192639, 8.243557, 277.6425, 220.2814
-9.72285, 0.6192639, 8.236577, 261.8901, 220.3597
-9.730528, 0.6192639, 8.456444, 260.685, 217.9587
