box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-7.476946, 1.380775, 0.4661284, 429.5998, 159.4738
-7.476946, 1.557025, 0.4661284, 429.5998, 145.9614
-7.260217, 1.557025, 0.2338724, 452.5227, 146.2966
-7.260217, 1.380775, 0.2338724, 452.5227, 160.2223
-7.45973, 1.380775, 0.2199211, 437.121, 160.2688
-7.45973, 1.557025, 0.2199211, 437.121, 146.3174
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.272949, 1.733275, 0.2231813, 451.8149, 132.3672
-7.472827, 1.733275, 0.2301612, 435.8198, 132.3696
-7.464214, 1.733275, 0.4768194, 430.3159, 132.4524
-7.264336, 1.733275, 0.4698395, 445.8022, 132.4501
-7.464214, 1.733275, 0.4768194, 430.3159, 132.4524
-7.464214, 1.557025, 0.4768195, 430.3159, 145.9464
-7.264336, 1.557025, 0.4698395, 445.8022, 145.9562
-7.264336, 1.733275, 0.4698395, 445.8022, 132.4501
-7.264336, 1.733275, 0.4698395, 445.8022, 132.4501
-7.264336, 1.557025, 0.4698395, 445.8022, 145.9562
-7.272949, 1.557025, 0.2231813, 451.8149, 146.3126
-7.272949, 1.733275, 0.2231813, 451.8149, 132.3672
-7.472827, 1.557025, 0.2301612, 435.8198, 146.3022
-7.272949, 1.557025, 0.2231813, 451.8149, 146.3126
-7.264336, 1.557025, 0.4698395, 445.8022, 145.9562
-7.464214, 1.557025, 0.4768195, 430.3159, 145.9464
-7.472827, 1.733275, 0.2301612, 435.8198, 132.3696
-7.472827, 1.557025, 0.2301612, 435.8198, 146.3022
-7.464214, 1.557025, 0.4768195, 430.3159, 145.9464
-7.464214, 1.733275, 0.4768194, 430.3159, 132.4524
-7.272949, 1.733275, 0.2231813, 451.8149, 132.3672
-7.272949, 1.557025, 0.2231813, 451.8149, 146.3126
-7.472827, 1.557025, 0.2301612, 435.8198, 146.3022
-7.472827, 1.733275, 0.2301612, 435.8198, 132.3696
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.909525, 0.2338724, 452.5227, 118.4452
-7.45973, 1.909525, 0.2199211, 437.121, 118.4148
-7.476946, 1.909525, 0.4661284, 429.5998, 118.9365
-7.277433, 1.909525, 0.4800797, 444.5311, 118.9651
-7.476946, 1.909525, 0.4661284, 429.5998, 118.9365
-7.476946, 1.733275, 0.4661284, 429.5998, 132.4489
-7.277433, 1.733275, 0.4800797, 444.5311, 132.4535
-7.277433, 1.909525, 0.4800797, 444.5311, 118.9651
-7.277433, 1.909525, 0.4800797, 444.5311, 118.9651
-7.277433, 1.733275, 0.4800797, 444.5311, 132.4535
-7.260217, 1.733275, 0.2338724, 452.5227, 132.3709
-7.260217, 1.909525, 0.2338724, 452.5227, 118.4452
-7.45973, 1.733275, 0.2199211, 437.121, 132.3661
-7.260217, 1.733275, 0.2338724, 452.5227, 132.3709
-7.277433, 1.733275, 0.4800797, 444.5311, 132.4535
-7.476946, 1.733275, 0.4661284, 429.5998, 132.4489
-7.45973, 1.909525, 0.2199211, 437.121, 118.4148
-7.45973, 1.733275, 0.2199211, 437.121, 132.3661
-7.476946, 1.733275, 0.4661284, 429.5998, 132.4489
-7.476946, 1.909525, 0.4661284, 429.5998, 118.9365
-7.260217, 1.909525, 0.2338724, 452.5227, 118.4452
-7.260217, 1.733275, 0.2338724, 452.5227, 132.3709
-7.45973, 1.733275, 0.2199211, 437.121, 132.3661
-7.45973, 1.909525, 0.2199211, 437.121, 118.4148
box_8_lizol(Clone) stack 123 Shelf_2 Rack_1_1_0
-6.829873, 2.565368, 0.4716406, 479.0401, 68.70213
-6.829873, 2.565368, 0.4716406, 479.0401, 68.70213
-6.829873, 2.389118, 0.4716406, 479.0401, 82.20506
-6.829873, 2.389118, 0.4716406, 479.0401, 82.20506
-6.829873, 2.389118, 0.4716406, 479.0401, 82.20506
-6.829873, 2.565368, 0.4716406, 479.0401, 68.70213
box_8_lizol(Clone) stack 123 Shelf_2 Rack_1_1_0
-6.829873, 2.741618, 0.4716406, 479.0401, 55.19922
-6.829873, 2.741618, 0.4716406, 479.0401, 55.19922
-6.829873, 2.565368, 0.4716406, 479.0401, 68.70213
-6.829873, 2.565368, 0.4716406, 479.0401, 68.70213
-6.829873, 2.565368, 0.4716406, 479.0401, 68.70213
-6.829873, 2.741618, 0.4716406, 479.0401, 55.19922
box_8_lizol(Clone) stack 123 Shelf_2 Rack_1_1_0
-6.829873, 2.917868, 0.4716406, 479.0401, 41.6963
-6.829873, 2.917868, 0.4716406, 479.0401, 41.6963
-6.829873, 2.741618, 0.4716406, 479.0401, 55.19922
-6.829873, 2.741618, 0.4716406, 479.0401, 55.19922
-6.829873, 2.741618, 0.4716406, 479.0401, 55.19922
-6.829873, 2.917868, 0.4716406, 479.0401, 41.6963
box_8_lizol(Clone) stack 123 Shelf_2 Rack_1_1_0
-6.83198, 3.094118, 0.4698395, 478.9337, 28.16882
-6.83198, 3.094118, 0.4698395, 478.9337, 28.16882
-6.83198, 2.917868, 0.4698395, 478.9337, 41.67484
-6.83198, 2.917868, 0.4698395, 478.9337, 41.67484
-6.83198, 2.917868, 0.4698395, 478.9337, 41.67484
-6.83198, 3.094118, 0.4698395, 478.9337, 28.16882
box_7_litchi(Clone) stack 124 Shelf_2 Rack_1_1_0
-7.000133, 2.599012, 0.2517608, 472.5244, 64.13501
-7.200102, 2.599012, 0.2482703, 456.8612, 64.10249
-7.203592, 2.599012, 0.4482399, 451.0392, 65.9182
-7.003623, 2.599012, 0.4517304, 466.304, 65.94907
-7.203592, 2.599012, 0.4482399, 451.0392, 65.9182
-7.203592, 2.389012, 0.4482399, 451.0392, 82.05499
-7.003623, 2.389012, 0.4517304, 466.304, 82.07864
-7.003623, 2.599012, 0.4517304, 466.304, 65.94907
-7.003623, 2.599012, 0.4517304, 466.304, 65.94907
-7.003623, 2.389012, 0.4517304, 466.304, 82.07864
-7.000133, 2.389012, 0.2517608, 472.5244, 80.68834
-7.000133, 2.599012, 0.2517608, 472.5244, 64.13501
-7.200102, 2.389012, 0.2482704, 456.8612, 80.66342
-7.000133, 2.389012, 0.2517608, 472.5244, 80.68834
-7.003623, 2.389012, 0.4517304, 466.304, 82.07864
-7.203592, 2.389012, 0.4482399, 451.0392, 82.05499
-7.200102, 2.599012, 0.2482703, 456.8612, 64.10249
-7.200102, 2.389012, 0.2482704, 456.8612, 80.66342
-7.203592, 2.389012, 0.4482399, 451.0392, 82.05499
-7.203592, 2.599012, 0.4482399, 451.0392, 65.9182
-7.000133, 2.599012, 0.2517608, 472.5244, 64.13501
-7.000133, 2.389012, 0.2517608, 472.5244, 80.68834
-7.200102, 2.389012, 0.2482704, 456.8612, 80.66342
-7.200102, 2.599012, 0.2482703, 456.8612, 64.10249
box_7_litchi(Clone) stack 124 Shelf_2 Rack_1_1_0
-6.995131, 2.809012, 0.2572196, 472.7518, 47.64432
-7.194643, 2.809012, 0.2432683, 457.4347, 47.48402
-7.208594, 2.809012, 0.4427811, 450.8022, 49.72177
-7.009082, 2.809012, 0.4567324, 465.7402, 49.87396
-7.208594, 2.809012, 0.4427811, 450.8022, 49.72177
-7.208594, 2.599012, 0.4427811, 450.8022, 65.86984
-7.009082, 2.599012, 0.4567324, 465.7402, 65.99324
-7.009082, 2.809012, 0.4567324, 465.7402, 49.87396
-7.009082, 2.809012, 0.4567324, 465.7402, 49.87396
-7.009082, 2.599012, 0.4567324, 465.7402, 65.99324
-6.995131, 2.599012, 0.2572196, 472.7518, 64.18579
-6.995131, 2.809012, 0.2572196, 472.7518, 47.64432
-7.194643, 2.599012, 0.2432683, 457.4347, 64.05585
-6.995131, 2.599012, 0.2572196, 472.7518, 64.18579
-7.009082, 2.599012, 0.4567324, 465.7402, 65.99324
-7.208594, 2.599012, 0.4427811, 450.8022, 65.86984
-7.194643, 2.809012, 0.2432683, 457.4347, 47.48402
-7.194643, 2.599012, 0.2432683, 457.4347, 64.05585
-7.208594, 2.599012, 0.4427811, 450.8022, 65.86984
-7.208594, 2.809012, 0.4427811, 450.8022, 49.72177
-6.995131, 2.809012, 0.2572196, 472.7518, 47.64432
-6.995131, 2.599012, 0.2572196, 472.7518, 64.18579
-7.194643, 2.599012, 0.2432683, 457.4347, 64.05585
-7.194643, 2.809012, 0.2432683, 457.4347, 47.48402
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.392639, 2.599012, 0.2400953, 441.8944, 64.02625
-7.591544, 2.599012, 0.2610011, 425.6808, 64.22093
-7.570638, 2.599012, 0.4599054, 422.562, 66.02124
-7.371733, 2.599012, 0.4389997, 438.3537, 65.83635
-7.570638, 2.599012, 0.4599054, 422.562, 66.02124
-7.570638, 2.389012, 0.4599054, 422.562, 82.13397
-7.371733, 2.389012, 0.4389997, 438.3537, 81.99226
-7.371733, 2.599012, 0.4389997, 438.3537, 65.83635
-7.371733, 2.599012, 0.4389997, 438.3537, 65.83635
-7.371733, 2.389012, 0.4389997, 438.3537, 81.99226
-7.392639, 2.389012, 0.2400953, 441.8944, 80.60498
-7.392639, 2.599012, 0.2400953, 441.8944, 64.02625
-7.591544, 2.389012, 0.2610011, 425.6808, 80.7542
-7.392639, 2.389012, 0.2400953, 441.8944, 80.60498
-7.371733, 2.389012, 0.4389997, 438.3537, 81.99226
-7.570638, 2.389012, 0.4599054, 422.562, 82.13397
-7.591544, 2.599012, 0.2610011, 425.6808, 64.22093
-7.591544, 2.389012, 0.2610011, 425.6808, 80.7542
-7.570638, 2.389012, 0.4599054, 422.562, 82.13397
-7.570638, 2.599012, 0.4599054, 422.562, 66.02124
-7.392639, 2.599012, 0.2400953, 441.8944, 64.02625
-7.392639, 2.389012, 0.2400953, 441.8944, 80.60498
-7.591544, 2.389012, 0.2610011, 425.6808, 80.7542
-7.591544, 2.599012, 0.2610011, 425.6808, 64.22093
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.388858, 2.809012, 0.2432683, 442.1085, 47.48402
-7.58837, 2.809012, 0.2572196, 426.023, 47.64432
-7.574419, 2.809012, 0.4567324, 422.3459, 49.87396
-7.374907, 2.809012, 0.4427811, 438.0135, 49.72177
-7.574419, 2.809012, 0.4567324, 422.3459, 49.87396
-7.574419, 2.599012, 0.4567324, 422.3459, 65.99324
-7.374907, 2.599012, 0.4427811, 438.0135, 65.86984
-7.374907, 2.809012, 0.4427811, 438.0135, 49.72177
-7.374907, 2.809012, 0.4427811, 438.0135, 49.72177
-7.374907, 2.599012, 0.4427811, 438.0135, 65.86984
-7.388858, 2.599012, 0.2432683, 442.1085, 64.05585
-7.388858, 2.809012, 0.2432683, 442.1085, 47.48402
-7.58837, 2.599012, 0.2572196, 426.023, 64.18579
-7.388858, 2.599012, 0.2432683, 442.1085, 64.05585
-7.374907, 2.599012, 0.4427811, 438.0135, 65.86984
-7.574419, 2.599012, 0.4567324, 422.3459, 65.99324
-7.58837, 2.809012, 0.2572196, 426.023, 47.64432
-7.58837, 2.599012, 0.2572196, 426.023, 64.18579
-7.574419, 2.599012, 0.4567324, 422.3459, 65.99324
-7.574419, 2.809012, 0.4567324, 422.3459, 49.87396
-7.388858, 2.809012, 0.2432683, 442.1085, 47.48402
-7.388858, 2.599012, 0.2432683, 442.1085, 64.05585
-7.58837, 2.599012, 0.2572196, 426.023, 64.18579
-7.58837, 2.809012, 0.2572196, 426.023, 47.64432
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.388858, 3.019012, 0.2432683, 442.1085, 30.91222
-7.58837, 3.019012, 0.2572196, 426.023, 31.10286
-7.574419, 3.019012, 0.4567324, 422.3459, 33.7547
-7.374907, 3.019012, 0.4427811, 438.0135, 33.57368
-7.574419, 3.019012, 0.4567324, 422.3459, 33.7547
-7.574419, 2.809012, 0.4567324, 422.3459, 49.87396
-7.374907, 2.809012, 0.4427811, 438.0135, 49.72177
-7.374907, 3.019012, 0.4427811, 438.0135, 33.57368
-7.374907, 3.019012, 0.4427811, 438.0135, 33.57368
-7.374907, 2.809012, 0.4427811, 438.0135, 49.72177
-7.388858, 2.809012, 0.2432683, 442.1085, 47.48402
-7.388858, 3.019012, 0.2432683, 442.1085, 30.91222
-7.58837, 2.809012, 0.2572196, 426.023, 47.64432
-7.388858, 2.809012, 0.2432683, 442.1085, 47.48402
-7.374907, 2.809012, 0.4427811, 438.0135, 49.72177
-7.574419, 2.809012, 0.4567324, 422.3459, 49.87396
-7.58837, 3.019012, 0.2572196, 426.023, 31.10286
-7.58837, 2.809012, 0.2572196, 426.023, 47.64432
-7.574419, 2.809012, 0.4567324, 422.3459, 49.87396
-7.574419, 3.019012, 0.4567324, 422.3459, 33.7547
-7.388858, 3.019012, 0.2432683, 442.1085, 30.91222
-7.388858, 2.809012, 0.2432683, 442.1085, 47.48402
-7.58837, 2.809012, 0.2572196, 426.023, 47.64432
-7.58837, 3.019012, 0.2572196, 426.023, 31.10286
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.370197, 3.229012, 0.2629327, 443.056, 14.65164
-7.568706, 3.229012, 0.2385588, 428.0326, 14.26559
-7.59308, 3.229012, 0.4370681, 421.3697, 17.33942
-7.394571, 3.229012, 0.4614419, 436.0326, 17.70609
-7.59308, 3.229012, 0.4370681, 421.3697, 17.33942
-7.59308, 3.019012, 0.4370681, 421.3697, 33.49936
-7.394571, 3.019012, 0.4614419, 436.0326, 33.81566
-7.394571, 3.229012, 0.4614419, 436.0326, 17.70609
-7.394571, 3.229012, 0.4614419, 436.0326, 17.70609
-7.394571, 3.019012, 0.4614419, 436.0326, 33.81566
-7.370197, 3.019012, 0.2629327, 443.056, 31.18071
-7.370197, 3.229012, 0.2629327, 443.056, 14.65164
-7.568706, 3.019012, 0.2385588, 428.0326, 30.84772
-7.370197, 3.019012, 0.2629327, 443.056, 31.18071
-7.394571, 3.019012, 0.4614419, 436.0326, 33.81566
-7.59308, 3.019012, 0.4370681, 421.3697, 33.49936
-7.568706, 3.229012, 0.2385588, 428.0326, 14.26559
-7.568706, 3.019012, 0.2385588, 428.0326, 30.84772
-7.59308, 3.019012, 0.4370681, 421.3697, 33.49936
-7.59308, 3.229012, 0.4370681, 421.3697, 17.33942
-7.370197, 3.229012, 0.2629327, 443.056, 14.65164
-7.370197, 3.019012, 0.2629327, 443.056, 31.18071
-7.568706, 3.019012, 0.2385588, 428.0326, 30.84772
-7.568706, 3.229012, 0.2385588, 428.0326, 14.26559
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.746872, 2.560843, 0.2528824, 413.6368, 67.15372
-7.946384, 2.560843, 0.2389311, 398.2025, 67.02914
-7.960942, 2.560843, 0.4471184, 392.865, 68.84169
-7.76143, 2.560843, 0.4610697, 407.898, 68.9597
-7.960942, 2.560843, 0.4471184, 392.865, 68.84169
-7.960942, 2.388343, 0.4471184, 392.865, 82.09882
-7.76143, 2.388343, 0.4610697, 407.898, 82.19319
-7.76143, 2.560843, 0.4610697, 407.898, 68.9597
-7.76143, 2.560843, 0.4610697, 407.898, 68.9597
-7.76143, 2.388343, 0.4610697, 407.898, 82.19319
-7.746872, 2.388343, 0.2528824, 413.6368, 80.7491
-7.746872, 2.560843, 0.2528824, 413.6368, 67.15372
-7.946384, 2.388343, 0.2389311, 398.2025, 80.64948
-7.746872, 2.388343, 0.2528824, 413.6368, 80.7491
-7.76143, 2.388343, 0.4610697, 407.898, 82.19319
-7.960942, 2.388343, 0.4471184, 392.865, 82.09882
-7.946384, 2.560843, 0.2389311, 398.2025, 67.02914
-7.946384, 2.388343, 0.2389311, 398.2025, 80.64948
-7.960942, 2.388343, 0.4471184, 392.865, 82.09882
-7.960942, 2.560843, 0.4471184, 392.865, 68.84169
-7.746872, 2.560843, 0.2528824, 413.6368, 67.15372
-7.746872, 2.388343, 0.2528824, 413.6368, 80.7491
-7.946384, 2.388343, 0.2389311, 398.2025, 80.64948
-7.946384, 2.560843, 0.2389311, 398.2025, 67.02914
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.752101, 2.733343, 0.2474137, 413.3492, 53.4998
-7.952071, 2.733343, 0.2439232, 397.6499, 53.46239
-7.955713, 2.733343, 0.4525871, 393.1595, 55.64014
-7.755744, 2.733343, 0.4560776, 408.4418, 55.67558
-7.955713, 2.733343, 0.4525871, 393.1595, 55.64014
-7.955713, 2.560843, 0.4525871, 393.1595, 68.888
-7.755744, 2.560843, 0.4560776, 408.4418, 68.91753
-7.755744, 2.733343, 0.4560776, 408.4418, 55.67558
-7.755744, 2.733343, 0.4560776, 408.4418, 55.67558
-7.755744, 2.560843, 0.4560776, 408.4418, 68.91753
-7.752101, 2.560843, 0.2474137, 413.3492, 67.10495
-7.752101, 2.733343, 0.2474137, 413.3492, 53.4998
-7.952071, 2.560843, 0.2439232, 397.6499, 67.07379
-7.752101, 2.560843, 0.2474137, 413.3492, 67.10495
-7.755744, 2.560843, 0.4560776, 408.4418, 68.91753
-7.955713, 2.560843, 0.4525871, 393.1595, 68.888
-7.952071, 2.733343, 0.2439232, 397.6499, 53.46239
-7.952071, 2.560843, 0.2439232, 397.6499, 67.07379
-7.955713, 2.560843, 0.4525871, 393.1595, 68.888
-7.955713, 2.733343, 0.4525871, 393.1595, 55.64014
-7.752101, 2.733343, 0.2474137, 413.3492, 53.4998
-7.752101, 2.560843, 0.2474137, 413.3492, 67.10495
-7.952071, 2.560843, 0.2439232, 397.6499, 67.07379
-7.952071, 2.733343, 0.2439232, 397.6499, 53.46239
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.765362, 2.905843, 0.2357713, 412.5674, 39.74887
-7.964267, 2.905843, 0.256677, 396.4251, 40.01035
-7.942452, 2.905843, 0.4642295, 393.9485, 42.53009
-7.743547, 2.905843, 0.4433237, 409.6548, 42.28235
-7.942452, 2.905843, 0.4642295, 393.9485, 42.53009
-7.942452, 2.733343, 0.4642295, 393.9485, 55.75824
-7.743547, 2.733343, 0.4433237, 409.6548, 55.54593
-7.743547, 2.905843, 0.4433237, 409.6548, 42.28235
-7.743547, 2.905843, 0.4433237, 409.6548, 42.28235
-7.743547, 2.733343, 0.4433237, 409.6548, 55.54593
-7.765362, 2.733343, 0.2357713, 412.5674, 53.37489
-7.765362, 2.905843, 0.2357713, 412.5674, 39.74887
-7.964267, 2.733343, 0.256677, 396.4251, 53.59894
-7.765362, 2.733343, 0.2357713, 412.5674, 53.37489
-7.743547, 2.733343, 0.4433237, 409.6548, 55.54593
-7.942452, 2.733343, 0.4642295, 393.9485, 55.75824
-7.964267, 2.905843, 0.256677, 396.4251, 40.01035
-7.964267, 2.733343, 0.256677, 396.4251, 53.59894
-7.942452, 2.733343, 0.4642295, 393.9485, 55.75824
-7.942452, 2.905843, 0.4642295, 393.9485, 42.53009
-7.765362, 2.905843, 0.2357713, 412.5674, 39.74887
-7.765362, 2.733343, 0.2357713, 412.5674, 53.37489
-7.964267, 2.733343, 0.256677, 396.4251, 53.59894
-7.964267, 2.905843, 0.256677, 396.4251, 40.01035
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.753907, 3.078343, 0.2456525, 413.2469, 26.26436
-7.953907, 3.078343, 0.2456525, 397.4691, 26.26436
-7.953907, 3.078343, 0.4543482, 393.2637, 29.16832
-7.753907, 3.078343, 0.4543482, 408.6201, 29.16832
-7.953907, 3.078343, 0.4543482, 393.2637, 29.16832
-7.953907, 2.905843, 0.4543482, 393.2637, 42.41316
-7.753907, 2.905843, 0.4543482, 408.6201, 42.41316
-7.753907, 3.078343, 0.4543482, 408.6201, 29.16832
-7.753907, 3.078343, 0.4543482, 408.6201, 29.16832
-7.753907, 2.905843, 0.4543482, 408.6201, 42.41316
-7.753907, 2.905843, 0.2456525, 413.2469, 39.87263
-7.753907, 3.078343, 0.2456525, 413.2469, 26.26436
-7.953907, 2.905843, 0.2456525, 397.4691, 39.87263
-7.753907, 2.905843, 0.2456525, 413.2469, 39.87263
-7.753907, 2.905843, 0.4543482, 408.6201, 42.41316
-7.953907, 2.905843, 0.4543482, 393.2637, 42.41316
-7.953907, 3.078343, 0.2456525, 397.4691, 26.26436
-7.953907, 2.905843, 0.2456525, 397.4691, 39.87263
-7.953907, 2.905843, 0.4543482, 393.2637, 42.41316
-7.953907, 3.078343, 0.4543482, 393.2637, 29.16832
-7.753907, 3.078343, 0.2456525, 413.2469, 26.26436
-7.753907, 2.905843, 0.2456525, 413.2469, 39.87263
-7.953907, 2.905843, 0.2456525, 397.4691, 39.87263
-7.953907, 3.078343, 0.2456525, 397.4691, 26.26436
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.908854, 0.2073492, 0.2430817, 243.2471, 252.7931
-10.10736, 0.2073492, 0.2187079, 227.5417, 253.1719
-10.13661, 0.2073492, 0.456919, 225.6763, 249.5708
-9.938103, 0.2073492, 0.4812929, 240.9104, 249.2147
-10.13661, 0.2073492, 0.456919, 225.6763, 249.5708
-10.13661, 0.01984931, 0.456919, 225.6763, 263.9626
-9.938103, 0.01984931, 0.4812929, 240.9104, 263.5618
-9.938103, 0.2073492, 0.4812929, 240.9104, 249.2147
-9.938103, 0.2073492, 0.4812929, 240.9104, 249.2147
-9.938103, 0.01984931, 0.4812929, 240.9104, 263.5618
-9.908854, 0.01984931, 0.2430817, 243.2471, 267.5897
-9.908854, 0.2073492, 0.2430817, 243.2471, 252.7931
-10.10736, 0.01984931, 0.2187079, 227.5417, 268.0161
-9.908854, 0.01984931, 0.2430817, 243.2471, 267.5897
-9.938103, 0.01984931, 0.4812929, 240.9104, 263.5618
-10.13661, 0.01984931, 0.456919, 225.6763, 263.9626
-10.10736, 0.2073492, 0.2187079, 227.5417, 253.1719
-10.10736, 0.01984931, 0.2187079, 227.5417, 268.0161
-10.13661, 0.01984931, 0.456919, 225.6763, 263.9626
-10.13661, 0.2073492, 0.456919, 225.6763, 249.5708
-9.908854, 0.2073492, 0.2430817, 243.2471, 252.7931
-9.908854, 0.01984931, 0.2430817, 243.2471, 267.5897
-10.10736, 0.01984931, 0.2187079, 227.5417, 268.0161
-10.10736, 0.2073492, 0.2187079, 227.5417, 253.1719
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.933572, 0.3948492, 0.2217414, 241.3001, 238.2864
-10.13281, 0.3948492, 0.2391725, 225.566, 238.0495
-10.11189, 0.3948492, 0.4782594, 227.6074, 234.9062
-9.912655, 0.3948492, 0.4608282, 242.8651, 235.1289
-10.11189, 0.3948492, 0.4782594, 227.6074, 234.9062
-10.11189, 0.2073492, 0.4782594, 227.6074, 249.2589
-9.912655, 0.2073492, 0.4608282, 242.8651, 249.5135
-9.912655, 0.3948492, 0.4608282, 242.8651, 235.1289
-9.912655, 0.3948492, 0.4608282, 242.8651, 235.1289
-9.912655, 0.2073492, 0.4608282, 242.8651, 249.5135
-9.933572, 0.2073492, 0.2217414, 241.3001, 253.1246
-9.933572, 0.3948492, 0.2217414, 241.3001, 238.2864
-10.13281, 0.2073492, 0.2391725, 225.566, 252.8537
-9.933572, 0.2073492, 0.2217414, 241.3001, 253.1246
-9.912655, 0.2073492, 0.4608282, 242.8651, 249.5135
-10.11189, 0.2073492, 0.4782594, 227.6074, 249.2589
-10.13281, 0.3948492, 0.2391725, 225.566, 238.0495
-10.13281, 0.2073492, 0.2391725, 225.566, 252.8537
-10.11189, 0.2073492, 0.4782594, 227.6074, 249.2589
-10.11189, 0.3948492, 0.4782594, 227.6074, 234.9062
-9.933572, 0.3948492, 0.2217414, 241.3001, 238.2864
-9.933572, 0.2073492, 0.2217414, 241.3001, 253.1246
-10.13281, 0.2073492, 0.2391725, 225.566, 252.8537
-10.13281, 0.3948492, 0.2391725, 225.566, 238.0495
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.92915, 0.5823491, 0.2249312, 241.6494, 223.4109
-10.12888, 0.5823491, 0.2353984, 225.8697, 223.2891
-10.11632, 0.5823491, 0.4750696, 227.2637, 220.5883
-9.91659, 0.5823491, 0.4646024, 242.562, 220.7028
-10.11632, 0.5823491, 0.4750696, 227.2637, 220.5883
-10.11632, 0.3948492, 0.4750696, 227.2637, 234.9469
-9.91659, 0.3948492, 0.4646024, 242.562, 235.0806
-9.91659, 0.5823491, 0.4646024, 242.562, 220.7028
-9.91659, 0.5823491, 0.4646024, 242.562, 220.7028
-9.91659, 0.3948492, 0.4646024, 242.562, 235.0806
-9.92915, 0.3948492, 0.2249312, 241.6494, 238.2429
-9.92915, 0.5823491, 0.2249312, 241.6494, 223.4109
-10.12888, 0.3948492, 0.2353984, 225.8697, 238.1007
-9.92915, 0.3948492, 0.2249312, 241.6494, 238.2429
-9.91659, 0.3948492, 0.4646024, 242.562, 235.0806
-10.11632, 0.3948492, 0.4750696, 227.2637, 234.9469
-10.12888, 0.5823491, 0.2353984, 225.8697, 223.2891
-10.12888, 0.3948492, 0.2353984, 225.8697, 238.1007
-10.11632, 0.3948492, 0.4750696, 227.2637, 234.9469
-10.11632, 0.5823491, 0.4750696, 227.2637, 220.5883
-9.92915, 0.5823491, 0.2249312, 241.6494, 223.4109
-9.92915, 0.3948492, 0.2249312, 241.6494, 238.2429
-10.12888, 0.3948492, 0.2353984, 225.8697, 238.1007
-10.12888, 0.5823491, 0.2353984, 225.8697, 223.2891
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.912655, 0.7698491, 0.2391725, 242.9486, 208.441
-10.11189, 0.7698491, 0.2217414, 227.1882, 208.6098
-10.13281, 0.7698491, 0.4608282, 225.9751, 206.3595
-9.933572, 0.7698491, 0.4782594, 241.2576, 206.2008
-10.13281, 0.7698491, 0.4608282, 225.9751, 206.3595
-10.13281, 0.5823491, 0.4608282, 225.9751, 220.7442
-9.933572, 0.5823491, 0.4782594, 241.2576, 220.5535
-9.933572, 0.7698491, 0.4782594, 241.2576, 206.2008
-9.933572, 0.7698491, 0.4782594, 241.2576, 206.2008
-9.933572, 0.5823491, 0.4782594, 241.2576, 220.5535
-9.912655, 0.5823491, 0.2391725, 242.9486, 223.2452
-9.912655, 0.7698491, 0.2391725, 242.9486, 208.441
-10.11189, 0.5823491, 0.2217414, 227.1882, 223.4481
-9.912655, 0.5823491, 0.2391725, 242.9486, 223.2452
-9.933572, 0.5823491, 0.4782594, 241.2576, 220.5535
-10.13281, 0.5823491, 0.4608282, 225.9751, 220.7442
-10.11189, 0.7698491, 0.2217414, 227.1882, 208.6098
-10.11189, 0.5823491, 0.2217414, 227.1882, 223.4481
-10.13281, 0.5823491, 0.4608282, 225.9751, 220.7442
-10.13281, 0.7698491, 0.4608282, 225.9751, 206.3595
-9.912655, 0.7698491, 0.2391725, 242.9486, 208.441
-9.912655, 0.5823491, 0.2391725, 242.9486, 223.2452
-10.11189, 0.5823491, 0.2217414, 227.1882, 223.4481
-10.11189, 0.7698491, 0.2217414, 227.1882, 208.6098
box_2_Parle-G(Clone) stack 129 Shelf_0 Rack_1_1_1
-9.52623, 0.274422, 0.2841088, 273.2625, 246.8962
-9.7262, 0.274422, 0.2806183, 257.5745, 246.9473
-9.728561, 0.274422, 0.4158919, 257.0865, 244.9998
-9.528591, 0.274422, 0.4193824, 272.502, 244.9505
-9.728561, 0.274422, 0.4158919, 257.0865, 244.9998
-9.728561, 0.01942197, 0.4158919, 257.0865, 264.6761
-9.528591, 0.01942197, 0.4193824, 272.502, 264.6179
-9.528591, 0.274422, 0.4193824, 272.502, 244.9505
-9.528591, 0.274422, 0.4193824, 272.502, 244.9505
-9.528591, 0.01942197, 0.4193824, 272.502, 264.6179
-9.52623, 0.01942196, 0.2841088, 273.2625, 266.9116
-9.52623, 0.274422, 0.2841088, 273.2625, 246.8962
