box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-7.272949, 1.557025, 0.2231813, 475.5517, 146.3126
-7.264336, 1.557025, 0.4698395, 468.7913, 145.9562
-7.464214, 1.557025, 0.4768195, 453.2845, 145.9464
-7.472827, 1.733275, 0.2301612, 459.5347, 132.3696
-7.472827, 1.557025, 0.2301612, 459.5347, 146.3022
-7.464214, 1.557025, 0.4768195, 453.2845, 145.9464
-7.464214, 1.733275, 0.4768194, 453.2845, 132.4524
-7.272949, 1.733275, 0.2231813, 475.5517, 132.3672
-7.272949, 1.557025, 0.2231813, 475.5517, 146.3126
-7.472827, 1.557025, 0.2301612, 459.5347, 146.3022
-7.472827, 1.733275, 0.2301612, 459.5347, 132.3696
box_8_lizol(Clone) stack 121 Shelf_1 Rack_1_1_0
-7.260217, 1.909525, 0.2338724, 476.226, 118.4452
-7.45973, 1.909525, 0.2199211, 460.868, 118.4148
-7.476946, 1.909525, 0.4661284, 452.5997, 118.9365
-7.277433, 1.909525, 0.4800797, 467.4901, 118.9651
-7.476946, 1.909525, 0.4661284, 452.5997, 118.9365
-7.476946, 1.733275, 0.4661284, 452.5997, 132.4489
-7.277433, 1.733275, 0.4800797, 467.4901, 132.4535
-7.277433, 1.909525, 0.4800797, 467.4901, 118.9651
-7.277433, 1.909525, 0.4800797, 467.4901, 118.9651
-7.277433, 1.733275, 0.4800797, 467.4901, 132.4535
-7.260217, 1.733275, 0.2338724, 476.226, 132.3709
-7.260217, 1.909525, 0.2338724, 476.226, 118.4452
-7.45973, 1.733275, 0.2199211, 460.868, 132.3661
-7.260217, 1.733275, 0.2338724, 476.226, 132.3709
-7.277433, 1.733275, 0.4800797, 467.4901, 132.4535
-7.476946, 1.733275, 0.4661284, 452.5997, 132.4489
-7.45973, 1.909525, 0.2199211, 460.868, 118.4148
-7.45973, 1.733275, 0.2199211, 460.868, 132.3661
-7.476946, 1.733275, 0.4661284, 452.5997, 132.4489
-7.476946, 1.909525, 0.4661284, 452.5997, 118.9365
-7.260217, 1.909525, 0.2338724, 476.226, 118.4452
-7.260217, 1.733275, 0.2338724, 476.226, 132.3709
-7.45973, 1.733275, 0.2199211, 460.868, 132.3661
-7.45973, 1.909525, 0.2199211, 460.868, 118.4148
box_7_litchi(Clone) stack 124 Shelf_2 Rack_1_1_0
-7.203592, 2.599012, 0.4482399, 474.0918, 65.9182
-7.203592, 2.599012, 0.4482399, 474.0918, 65.9182
-7.203592, 2.389012, 0.4482399, 474.0918, 82.05499
-7.203592, 2.389012, 0.4482399, 474.0918, 82.05499
-7.203592, 2.389012, 0.4482399, 474.0918, 82.05499
-7.203592, 2.599012, 0.4482399, 474.0918, 65.9182
box_7_litchi(Clone) stack 124 Shelf_2 Rack_1_1_0
-7.208594, 2.809012, 0.4427811, 473.8709, 49.72177
-7.208594, 2.809012, 0.4427811, 473.8709, 49.72177
-7.208594, 2.599012, 0.4427811, 473.8709, 65.86984
-7.208594, 2.599012, 0.4427811, 473.8709, 65.86984
-7.208594, 2.599012, 0.4427811, 473.8709, 65.86984
-7.208594, 2.809012, 0.4427811, 473.8709, 49.72177
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.392639, 2.599012, 0.2400953, 465.5783, 64.02625
-7.591544, 2.599012, 0.2610011, 449.2998, 64.22093
-7.570638, 2.599012, 0.4599054, 445.5802, 66.02124
-7.371733, 2.599012, 0.4389997, 461.4336, 65.83635
-7.570638, 2.599012, 0.4599054, 445.5802, 66.02124
-7.570638, 2.389012, 0.4599054, 445.5802, 82.13397
-7.371733, 2.389012, 0.4389997, 461.4336, 81.99226
-7.371733, 2.599012, 0.4389997, 461.4336, 65.83635
-7.371733, 2.599012, 0.4389997, 461.4336, 65.83635
-7.371733, 2.389012, 0.4389997, 461.4336, 81.99226
-7.392639, 2.389012, 0.2400953, 465.5783, 80.60498
-7.392639, 2.599012, 0.2400953, 465.5783, 64.02625
-7.591544, 2.389012, 0.2610011, 449.2998, 80.7542
-7.392639, 2.389012, 0.2400953, 465.5783, 80.60498
-7.371733, 2.389012, 0.4389997, 461.4336, 81.99226
-7.570638, 2.389012, 0.4599054, 445.5802, 82.13397
-7.591544, 2.599012, 0.2610011, 449.2998, 64.22093
-7.591544, 2.389012, 0.2610011, 449.2998, 80.7542
-7.570638, 2.389012, 0.4599054, 445.5802, 82.13397
-7.570638, 2.599012, 0.4599054, 445.5802, 66.02124
-7.392639, 2.599012, 0.2400953, 465.5783, 64.02625
-7.392639, 2.389012, 0.2400953, 465.5783, 80.60498
-7.591544, 2.389012, 0.2610011, 449.2998, 80.7542
-7.591544, 2.599012, 0.2610011, 449.2998, 64.22093
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.388858, 2.809012, 0.2432683, 465.7825, 47.48402
-7.58837, 2.809012, 0.2572196, 449.6536, 47.64432
-7.574419, 2.809012, 0.4567324, 445.3734, 49.87396
-7.374907, 2.809012, 0.4427811, 461.0822, 49.72177
-7.574419, 2.809012, 0.4567324, 445.3734, 49.87396
-7.574419, 2.599012, 0.4567324, 445.3734, 65.99324
-7.374907, 2.599012, 0.4427811, 461.0822, 65.86984
-7.374907, 2.809012, 0.4427811, 461.0822, 49.72177
-7.374907, 2.809012, 0.4427811, 461.0822, 49.72177
-7.374907, 2.599012, 0.4427811, 461.0822, 65.86984
-7.388858, 2.599012, 0.2432683, 465.7825, 64.05585
-7.388858, 2.809012, 0.2432683, 465.7825, 47.48402
-7.58837, 2.599012, 0.2572196, 449.6536, 64.18579
-7.388858, 2.599012, 0.2432683, 465.7825, 64.05585
-7.374907, 2.599012, 0.4427811, 461.0822, 65.86984
-7.574419, 2.599012, 0.4567324, 445.3734, 65.99324
-7.58837, 2.809012, 0.2572196, 449.6536, 47.64432
-7.58837, 2.599012, 0.2572196, 449.6536, 64.18579
-7.574419, 2.599012, 0.4567324, 445.3734, 65.99324
-7.574419, 2.809012, 0.4567324, 445.3734, 49.87396
-7.388858, 2.809012, 0.2432683, 465.7825, 47.48402
-7.388858, 2.599012, 0.2432683, 465.7825, 64.05585
-7.58837, 2.599012, 0.2572196, 449.6536, 64.18579
-7.58837, 2.809012, 0.2572196, 449.6536, 47.64432
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.388858, 3.019012, 0.2432683, 465.7825, 30.91222
-7.58837, 3.019012, 0.2572196, 449.6536, 31.10286
-7.574419, 3.019012, 0.4567324, 445.3734, 33.7547
-7.374907, 3.019012, 0.4427811, 461.0822, 33.57368
-7.574419, 3.019012, 0.4567324, 445.3734, 33.7547
-7.574419, 2.809012, 0.4567324, 445.3734, 49.87396
-7.374907, 2.809012, 0.4427811, 461.0822, 49.72177
-7.374907, 3.019012, 0.4427811, 461.0822, 33.57368
-7.374907, 3.019012, 0.4427811, 461.0822, 33.57368
-7.374907, 2.809012, 0.4427811, 461.0822, 49.72177
-7.388858, 2.809012, 0.2432683, 465.7825, 47.48402
-7.388858, 3.019012, 0.2432683, 465.7825, 30.91222
-7.58837, 2.809012, 0.2572196, 449.6536, 47.64432
-7.388858, 2.809012, 0.2432683, 465.7825, 47.48402
-7.374907, 2.809012, 0.4427811, 461.0822, 49.72177
-7.574419, 2.809012, 0.4567324, 445.3734, 49.87396
-7.58837, 3.019012, 0.2572196, 449.6536, 31.10286
-7.58837, 2.809012, 0.2572196, 449.6536, 47.64432
-7.574419, 2.809012, 0.4567324, 445.3734, 49.87396
-7.574419, 3.019012, 0.4567324, 445.3734, 33.7547
-7.388858, 3.019012, 0.2432683, 465.7825, 30.91222
-7.388858, 2.809012, 0.2432683, 465.7825, 47.48402
-7.58837, 2.809012, 0.2572196, 449.6536, 47.64432
-7.58837, 3.019012, 0.2572196, 449.6536, 31.10286
box_7_litchi(Clone) stack 125 Shelf_2 Rack_1_1_0
-7.370197, 3.229012, 0.2629327, 466.6689, 14.65164
-7.568706, 3.229012, 0.2385588, 451.7213, 14.26559
-7.59308, 3.229012, 0.4370681, 444.4553, 17.33942
-7.394571, 3.229012, 0.4614419, 459.0462, 17.70609
-7.59308, 3.229012, 0.4370681, 444.4553, 17.33942
-7.59308, 3.019012, 0.4370681, 444.4553, 33.49936
-7.394571, 3.019012, 0.4614419, 459.0462, 33.81566
-7.394571, 3.229012, 0.4614419, 459.0462, 17.70609
-7.394571, 3.229012, 0.4614419, 459.0462, 17.70609
-7.394571, 3.019012, 0.4614419, 459.0462, 33.81566
-7.370197, 3.019012, 0.2629327, 466.6689, 31.18071
-7.370197, 3.229012, 0.2629327, 466.6689, 14.65164
-7.568706, 3.019012, 0.2385588, 451.7213, 30.84772
-7.370197, 3.019012, 0.2629327, 466.6689, 31.18071
-7.394571, 3.019012, 0.4614419, 459.0462, 33.81566
-7.59308, 3.019012, 0.4370681, 444.4553, 33.49936
-7.568706, 3.229012, 0.2385588, 451.7213, 14.26559
-7.568706, 3.019012, 0.2385588, 451.7213, 30.84772
-7.59308, 3.019012, 0.4370681, 444.4553, 33.49936
-7.59308, 3.229012, 0.4370681, 444.4553, 17.33942
-7.370197, 3.229012, 0.2629327, 466.6689, 14.65164
-7.370197, 3.019012, 0.2629327, 466.6689, 31.18071
-7.568706, 3.019012, 0.2385588, 451.7213, 30.84772
-7.568706, 3.229012, 0.2385588, 451.7213, 14.26559
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.746872, 2.560843, 0.2528824, 437.281, 67.15372
-7.946384, 2.560843, 0.2389311, 421.89, 67.02914
-7.960942, 2.560843, 0.4471184, 415.9208, 68.84169
-7.76143, 2.560843, 0.4610697, 430.9128, 68.9597
-7.960942, 2.560843, 0.4471184, 415.9208, 68.84169
-7.960942, 2.388343, 0.4471184, 415.9208, 82.09882
-7.76143, 2.388343, 0.4610697, 430.9128, 82.19319
-7.76143, 2.560843, 0.4610697, 430.9128, 68.9597
-7.76143, 2.560843, 0.4610697, 430.9128, 68.9597
-7.76143, 2.388343, 0.4610697, 430.9128, 82.19319
-7.746872, 2.388343, 0.2528824, 437.281, 80.7491
-7.746872, 2.560843, 0.2528824, 437.281, 67.15372
-7.946384, 2.388343, 0.2389311, 421.89, 80.64948
-7.746872, 2.388343, 0.2528824, 437.281, 80.7491
-7.76143, 2.388343, 0.4610697, 430.9128, 82.19319
-7.960942, 2.388343, 0.4471184, 415.9208, 82.09882
-7.946384, 2.560843, 0.2389311, 421.89, 67.02914
-7.946384, 2.388343, 0.2389311, 421.89, 80.64948
-7.960942, 2.388343, 0.4471184, 415.9208, 82.09882
-7.960942, 2.560843, 0.4471184, 415.9208, 68.84169
-7.746872, 2.560843, 0.2528824, 437.281, 67.15372
-7.746872, 2.388343, 0.2528824, 437.281, 80.7491
-7.946384, 2.388343, 0.2389311, 421.89, 80.64948
-7.946384, 2.560843, 0.2389311, 421.89, 67.02914
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.752101, 2.733343, 0.2474137, 437.0103, 53.4998
-7.952071, 2.733343, 0.2439232, 421.3219, 53.46239
-7.955713, 2.733343, 0.4525871, 416.1993, 55.64014
-7.755744, 2.733343, 0.4560776, 431.4712, 55.67558
-7.955713, 2.733343, 0.4525871, 416.1993, 55.64014
-7.955713, 2.560843, 0.4525871, 416.1993, 68.888
-7.755744, 2.560843, 0.4560776, 431.4712, 68.91753
-7.755744, 2.733343, 0.4560776, 431.4712, 55.67558
-7.755744, 2.733343, 0.4560776, 431.4712, 55.67558
-7.755744, 2.560843, 0.4560776, 431.4712, 68.91753
-7.752101, 2.560843, 0.2474137, 437.0103, 67.10495
-7.752101, 2.733343, 0.2474137, 437.0103, 53.4998
-7.952071, 2.560843, 0.2439232, 421.3219, 67.07379
-7.752101, 2.560843, 0.2474137, 437.0103, 67.10495
-7.755744, 2.560843, 0.4560776, 431.4712, 68.91753
-7.955713, 2.560843, 0.4525871, 416.1993, 68.888
-7.952071, 2.733343, 0.2439232, 421.3219, 53.46239
-7.952071, 2.560843, 0.2439232, 421.3219, 67.07379
-7.955713, 2.560843, 0.4525871, 416.1993, 68.888
-7.955713, 2.733343, 0.4525871, 416.1993, 55.64014
-7.752101, 2.733343, 0.2474137, 437.0103, 53.4998
-7.752101, 2.560843, 0.2474137, 437.0103, 67.10495
-7.952071, 2.560843, 0.2439232, 421.3219, 67.07379
-7.952071, 2.733343, 0.2439232, 421.3219, 53.46239
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.765362, 2.905843, 0.2357713, 436.2648, 39.74887
-7.964267, 2.905843, 0.256677, 420.0575, 40.01035
-7.942452, 2.905843, 0.4642295, 416.954, 42.53009
-7.743547, 2.905843, 0.4433237, 432.7219, 42.28235
-7.942452, 2.905843, 0.4642295, 416.954, 42.53009
-7.942452, 2.733343, 0.4642295, 416.954, 55.75824
-7.743547, 2.733343, 0.4433237, 432.7219, 55.54593
-7.743547, 2.905843, 0.4433237, 432.7219, 42.28235
-7.743547, 2.905843, 0.4433237, 432.7219, 42.28235
-7.743547, 2.733343, 0.4433237, 432.7219, 55.54593
-7.765362, 2.733343, 0.2357713, 436.2648, 53.37489
-7.765362, 2.905843, 0.2357713, 436.2648, 39.74887
-7.964267, 2.733343, 0.256677, 420.0575, 53.59894
-7.765362, 2.733343, 0.2357713, 436.2648, 53.37489
-7.743547, 2.733343, 0.4433237, 432.7219, 55.54593
-7.942452, 2.733343, 0.4642295, 416.954, 55.75824
-7.964267, 2.905843, 0.256677, 420.0575, 40.01035
-7.964267, 2.733343, 0.256677, 420.0575, 53.59894
-7.942452, 2.733343, 0.4642295, 416.954, 55.75824
-7.942452, 2.905843, 0.4642295, 416.954, 42.53009
-7.765362, 2.905843, 0.2357713, 436.2648, 39.74887
-7.765362, 2.733343, 0.2357713, 436.2648, 53.37489
-7.964267, 2.733343, 0.256677, 420.0575, 53.59894
-7.964267, 2.905843, 0.256677, 420.0575, 40.01035
box_1_Parle-G-GOLD(Clone) stack 126 Shelf_2 Rack_1_1_0
-7.753907, 3.078343, 0.2456525, 436.9135, 26.26436
-7.953907, 3.078343, 0.2456525, 421.1358, 26.26436
-7.953907, 3.078343, 0.4543482, 416.2982, 29.16832
-7.753907, 3.078343, 0.4543482, 431.6546, 29.16832
-7.953907, 3.078343, 0.4543482, 416.2982, 29.16832
-7.953907, 2.905843, 0.4543482, 416.2982, 42.41316
-7.753907, 2.905843, 0.4543482, 431.6546, 42.41316
-7.753907, 3.078343, 0.4543482, 431.6546, 29.16832
-7.753907, 3.078343, 0.4543482, 431.6546, 29.16832
-7.753907, 2.905843, 0.4543482, 431.6546, 42.41316
-7.753907, 2.905843, 0.2456525, 436.9135, 39.87263
-7.753907, 3.078343, 0.2456525, 436.9135, 26.26436
-7.953907, 2.905843, 0.2456525, 421.1358, 39.87263
-7.753907, 2.905843, 0.2456525, 436.9135, 39.87263
-7.753907, 2.905843, 0.4543482, 431.6546, 42.41316
-7.953907, 2.905843, 0.4543482, 416.2982, 42.41316
-7.953907, 3.078343, 0.2456525, 421.1358, 26.26436
-7.953907, 2.905843, 0.2456525, 421.1358, 39.87263
-7.953907, 2.905843, 0.4543482, 416.2982, 42.41316
-7.953907, 3.078343, 0.4543482, 416.2982, 29.16832
-7.753907, 3.078343, 0.2456525, 436.9135, 26.26436
-7.753907, 2.905843, 0.2456525, 436.9135, 39.87263
-7.953907, 2.905843, 0.2456525, 421.1358, 39.87263
-7.953907, 3.078343, 0.2456525, 421.1358, 26.26436
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.908854, 0.2073492, 0.2430817, 266.9218, 252.7931
-10.10736, 0.2073492, 0.2187079, 251.2925, 253.1719
-10.13661, 0.2073492, 0.456919, 248.7033, 249.5708
-9.938103, 0.2073492, 0.4812929, 263.8658, 249.2147
-10.13661, 0.2073492, 0.456919, 248.7033, 249.5708
-10.13661, 0.01984931, 0.456919, 248.7033, 263.9626
-9.938103, 0.01984931, 0.4812929, 263.8658, 263.5618
-9.938103, 0.2073492, 0.4812929, 263.8658, 249.2147
-9.938103, 0.2073492, 0.4812929, 263.8658, 249.2147
-9.938103, 0.01984931, 0.4812929, 263.8658, 263.5618
-9.908854, 0.01984931, 0.2430817, 266.9218, 267.5897
-9.908854, 0.2073492, 0.2430817, 266.9218, 252.7931
-10.10736, 0.01984931, 0.2187079, 251.2925, 268.0161
-9.908854, 0.01984931, 0.2430817, 266.9218, 267.5897
-9.938103, 0.01984931, 0.4812929, 263.8658, 263.5618
-10.13661, 0.01984931, 0.456919, 248.7033, 263.9626
-10.10736, 0.2073492, 0.2187079, 251.2925, 253.1719
-10.10736, 0.01984931, 0.2187079, 251.2925, 268.0161
-10.13661, 0.01984931, 0.456919, 248.7033, 263.9626
-10.13661, 0.2073492, 0.456919, 248.7033, 249.5708
-9.908854, 0.2073492, 0.2430817, 266.9218, 252.7931
-9.908854, 0.01984931, 0.2430817, 266.9218, 267.5897
-10.10736, 0.01984931, 0.2187079, 251.2925, 268.0161
-10.10736, 0.2073492, 0.2187079, 251.2925, 253.1719
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.933572, 0.3948492, 0.2217414, 265.0414, 238.2864
-10.13281, 0.3948492, 0.2391725, 249.2528, 238.0495
-10.11189, 0.3948492, 0.4782594, 250.5717, 234.9062
-9.912655, 0.3948492, 0.4608282, 265.8805, 235.1289
-10.11189, 0.3948492, 0.4782594, 250.5717, 234.9062
-10.11189, 0.2073492, 0.4782594, 250.5717, 249.2589
-9.912655, 0.2073492, 0.4608282, 265.8805, 249.5135
-9.912655, 0.3948492, 0.4608282, 265.8805, 235.1289
-9.912655, 0.3948492, 0.4608282, 265.8805, 235.1289
-9.912655, 0.2073492, 0.4608282, 265.8805, 249.5135
-9.933572, 0.2073492, 0.2217414, 265.0414, 253.1246
-9.933572, 0.3948492, 0.2217414, 265.0414, 238.2864
-10.13281, 0.2073492, 0.2391725, 249.2528, 252.8537
-9.933572, 0.2073492, 0.2217414, 265.0414, 253.1246
-9.912655, 0.2073492, 0.4608282, 265.8805, 249.5135
-10.11189, 0.2073492, 0.4782594, 250.5717, 249.2589
-10.13281, 0.3948492, 0.2391725, 249.2528, 238.0495
-10.13281, 0.2073492, 0.2391725, 249.2528, 252.8537
-10.11189, 0.2073492, 0.4782594, 250.5717, 249.2589
-10.11189, 0.3948492, 0.4782594, 250.5717, 234.9062
-9.933572, 0.3948492, 0.2217414, 265.0414, 238.2864
-9.933572, 0.2073492, 0.2217414, 265.0414, 253.1246
-10.13281, 0.2073492, 0.2391725, 249.2528, 252.8537
-10.13281, 0.3948492, 0.2391725, 249.2528, 238.0495
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.92915, 0.5823491, 0.2249312, 265.3806, 223.4109
-10.12888, 0.5823491, 0.2353984, 249.5682, 223.2891
-10.11632, 0.5823491, 0.4750696, 250.2373, 220.5883
-9.91659, 0.5823491, 0.4646024, 265.5663, 220.7028
-10.11632, 0.5823491, 0.4750696, 250.2373, 220.5883
-10.11632, 0.3948492, 0.4750696, 250.2373, 234.9469
-9.91659, 0.3948492, 0.4646024, 265.5663, 235.0806
-9.91659, 0.5823491, 0.4646024, 265.5663, 220.7028
-9.91659, 0.5823491, 0.4646024, 265.5663, 220.7028
-9.91659, 0.3948492, 0.4646024, 265.5663, 235.0806
-9.92915, 0.3948492, 0.2249312, 265.3806, 238.2429
-9.92915, 0.5823491, 0.2249312, 265.3806, 223.4109
-10.12888, 0.3948492, 0.2353984, 249.5682, 238.1007
-9.92915, 0.3948492, 0.2249312, 265.3806, 238.2429
-9.91659, 0.3948492, 0.4646024, 265.5663, 235.0806
-10.11632, 0.3948492, 0.4750696, 250.2373, 234.9469
-10.12888, 0.5823491, 0.2353984, 249.5682, 223.2891
-10.12888, 0.3948492, 0.2353984, 249.5682, 238.1007
-10.11632, 0.3948492, 0.4750696, 250.2373, 234.9469
-10.11632, 0.5823491, 0.4750696, 250.2373, 220.5883
-9.92915, 0.5823491, 0.2249312, 265.3806, 223.4109
-9.92915, 0.3948492, 0.2249312, 265.3806, 238.2429
-10.12888, 0.3948492, 0.2353984, 249.5682, 238.1007
-10.12888, 0.5823491, 0.2353984, 249.5682, 223.2891
box_6_melody(Clone) stack 128 Shelf_0 Rack_1_1_1
-9.912655, 0.7698491, 0.2391725, 266.6354, 208.441
-10.11189, 0.7698491, 0.2217414, 250.9294, 208.6098
-10.13281, 0.7698491, 0.4608282, 248.9905, 206.3595
-9.933572, 0.7698491, 0.4782594, 264.2218, 206.2008
-10.13281, 0.7698491, 0.4608282, 248.9905, 206.3595
-10.13281, 0.5823491, 0.4608282, 248.9905, 220.7442
-9.933572, 0.5823491, 0.4782594, 264.2218, 220.5535
-9.933572, 0.7698491, 0.4782594, 264.2218, 206.2008
-9.933572, 0.7698491, 0.4782594, 264.2218, 206.2008
-9.933572, 0.5823491, 0.4782594, 264.2218, 220.5535
-9.912655, 0.5823491, 0.2391725, 266.6354, 223.2452
-9.912655, 0.7698491, 0.2391725, 266.6354, 208.441
-10.11189, 0.5823491, 0.2217414, 250.9294, 223.4481
-9.912655, 0.5823491, 0.2391725, 266.6354, 223.2452
-9.933572, 0.5823491, 0.4782594, 264.2218, 220.5535
-10.13281, 0.5823491, 0.4608282, 248.9905, 220.7442
-10.11189, 0.7698491, 0.2217414, 250.9294, 208.6098
-10.11189, 0.5823491, 0.2217414, 250.9294, 223.4481
-10.13281, 0.5823491, 0.4608282, 248.9905, 220.7442
-10.13281, 0.7698491, 0.4608282, 248.9905, 206.3595
-9.912655, 0.7698491, 0.2391725, 266.6354, 208.441
-9.912655, 0.5823491, 0.2391725, 266.6354, 223.2452
-10.11189, 0.5823491, 0.2217414, 250.9294, 223.4481
-10.11189, 0.7698491, 0.2217414, 250.9294, 208.6098
box_2_Parle-G(Clone) stack 129 Shelf_0 Rack_1_1_1
-9.52623, 0.274422, 0.2841088, 296.8101, 246.8962
-9.7262, 0.274422, 0.2806183, 281.1328, 246.9473
-9.728561, 0.274422, 0.4158919, 280.235, 244.9998
-9.528591, 0.274422, 0.4193824, 295.64, 244.9505
-9.728561, 0.274422, 0.4158919, 280.235, 244.9998
-9.728561, 0.01942197, 0.4158919, 280.235, 264.6761
-9.528591, 0.01942197, 0.4193824, 295.64, 264.6179
-9.528591, 0.274422, 0.4193824, 295.64, 244.9505
-9.528591, 0.274422, 0.4193824, 295.64, 244.9505
-9.528591, 0.01942197, 0.4193824, 295.64, 264.6179
-9.52623, 0.01942196, 0.2841088, 296.8101, 266.9116
-9.52623, 0.274422, 0.2841088, 296.8101, 246.8962
-9.7262, 0.01942196, 0.2806184, 281.1328, 266.9719
-9.52623, 0.01942196, 0.2841088, 296.8101, 266.9116
-9.528591, 0.01942197, 0.4193824, 295.64, 264.6179
-9.728561, 0.01942197, 0.4158919, 280.235, 264.6761
-9.7262, 0.274422, 0.2806183, 281.1328, 246.9473
-9.7262, 0.01942196, 0.2806184, 281.1328, 266.9719
-9.728561, 0.01942197, 0.4158919, 280.235, 264.6761
-9.728561, 0.274422, 0.4158919, 280.235, 244.9998
-9.52623, 0.274422, 0.2841088, 296.8101, 246.8962
-9.52623, 0.01942196, 0.2841088, 296.8101, 266.9116
-9.7262, 0.01942196, 0.2806184, 281.1328, 266.9719
-9.7262, 0.274422, 0.2806183, 281.1328, 246.9473
box_2_Parle-G(Clone) stack 129 Shelf_0 Rack_1_1_1
-9.520872, 0.5294219, 0.2931767, 297.1627, 226.7719
-9.719777, 0.5294219, 0.272271, 281.6827, 227.0233
-9.733919, 0.5294219, 0.406824, 279.8681, 225.4291
-9.535014, 0.5294219, 0.4277297, 295.0856, 225.1863
-9.733919, 0.5294219, 0.406824, 279.8681, 225.4291
-9.733919, 0.2744219, 0.406824, 279.8681, 245.1283
-9.535014, 0.2744219, 0.4277297, 295.0856, 244.8326
-9.535014, 0.5294219, 0.4277297, 295.0856, 225.1863
-9.535014, 0.5294219, 0.4277297, 295.0856, 225.1863
-9.535014, 0.2744219, 0.4277297, 295.0856, 244.8326
-9.520872, 0.2744219, 0.2931767, 297.1627, 246.7636
-9.520872, 0.5294219, 0.2931767, 297.1627, 226.7719
-9.719777, 0.2744219, 0.272271, 281.6827, 247.0698
-9.520872, 0.2744219, 0.2931767, 297.1627, 246.7636
-9.535014, 0.2744219, 0.4277297, 295.0856, 244.8326
-9.733919, 0.2744219, 0.406824, 279.8681, 245.1283
-9.719777, 0.5294219, 0.272271, 281.6827, 227.0233
-9.719777, 0.2744219, 0.272271, 281.6827, 247.0698
-9.733919, 0.2744219, 0.406824, 279.8681, 245.1283
-9.733919, 0.5294219, 0.406824, 279.8681, 225.4291
-9.520872, 0.5294219, 0.2931767, 297.1627, 226.7719
-9.520872, 0.2744219, 0.2931767, 297.1627, 246.7636
-9.719777, 0.2744219, 0.272271, 281.6827, 247.0698
-9.719777, 0.5294219, 0.272271, 281.6827, 227.0233
box_2_Parle-G(Clone) stack 129 Shelf_0 Rack_1_1_1
-9.525096, 0.784422, 0.2858844, 296.8858, 206.8487
-9.724974, 0.784422, 0.2789046, 281.2383, 206.9144
-9.729695, 0.784422, 0.4141163, 280.1567, 205.6636
-9.529818, 0.784422, 0.4210961, 295.5333, 205.6002
-9.729695, 0.784422, 0.4141163, 280.1567, 205.6636
-9.729695, 0.5294219, 0.4141163, 280.1567, 225.3443
-9.529818, 0.5294219, 0.4210962, 295.5333, 225.2632
-9.529818, 0.784422, 0.4210961, 295.5333, 205.6002
-9.529818, 0.784422, 0.4210961, 295.5333, 205.6002
-9.529818, 0.5294219, 0.4210962, 295.5333, 225.2632
-9.525096, 0.5294219, 0.2858845, 296.8858, 226.8595
-9.525096, 0.784422, 0.2858844, 296.8858, 206.8487
-9.724974, 0.5294219, 0.2789046, 281.2383, 226.9434
-9.525096, 0.5294219, 0.2858845, 296.8858, 226.8595
-9.529818, 0.5294219, 0.4210962, 295.5333, 225.2632
-9.729695, 0.5294219, 0.4141163, 280.1567, 225.3443
-9.724974, 0.784422, 0.2789046, 281.2383, 206.9144
-9.724974, 0.5294219, 0.2789046, 281.2383, 226.9434
-9.729695, 0.5294219, 0.4141163, 280.1567, 225.3443
-9.729695, 0.784422, 0.4141163, 280.1567, 205.6636
-9.525096, 0.784422, 0.2858844, 296.8858, 206.8487
-9.525096, 0.5294219, 0.2858845, 296.8858, 226.8595
-9.724974, 0.5294219, 0.2789046, 281.2383, 226.9434
-9.724974, 0.784422, 0.2789046, 281.2383, 206.9144
box_5_LMRR(Clone) stack 130 Shelf_0 Rack_1_1_1
-9.144822, 0.162368, 0.2028563, 327.6794, 256.9882
-9.344547, 0.162368, 0.2133235, 311.7349, 256.8196
-9.329673, 0.162368, 0.4971444, 310.2795, 252.4192
-9.129948, 0.162368, 0.4866772, 325.6454, 252.5758
-9.329673, 0.162368, 0.4971444, 310.2795, 252.4192
-9.329673, 0.019868, 0.4971444, 310.2795, 263.301
-9.129948, 0.019868, 0.4866772, 325.6454, 263.4721
-9.129948, 0.162368, 0.4866772, 325.6454, 252.5758
-9.129948, 0.162368, 0.4866772, 325.6454, 252.5758
-9.129948, 0.019868, 0.4866772, 325.6454, 263.4721
-9.144822, 0.019868, 0.2028564, 327.6794, 268.2935
-9.144822, 0.162368, 0.2028563, 327.6794, 256.9882
-9.344547, 0.019868, 0.2133235, 311.7349, 268.1092
-9.144822, 0.019868, 0.2028564, 327.6794, 268.2935
-9.129948, 0.019868, 0.4866772, 325.6454, 263.4721
-9.329673, 0.019868, 0.4971444, 310.2795, 263.301
-9.344547, 0.162368, 0.2133235, 311.7349, 256.8196
-9.344547, 0.019868, 0.2133235, 311.7349, 268.1092
-9.329673, 0.019868, 0.4971444, 310.2795, 263.301
