box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-6.935287, 1.391943, 8.45889, 467.5039, 158.6394
-6.960374, 1.391943, 8.220205, 472.6818, 159.3838
-6.960374, 1.579443, 8.220205, 472.6818, 144.5425
-7.159278, 1.391943, 8.241111, 456.3412, 159.3167
-6.960374, 1.391943, 8.220205, 472.6818, 159.3838
-6.935287, 1.391943, 8.45889, 467.5039, 158.6394
-7.134192, 1.391943, 8.479795, 451.6745, 158.5764
-7.159278, 1.579443, 8.241111, 456.3412, 144.5163
-7.159278, 1.391943, 8.241111, 456.3412, 159.3167
-7.134192, 1.391943, 8.479795, 451.6745, 158.5764
-7.134192, 1.579443, 8.479795, 451.6745, 144.2266
-6.960374, 1.579443, 8.220205, 472.6818, 144.5425
-6.960374, 1.391943, 8.220205, 472.6818, 159.3838
-7.159278, 1.391943, 8.241111, 456.3412, 159.3167
-7.159278, 1.579443, 8.241111, 456.3412, 144.5163
box_1_Parle-G-GOLD(Clone) stack 48 Shelf_2 Rack_1_0_0
-8.074084, 2.560843, 8.245652, 384.0441, 67.08922
-8.274085, 2.560843, 8.245652, 368.2663, 67.08922
-8.274085, 2.560843, 8.454349, 364.8407, 68.90291
-8.074084, 2.560843, 8.454349, 380.1971, 68.90291
-8.274085, 2.560843, 8.454349, 364.8407, 68.90291
-8.274085, 2.388343, 8.454349, 364.8407, 82.14775
-8.074084, 2.388343, 8.454349, 380.1971, 82.14775
-8.074084, 2.560843, 8.454349, 380.1971, 68.90291
-8.074084, 2.560843, 8.454349, 380.1971, 68.90291
-8.074084, 2.388343, 8.454349, 380.1971, 82.14775
-8.074084, 2.388343, 8.245652, 384.0441, 80.69751
-8.074084, 2.560843, 8.245652, 384.0441, 67.08922
-8.274085, 2.388343, 8.245652, 368.2663, 80.69751
-8.074084, 2.388343, 8.245652, 384.0441, 80.69751
-8.074084, 2.388343, 8.454349, 380.1971, 82.14775
-8.274085, 2.388343, 8.454349, 364.8407, 82.14775
-8.274085, 2.560843, 8.245652, 368.2663, 67.08922
-8.274085, 2.388343, 8.245652, 368.2663, 80.69751
-8.274085, 2.388343, 8.454349, 364.8407, 82.14775
-8.274085, 2.560843, 8.454349, 364.8407, 68.90291
-8.074084, 2.560843, 8.245652, 384.0441, 67.08922
-8.074084, 2.388343, 8.245652, 384.0441, 80.69751
-8.274085, 2.388343, 8.245652, 368.2663, 80.69751
-8.274085, 2.560843, 8.245652, 368.2663, 67.08922
box_8_lizol(Clone) stack 49 Shelf_2 Rack_1_0_0
-7.7016, 2.565368, 8.21835, 414.0537, 66.48628
-7.900839, 2.565368, 8.235782, 397.9161, 66.64352
-7.879328, 2.565368, 8.48165, 394.6108, 68.78677
-7.680089, 2.565368, 8.464219, 410.2338, 68.63925
-7.879328, 2.565368, 8.48165, 394.6108, 68.78677
-7.879328, 2.389118, 8.48165, 394.6108, 82.27245
-7.680089, 2.389118, 8.464219, 410.2338, 82.15498
-7.680089, 2.565368, 8.464219, 410.2338, 68.63925
-7.680089, 2.565368, 8.464219, 410.2338, 68.63925
-7.680089, 2.389118, 8.464219, 410.2338, 82.15498
-7.7016, 2.389118, 8.21835, 414.0537, 80.44051
-7.7016, 2.565368, 8.21835, 414.0537, 66.48628
-7.900839, 2.389118, 8.235782, 397.9161, 80.5657
-7.7016, 2.389118, 8.21835, 414.0537, 80.44051
-7.680089, 2.389118, 8.464219, 410.2338, 82.15498
-7.879328, 2.389118, 8.48165, 394.6108, 82.27245
-7.900839, 2.565368, 8.235782, 397.9161, 66.64352
-7.900839, 2.389118, 8.235782, 397.9161, 80.5657
-7.879328, 2.389118, 8.48165, 394.6108, 82.27245
-7.879328, 2.565368, 8.48165, 394.6108, 68.78677
-7.7016, 2.565368, 8.21835, 414.0537, 66.48628
-7.7016, 2.389118, 8.21835, 414.0537, 80.44051
-7.900839, 2.389118, 8.235782, 397.9161, 80.5657
-7.900839, 2.565368, 8.235782, 397.9161, 66.64352
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 2.599012, 8.246572, 444.7822, 64.08665
-7.503727, 2.599012, 8.253551, 428.8427, 64.15167
-7.496747, 2.599012, 8.453429, 424.5479, 65.96407
-7.296869, 2.599012, 8.446449, 440.0754, 65.90234
-7.496747, 2.599012, 8.453429, 424.5479, 65.96407
-7.496747, 2.389012, 8.453429, 424.5479, 82.09015
-7.296869, 2.389012, 8.446449, 440.0754, 82.04285
-7.296869, 2.599012, 8.446449, 440.0754, 65.90234
-7.296869, 2.599012, 8.446449, 440.0754, 65.90234
-7.296869, 2.389012, 8.446449, 440.0754, 82.04285
-7.303849, 2.389012, 8.246572, 444.7822, 80.65128
-7.303849, 2.599012, 8.246572, 444.7822, 64.08665
-7.503727, 2.389012, 8.253551, 428.8427, 80.70111
-7.303849, 2.389012, 8.246572, 444.7822, 80.65128
-7.296869, 2.389012, 8.446449, 440.0754, 82.04285
-7.496747, 2.389012, 8.453429, 424.5479, 82.09015
-7.503727, 2.599012, 8.253551, 428.8427, 64.15167
-7.503727, 2.389012, 8.253551, 428.8427, 80.70111
-7.496747, 2.389012, 8.453429, 424.5479, 82.09015
-7.496747, 2.599012, 8.453429, 424.5479, 65.96407
-7.303849, 2.599012, 8.246572, 444.7822, 64.08665
-7.303849, 2.389012, 8.246572, 444.7822, 80.65128
-7.503727, 2.389012, 8.253551, 428.8427, 80.70111
-7.503727, 2.599012, 8.253551, 428.8427, 64.15167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.302059, 2.809012, 8.24827, 444.8777, 47.54156
-7.502028, 2.809012, 8.25176, 429.0211, 47.58167
-7.498538, 2.809012, 8.451731, 424.4505, 49.81947
-7.298568, 2.809012, 8.44824, 439.899, 49.78139
-7.498538, 2.809012, 8.451731, 424.4505, 49.81947
-7.498538, 2.599012, 8.451731, 424.4505, 65.94907
-7.298568, 2.599012, 8.44824, 439.899, 65.9182
-7.298568, 2.809012, 8.44824, 439.899, 49.78139
-7.298568, 2.809012, 8.44824, 439.899, 49.78139
-7.298568, 2.599012, 8.44824, 439.899, 65.9182
-7.302059, 2.599012, 8.24827, 444.8777, 64.10249
-7.302059, 2.809012, 8.24827, 444.8777, 47.54156
-7.502028, 2.599012, 8.25176, 429.0211, 64.13499
-7.302059, 2.599012, 8.24827, 444.8777, 64.10249
-7.298568, 2.599012, 8.44824, 439.899, 65.9182
-7.498538, 2.599012, 8.451731, 424.4505, 65.94907
-7.502028, 2.809012, 8.25176, 429.0211, 47.58167
-7.502028, 2.599012, 8.25176, 429.0211, 64.13499
-7.498538, 2.599012, 8.451731, 424.4505, 65.94907
-7.498538, 2.809012, 8.451731, 424.4505, 49.81947
-7.302059, 2.809012, 8.24827, 444.8777, 47.54156
-7.302059, 2.599012, 8.24827, 444.8777, 64.10249
-7.502028, 2.599012, 8.25176, 429.0211, 64.13499
-7.502028, 2.809012, 8.25176, 429.0211, 47.58167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.305669, 3.019012, 8.244904, 444.6836, 30.93459
-7.505394, 3.019012, 8.255371, 428.6662, 31.07762
-7.494927, 3.019012, 8.455097, 424.6482, 33.73352
-7.295202, 3.019012, 8.44463, 440.2502, 33.59769
-7.494927, 3.019012, 8.455097, 424.6482, 33.73352
-7.494927, 2.809012, 8.455097, 424.6482, 49.85616
-7.295202, 2.809012, 8.44463, 440.2502, 49.74196
-7.295202, 3.019012, 8.44463, 440.2502, 33.59769
-7.295202, 3.019012, 8.44463, 440.2502, 33.59769
-7.295202, 2.809012, 8.44463, 440.2502, 49.74196
-7.305669, 2.809012, 8.244904, 444.6836, 47.50284
-7.305669, 3.019012, 8.244904, 444.6836, 30.93459
-7.505394, 2.809012, 8.255371, 428.6662, 47.62312
-7.305669, 2.809012, 8.244904, 444.6836, 47.50284
-7.295202, 2.809012, 8.44463, 440.2502, 49.74196
-7.494927, 2.809012, 8.455097, 424.6482, 49.85616
-7.505394, 3.019012, 8.255371, 428.6662, 31.07762
-7.505394, 2.809012, 8.255371, 428.6662, 47.62312
-7.494927, 2.809012, 8.455097, 424.6482, 49.85616
-7.494927, 3.019012, 8.455097, 424.6482, 33.73352
-7.305669, 3.019012, 8.244904, 444.6836, 30.93459
-7.305669, 2.809012, 8.244904, 444.6836, 47.50284
-7.505394, 2.809012, 8.255371, 428.6662, 47.62312
-7.505394, 3.019012, 8.255371, 428.6662, 31.07762
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 3.229012, 8.246572, 444.7822, 14.39278
-7.503727, 3.229012, 8.253551, 428.8427, 14.50334
-7.496747, 3.229012, 8.453429, 424.5479, 17.5858
-7.296869, 3.229012, 8.446449, 440.0754, 17.48082
-7.496747, 3.229012, 8.453429, 424.5479, 17.5858
-7.496747, 3.019012, 8.453429, 424.5479, 33.71188
-7.296869, 3.019012, 8.446449, 440.0754, 33.62135
-7.296869, 3.229012, 8.446449, 440.0754, 17.48082
-7.296869, 3.229012, 8.446449, 440.0754, 17.48082
-7.296869, 3.019012, 8.446449, 440.0754, 33.62135
-7.303849, 3.019012, 8.246572, 444.7822, 30.9574
-7.303849, 3.229012, 8.246572, 444.7822, 14.39278
-7.503727, 3.019012, 8.253551, 428.8427, 31.0528
-7.303849, 3.019012, 8.246572, 444.7822, 30.9574
-7.296869, 3.019012, 8.446449, 440.0754, 33.62135
-7.496747, 3.019012, 8.453429, 424.5479, 33.71188
-7.503727, 3.229012, 8.253551, 428.8427, 14.50334
-7.503727, 3.019012, 8.253551, 428.8427, 31.0528
-7.496747, 3.019012, 8.453429, 424.5479, 33.71188
-7.496747, 3.229012, 8.453429, 424.5479, 17.5858
-7.303849, 3.229012, 8.246572, 444.7822, 14.39278
-7.303849, 3.019012, 8.246572, 444.7822, 30.9574
-7.503727, 3.019012, 8.253551, 428.8427, 31.0528
-7.503727, 3.229012, 8.253551, 428.8427, 14.50334
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-6.895403, 2.565368, 8.239703, 477.2143, 66.67877
-7.093912, 2.565368, 8.215329, 462.2548, 66.45895
-7.12399, 2.565368, 8.460298, 452.985, 68.60597
-6.925481, 2.565368, 8.484672, 467.5062, 68.81227
-7.12399, 2.565368, 8.460298, 452.985, 68.60597
-7.12399, 2.389118, 8.460298, 452.985, 82.12849
-6.925481, 2.389118, 8.484672, 467.5062, 82.29276
-6.925481, 2.565368, 8.484672, 467.5062, 68.81227
-6.925481, 2.565368, 8.484672, 467.5062, 68.81227
-6.925481, 2.389118, 8.484672, 467.5062, 82.29276
-6.895403, 2.389118, 8.239703, 477.2143, 80.5938
-6.895403, 2.565368, 8.239703, 477.2143, 66.67877
-7.093912, 2.389118, 8.215329, 462.2548, 80.41875
-6.895403, 2.389118, 8.239703, 477.2143, 80.5938
-6.925481, 2.389118, 8.484672, 467.5062, 82.29276
-7.12399, 2.389118, 8.460298, 452.985, 82.12849
-7.093912, 2.565368, 8.215329, 462.2548, 66.45895
-7.093912, 2.389118, 8.215329, 462.2548, 80.41875
-7.12399, 2.389118, 8.460298, 452.985, 82.12849
-7.12399, 2.565368, 8.460298, 452.985, 68.60597
-6.895403, 2.565368, 8.239703, 477.2143, 66.67877
-6.895403, 2.389118, 8.239703, 477.2143, 80.5938
-7.093912, 2.389118, 8.215329, 462.2548, 80.41875
-7.093912, 2.565368, 8.215329, 462.2548, 66.45895
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-6.911865, 2.741618, 8.22487, 476.3759, 52.60294
-7.111835, 2.741618, 8.22836, 460.456, 52.64084
-7.107528, 2.741618, 8.475131, 453.8424, 55.23479
-6.907558, 2.741618, 8.471641, 469.2579, 55.19922
-7.107528, 2.741618, 8.475131, 453.8424, 55.23479
-7.107528, 2.565368, 8.475131, 453.8424, 68.73167
-6.907558, 2.565368, 8.471641, 469.2579, 68.70213
-6.907558, 2.741618, 8.471641, 469.2579, 55.19922
-6.907558, 2.741618, 8.471641, 469.2579, 55.19922
-6.907558, 2.565368, 8.471641, 469.2579, 68.70213
-6.911865, 2.565368, 8.22487, 476.3759, 66.54515
-6.911865, 2.741618, 8.22487, 476.3759, 52.60294
-7.111835, 2.565368, 8.22836, 460.456, 66.57664
-6.911865, 2.565368, 8.22487, 476.3759, 66.54515
-6.907558, 2.565368, 8.471641, 469.2579, 68.70213
-7.107528, 2.565368, 8.475131, 453.8424, 68.73167
-7.111835, 2.741618, 8.22836, 460.456, 52.64084
-7.111835, 2.565368, 8.22836, 460.456, 66.57664
-7.107528, 2.565368, 8.475131, 453.8424, 68.73167
-7.107528, 2.741618, 8.475131, 453.8424, 55.23479
-6.911865, 2.741618, 8.22487, 476.3759, 52.60294
-6.911865, 2.565368, 8.22487, 476.3759, 66.54515
-7.111835, 2.565368, 8.22836, 460.456, 66.57664
-7.111835, 2.741618, 8.22836, 460.456, 52.64084
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-6.918548, 2.917868, 8.219921, 476.0013, 38.59781
-7.118061, 2.917868, 8.233872, 459.804, 38.7749
-7.100845, 2.917868, 8.48008, 454.2189, 41.79674
-6.901332, 2.917868, 8.466128, 469.8966, 41.63057
-7.100845, 2.917868, 8.48008, 454.2189, 41.79674
-7.100845, 2.741618, 8.48008, 454.2189, 55.28513
-6.901332, 2.741618, 8.466128, 469.8966, 55.14302
-6.901332, 2.917868, 8.466128, 469.8966, 41.63057
-6.901332, 2.917868, 8.466128, 469.8966, 41.63057
-6.901332, 2.741618, 8.466128, 469.8966, 55.14302
-6.918548, 2.741618, 8.219921, 476.0013, 52.54915
-6.918548, 2.917868, 8.219921, 476.0013, 38.59781
-7.118061, 2.741618, 8.233872, 459.804, 52.70061
-6.918548, 2.741618, 8.219921, 476.0013, 52.54915
-6.901332, 2.741618, 8.466128, 469.8966, 55.14302
-7.100845, 2.741618, 8.48008, 454.2189, 55.28513
-7.118061, 2.917868, 8.233872, 459.804, 38.7749
-7.118061, 2.741618, 8.233872, 459.804, 52.70061
-7.100845, 2.741618, 8.48008, 454.2189, 55.28513
-7.100845, 2.917868, 8.48008, 454.2189, 41.79674
-6.918548, 2.917868, 8.219921, 476.0013, 38.59781
-6.918548, 2.741618, 8.219921, 476.0013, 52.54915
-7.118061, 2.741618, 8.233872, 459.804, 52.70061
-7.118061, 2.917868, 8.233872, 459.804, 38.7749
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27907, 0.2744219, 8.273895, 210.2061, 247.0459
-10.47831, 0.2744219, 8.291327, 194.6501, 246.7907
-10.46652, 0.2744219, 8.426105, 196.3438, 244.8556
-10.26728, 0.2744219, 8.408674, 211.6337, 245.102
-10.46652, 0.2744219, 8.426105, 196.3438, 244.8556
-10.46652, 0.01942196, 8.426105, 196.3438, 264.506
-10.26728, 0.01942196, 8.408674, 211.6337, 264.7965
-10.26728, 0.2744219, 8.408674, 211.6337, 245.102
-10.26728, 0.2744219, 8.408674, 211.6337, 245.102
-10.26728, 0.01942196, 8.408674, 211.6337, 264.7965
-10.27907, 0.01942196, 8.273895, 210.2061, 267.0881
-10.27907, 0.2744219, 8.273895, 210.2061, 247.0459
-10.47831, 0.01942196, 8.291327, 194.6501, 266.7872
-10.27907, 0.01942196, 8.273895, 210.2061, 267.0881
-10.26728, 0.01942196, 8.408674, 211.6337, 264.7965
-10.46652, 0.01942196, 8.426105, 196.3438, 264.506
-10.47831, 0.2744219, 8.291327, 194.6501, 246.7907
-10.47831, 0.01942196, 8.291327, 194.6501, 266.7872
-10.46652, 0.01942196, 8.426105, 196.3438, 264.506
-10.46652, 0.2744219, 8.426105, 196.3438, 244.8556
-10.27907, 0.2744219, 8.273895, 210.2061, 247.0459
-10.27907, 0.01942196, 8.273895, 210.2061, 267.0881
-10.47831, 0.01942196, 8.291327, 194.6501, 266.7872
-10.47831, 0.2744219, 8.291327, 194.6501, 246.7907
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27399, 0.529422, 8.280619, 210.6313, 226.9228
-10.47396, 0.529422, 8.284109, 194.9487, 226.8808
-10.4716, 0.529422, 8.419382, 195.9142, 225.2831
-10.27163, 0.529422, 8.415892, 211.3244, 225.3236
-10.4716, 0.529422, 8.419382, 195.9142, 225.2831
-10.4716, 0.274422, 8.419382, 195.9142, 244.9505
-10.27163, 0.274422, 8.415892, 211.3244, 244.9998
-10.27163, 0.529422, 8.415892, 211.3244, 225.3236
-10.27163, 0.529422, 8.415892, 211.3244, 225.3236
-10.27163, 0.274422, 8.415892, 211.3244, 244.9998
-10.27399, 0.2744219, 8.280619, 210.6313, 246.9473
-10.27399, 0.529422, 8.280619, 210.6313, 226.9228
-10.47396, 0.2744219, 8.284109, 194.9487, 246.8962
-10.27399, 0.2744219, 8.280619, 210.6313, 246.9473
-10.27163, 0.274422, 8.415892, 211.3244, 244.9998
-10.4716, 0.274422, 8.419382, 195.9142, 244.9505
-10.47396, 0.529422, 8.284109, 194.9487, 226.8808
-10.47396, 0.2744219, 8.284109, 194.9487, 246.8962
-10.4716, 0.274422, 8.419382, 195.9142, 244.9505
-10.4716, 0.529422, 8.419382, 195.9142, 225.2831
-10.27399, 0.529422, 8.280619, 210.6313, 226.9228
-10.27399, 0.2744219, 8.280619, 210.6313, 246.9473
-10.47396, 0.2744219, 8.284109, 194.9487, 246.8962
-10.47396, 0.529422, 8.284109, 194.9487, 226.8808
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27647, 0.7844219, 8.277212, 210.4232, 206.9303
-10.4762, 0.7844219, 8.28768, 194.7942, 206.8318
-10.46912, 0.7844219, 8.422789, 196.1248, 205.5848
-10.26939, 0.7844219, 8.412321, 211.4839, 205.6799
-10.46912, 0.7844219, 8.422789, 196.1248, 205.5848
-10.46912, 0.5294219, 8.422789, 196.1248, 225.2436
-10.26939, 0.5294219, 8.412321, 211.4839, 225.3651
-10.26939, 0.7844219, 8.412321, 211.4839, 205.6799
-10.26939, 0.7844219, 8.412321, 211.4839, 205.6799
-10.26939, 0.5294219, 8.412321, 211.4839, 225.3651
-10.27647, 0.5294219, 8.277212, 210.4232, 226.9638
-10.27647, 0.7844219, 8.277212, 210.4232, 206.9303
-10.4762, 0.5294219, 8.28768, 194.7942, 226.8379
-10.27647, 0.5294219, 8.277212, 210.4232, 226.9638
-10.26939, 0.5294219, 8.412321, 211.4839, 225.3651
-10.46912, 0.5294219, 8.422789, 196.1248, 225.2436
-10.4762, 0.7844219, 8.28768, 194.7942, 206.8318
-10.4762, 0.5294219, 8.28768, 194.7942, 226.8379
-10.46912, 0.5294219, 8.422789, 196.1248, 225.2436
-10.46912, 0.7844219, 8.422789, 196.1248, 205.5848
-10.27647, 0.7844219, 8.277212, 210.4232, 206.9303
-10.27647, 0.5294219, 8.277212, 210.4232, 226.9638
-10.4762, 0.5294219, 8.28768, 194.7942, 226.8379
-10.4762, 0.7844219, 8.28768, 194.7942, 206.8318
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.898013, 0.2073493, 8.233563, 240.157, 252.9407
-10.09789, 0.2073493, 8.226583, 224.3494, 253.0493
-10.10627, 0.2073493, 8.466437, 224.1869, 249.4314
-9.906389, 0.2073493, 8.473417, 239.5107, 249.3295
-10.10627, 0.2073493, 8.466437, 224.1869, 249.4314
-10.10627, 0.01984932, 8.466437, 224.1869, 263.8058
-9.906389, 0.01984932, 8.473417, 239.5107, 263.691
-9.906389, 0.2073493, 8.473417, 239.5107, 249.3295
-9.906389, 0.2073493, 8.473417, 239.5107, 249.3295
-9.906389, 0.01984932, 8.473417, 239.5107, 263.691
-9.898013, 0.01984929, 8.233563, 240.157, 267.7559
-9.898013, 0.2073493, 8.233563, 240.157, 252.9407
-10.09789, 0.01984929, 8.226583, 224.3494, 267.8781
-9.898013, 0.01984929, 8.233563, 240.157, 267.7559
-9.906389, 0.01984932, 8.473417, 239.5107, 263.691
-10.10627, 0.01984932, 8.466437, 224.1869, 263.8058
-10.09789, 0.2073493, 8.226583, 224.3494, 253.0493
-10.09789, 0.01984929, 8.226583, 224.3494, 267.8781
-10.10627, 0.01984932, 8.466437, 224.1869, 263.8058
-10.10627, 0.2073493, 8.466437, 224.1869, 249.4314
-9.898013, 0.2073493, 8.233563, 240.157, 252.9407
-9.898013, 0.01984929, 8.233563, 240.157, 267.7559
-10.09789, 0.01984929, 8.226583, 224.3494, 267.8781
-10.09789, 0.2073493, 8.226583, 224.3494, 253.0493
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.894012, 0.3948492, 8.237268, 240.4729, 238.0753
-10.09353, 0.3948492, 8.223317, 224.688, 238.2649
-10.11027, 0.3948492, 8.462732, 223.8726, 235.1045
-9.910754, 0.3948492, 8.476684, 239.1766, 234.9263
-10.11027, 0.3948492, 8.462732, 223.8726, 235.1045
-10.11027, 0.2073493, 8.462732, 223.8726, 249.4856
-9.910754, 0.2073493, 8.476684, 239.1766, 249.2818
-9.910754, 0.3948492, 8.476684, 239.1766, 234.9263
-9.910754, 0.3948492, 8.476684, 239.1766, 234.9263
-9.910754, 0.2073493, 8.476684, 239.1766, 249.2818
-9.894012, 0.2073492, 8.237268, 240.4729, 252.8832
-9.894012, 0.3948492, 8.237268, 240.4729, 238.0753
-10.09353, 0.2073492, 8.223317, 224.688, 253.1001
-9.894012, 0.2073492, 8.237268, 240.4729, 252.8832
-9.910754, 0.2073493, 8.476684, 239.1766, 249.2818
-10.11027, 0.2073493, 8.462732, 223.8726, 249.4856
-10.09353, 0.3948492, 8.223317, 224.688, 238.2649
-10.09353, 0.2073492, 8.223317, 224.688, 253.1001
-10.11027, 0.2073493, 8.462732, 223.8726, 249.4856
-10.11027, 0.3948492, 8.462732, 223.8726, 235.1045
-9.894012, 0.3948492, 8.237268, 240.4729, 238.0753
-9.894012, 0.2073492, 8.237268, 240.4729, 252.8832
-10.09353, 0.2073492, 8.223317, 224.688, 253.1001
-10.09353, 0.3948492, 8.223317, 224.688, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 239.9952, 223.3313
-10.10003, 0.5823491, 8.228273, 224.1837, 223.3719
-10.10422, 0.5823492, 8.468237, 224.3475, 220.663
-9.904249, 0.5823492, 8.471727, 239.6744, 220.6249
-10.10422, 0.5823492, 8.468237, 224.3475, 220.663
-10.10422, 0.3948492, 8.468237, 224.3475, 235.0341
-9.904249, 0.3948492, 8.471727, 239.6744, 234.9895
-9.904249, 0.5823492, 8.471727, 239.6744, 220.6249
-9.904249, 0.5823492, 8.471727, 239.6744, 220.6249
-9.904249, 0.3948492, 8.471727, 239.6744, 234.9895
-9.900061, 0.3948492, 8.231764, 239.9952, 238.15
-9.900061, 0.5823491, 8.231764, 239.9952, 223.3313
-10.10003, 0.3948492, 8.228273, 224.1837, 238.1975
-9.900061, 0.3948492, 8.231764, 239.9952, 238.15
-9.904249, 0.3948492, 8.471727, 239.6744, 234.9895
-10.10422, 0.3948492, 8.468237, 224.3475, 235.0341
-10.10003, 0.5823491, 8.228273, 224.1837, 223.3719
-10.10003, 0.3948492, 8.228273, 224.1837, 238.1975
-10.10422, 0.3948492, 8.468237, 224.3475, 235.0341
-10.10422, 0.5823492, 8.468237, 224.3475, 220.663
-9.900061, 0.5823491, 8.231764, 239.9952, 223.3313
-9.900061, 0.3948492, 8.231764, 239.9952, 238.15
-10.10003, 0.3948492, 8.228273, 224.1837, 238.1975
-10.10003, 0.5823491, 8.228273, 224.1837, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 239.1491, 208.5945
-10.11027, 0.7698491, 8.237268, 223.394, 208.4594
-10.09353, 0.7698491, 8.476684, 225.1831, 206.2151
-9.894012, 0.7698491, 8.462732, 240.4593, 206.3422
-10.09353, 0.7698491, 8.476684, 225.1831, 206.2151
-10.09353, 0.5823491, 8.476684, 225.1831, 220.5707
-9.894012, 0.5823491, 8.462732, 240.4593, 220.7233
-9.894012, 0.7698491, 8.462732, 240.4593, 206.3422
-9.894012, 0.7698491, 8.462732, 240.4593, 206.3422
-9.894012, 0.5823491, 8.462732, 240.4593, 220.7233
-9.910754, 0.5823491, 8.223317, 239.1491, 223.4297
-9.910754, 0.7698491, 8.223317, 239.1491, 208.5945
-10.11027, 0.5823491, 8.237268, 223.394, 223.2673
-9.910754, 0.5823491, 8.223317, 239.1491, 223.4297
-9.894012, 0.5823491, 8.462732, 240.4593, 220.7233
-10.09353, 0.5823491, 8.476684, 225.1831, 220.5707
-10.11027, 0.7698491, 8.237268, 223.394, 208.4594
-10.11027, 0.5823491, 8.237268, 223.394, 223.2673
-10.09353, 0.5823491, 8.476684, 225.1831, 220.5707
-10.09353, 0.7698491, 8.476684, 225.1831, 206.2151
-9.910754, 0.7698491, 8.223317, 239.1491, 208.5945
-9.910754, 0.5823491, 8.223317, 239.1491, 223.4297
-10.11027, 0.5823491, 8.237268, 223.394, 223.2673
-10.11027, 0.7698491, 8.237268, 223.394, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 269.8896, 255.762
-9.720856, 0.1692639, 8.234918, 254.1524, 255.9285
-9.732369, 0.1692639, 8.454616, 252.8706, 252.5287
-9.532644, 0.1692639, 8.465083, 268.1675, 252.3715
-9.732369, 0.1692639, 8.454616, 252.8706, 252.5287
-9.732369, 0.01926387, 8.454616, 252.8706, 264.0456
-9.532644, 0.01926387, 8.465083, 268.1675, 263.873
-9.532644, 0.1692639, 8.465083, 268.1675, 252.3715
-9.532644, 0.1692639, 8.465083, 268.1675, 252.3715
-9.532644, 0.01926387, 8.465083, 268.1675, 263.873
-9.521131, 0.01926387, 8.245385, 269.8896, 267.5957
-9.521131, 0.1692639, 8.245385, 269.8896, 255.762
-9.720856, 0.01926387, 8.234918, 254.1524, 267.7785
-9.521131, 0.01926387, 8.245385, 269.8896, 267.5957
-9.532644, 0.01926387, 8.465083, 268.1675, 263.873
-9.732369, 0.01926387, 8.454616, 252.8706, 264.0456
-9.720856, 0.1692639, 8.234918, 254.1524, 255.9285
-9.720856, 0.01926387, 8.234918, 254.1524, 267.7785
-9.732369, 0.01926387, 8.454616, 252.8706, 264.0456
-9.732369, 0.1692639, 8.454616, 252.8706, 252.5287
-9.521131, 0.1692639, 8.245385, 269.8896, 255.762
-9.521131, 0.01926387, 8.245385, 269.8896, 267.5957
-9.720856, 0.01926387, 8.234918, 254.1524, 267.7785
-9.720856, 0.1692639, 8.234918, 254.1524, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 270.025, 243.9017
-9.718833, 0.3192639, 8.233293, 254.3153, 244.1018
-9.734179, 0.3192639, 8.452757, 252.7346, 241.037
-9.534667, 0.3192639, 8.466708, 268.0066, 240.848
-9.734179, 0.3192639, 8.452757, 252.7346, 241.037
-9.734179, 0.1692639, 8.452757, 252.7346, 252.5567
-9.534667, 0.1692639, 8.466708, 268.0066, 252.3471
-9.534667, 0.3192639, 8.466708, 268.0066, 240.848
-9.534667, 0.3192639, 8.466708, 268.0066, 240.848
-9.534667, 0.1692639, 8.466708, 268.0066, 252.3471
-9.51932, 0.1692638, 8.247244, 270.025, 255.7325
-9.51932, 0.3192639, 8.247244, 270.025, 243.9017
-9.718833, 0.1692638, 8.233293, 254.3153, 255.9543
-9.51932, 0.1692638, 8.247244, 270.025, 255.7325
-9.534667, 0.1692639, 8.466708, 268.0066, 252.3471
-9.734179, 0.1692639, 8.452757, 252.7346, 252.5567
-9.718833, 0.3192639, 8.233293, 254.3153, 244.1018
