box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27907, 0.2744219, 8.273895, 253.4344, 247.0459
-10.47831, 0.2744219, 8.291327, 237.7799, 246.7907
-10.46652, 0.2744219, 8.426105, 238.727, 244.8556
-10.26728, 0.2744219, 8.408674, 254.112, 245.102
-10.46652, 0.2744219, 8.426105, 238.727, 244.8556
-10.46652, 0.01942196, 8.426105, 238.727, 264.506
-10.26728, 0.01942196, 8.408674, 254.112, 264.7965
-10.26728, 0.2744219, 8.408674, 254.112, 245.102
-10.26728, 0.2744219, 8.408674, 254.112, 245.102
-10.26728, 0.01942196, 8.408674, 254.112, 264.7965
-10.27907, 0.01942196, 8.273895, 253.4344, 267.0881
-10.27907, 0.2744219, 8.273895, 253.4344, 247.0459
-10.47831, 0.01942196, 8.291327, 237.7799, 266.7872
-10.27907, 0.01942196, 8.273895, 253.4344, 267.0881
-10.26728, 0.01942196, 8.408674, 254.112, 264.7965
-10.46652, 0.01942196, 8.426105, 238.727, 264.506
-10.47831, 0.2744219, 8.291327, 237.7799, 246.7907
-10.47831, 0.01942196, 8.291327, 237.7799, 266.7872
-10.46652, 0.01942196, 8.426105, 238.727, 264.506
-10.46652, 0.2744219, 8.426105, 238.727, 244.8556
-10.27907, 0.2744219, 8.273895, 253.4344, 247.0459
-10.27907, 0.01942196, 8.273895, 253.4344, 267.0881
-10.47831, 0.01942196, 8.291327, 237.7799, 266.7872
-10.47831, 0.2744219, 8.291327, 237.7799, 246.7907
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27399, 0.529422, 8.280619, 253.8215, 226.9228
-10.47396, 0.529422, 8.284109, 238.1192, 226.8808
-10.4716, 0.529422, 8.419382, 238.334, 225.2831
-10.27163, 0.529422, 8.415892, 253.7633, 225.3236
-10.4716, 0.529422, 8.419382, 238.334, 225.2831
-10.4716, 0.274422, 8.419382, 238.334, 244.9505
-10.27163, 0.274422, 8.415892, 253.7633, 244.9998
-10.27163, 0.529422, 8.415892, 253.7633, 225.3236
-10.27163, 0.529422, 8.415892, 253.7633, 225.3236
-10.27163, 0.274422, 8.415892, 253.7633, 244.9998
-10.27399, 0.2744219, 8.280619, 253.8215, 246.9473
-10.27399, 0.529422, 8.280619, 253.8215, 226.9228
-10.47396, 0.2744219, 8.284109, 238.1192, 246.8962
-10.27399, 0.2744219, 8.280619, 253.8215, 246.9473
-10.27163, 0.274422, 8.415892, 253.7633, 244.9998
-10.4716, 0.274422, 8.419382, 238.334, 244.9505
-10.47396, 0.529422, 8.284109, 238.1192, 226.8808
-10.47396, 0.2744219, 8.284109, 238.1192, 246.8962
-10.4716, 0.274422, 8.419382, 238.334, 244.9505
-10.4716, 0.529422, 8.419382, 238.334, 225.2831
-10.27399, 0.529422, 8.280619, 253.8215, 226.9228
-10.27399, 0.2744219, 8.280619, 253.8215, 246.9473
-10.47396, 0.2744219, 8.284109, 238.1192, 246.8962
-10.47396, 0.529422, 8.284109, 238.1192, 226.8808
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27647, 0.7844219, 8.277212, 253.6327, 206.9303
-10.4762, 0.7844219, 8.28768, 237.9445, 206.8318
-10.46912, 0.7844219, 8.422789, 238.526, 205.5848
-10.26939, 0.7844219, 8.412321, 253.9423, 205.6799
-10.46912, 0.7844219, 8.422789, 238.526, 205.5848
-10.46912, 0.5294219, 8.422789, 238.526, 225.2436
-10.26939, 0.5294219, 8.412321, 253.9423, 225.3651
-10.26939, 0.7844219, 8.412321, 253.9423, 205.6799
-10.26939, 0.7844219, 8.412321, 253.9423, 205.6799
-10.26939, 0.5294219, 8.412321, 253.9423, 225.3651
-10.27647, 0.5294219, 8.277212, 253.6327, 226.9638
-10.27647, 0.7844219, 8.277212, 253.6327, 206.9303
-10.4762, 0.5294219, 8.28768, 237.9445, 226.8379
-10.27647, 0.5294219, 8.277212, 253.6327, 226.9638
-10.26939, 0.5294219, 8.412321, 253.9423, 225.3651
-10.46912, 0.5294219, 8.422789, 238.526, 225.2436
-10.4762, 0.7844219, 8.28768, 237.9445, 206.8318
-10.4762, 0.5294219, 8.28768, 237.9445, 226.8379
-10.46912, 0.5294219, 8.422789, 238.526, 225.2436
-10.46912, 0.7844219, 8.422789, 238.526, 205.5848
-10.27647, 0.7844219, 8.277212, 253.6327, 206.9303
-10.27647, 0.5294219, 8.277212, 253.6327, 226.9638
-10.4762, 0.5294219, 8.28768, 237.9445, 226.8379
-10.4762, 0.7844219, 8.28768, 237.9445, 206.8318
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.898013, 0.2073493, 8.233563, 283.6148, 252.9407
-10.09789, 0.2073493, 8.226583, 267.8472, 253.0493
-10.10627, 0.2073493, 8.466437, 266.3517, 249.4314
-9.906389, 0.2073493, 8.473417, 281.6378, 249.3295
-10.10627, 0.2073493, 8.466437, 266.3517, 249.4314
-10.10627, 0.01984932, 8.466437, 266.3517, 263.8058
-9.906389, 0.01984932, 8.473417, 281.6378, 263.691
-9.906389, 0.2073493, 8.473417, 281.6378, 249.3295
-9.906389, 0.2073493, 8.473417, 281.6378, 249.3295
-9.906389, 0.01984932, 8.473417, 281.6378, 263.691
-9.898013, 0.01984929, 8.233563, 283.6148, 267.7559
-9.898013, 0.2073493, 8.233563, 283.6148, 252.9407
-10.09789, 0.01984929, 8.226583, 267.8472, 267.8781
-9.898013, 0.01984929, 8.233563, 283.6148, 267.7559
-9.906389, 0.01984932, 8.473417, 281.6378, 263.691
-10.10627, 0.01984932, 8.466437, 266.3517, 263.8058
-10.09789, 0.2073493, 8.226583, 267.8472, 253.0493
-10.09789, 0.01984929, 8.226583, 267.8472, 267.8781
-10.10627, 0.01984932, 8.466437, 266.3517, 263.8058
-10.10627, 0.2073493, 8.466437, 266.3517, 249.4314
-9.898013, 0.2073493, 8.233563, 283.6148, 252.9407
-9.898013, 0.01984929, 8.233563, 283.6148, 267.7559
-10.09789, 0.01984929, 8.226583, 267.8472, 267.8781
-10.09789, 0.2073493, 8.226583, 267.8472, 253.0493
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.894012, 0.3948492, 8.237268, 283.9095, 238.0753
-10.09353, 0.3948492, 8.223317, 268.2046, 238.2649
-10.11027, 0.3948492, 8.462732, 266.0573, 235.1045
-9.910754, 0.3948492, 8.476684, 281.2863, 234.9263
-10.11027, 0.3948492, 8.462732, 266.0573, 235.1045
-10.11027, 0.2073493, 8.462732, 266.0573, 249.4856
-9.910754, 0.2073493, 8.476684, 281.2863, 249.2818
-9.910754, 0.3948492, 8.476684, 281.2863, 234.9263
-9.910754, 0.3948492, 8.476684, 281.2863, 234.9263
-9.910754, 0.2073493, 8.476684, 281.2863, 249.2818
-9.894012, 0.2073492, 8.237268, 283.9095, 252.8832
-9.894012, 0.3948492, 8.237268, 283.9095, 238.0753
-10.09353, 0.2073492, 8.223317, 268.2046, 253.1001
-9.894012, 0.2073492, 8.237268, 283.9095, 252.8832
-9.910754, 0.2073493, 8.476684, 281.2863, 249.2818
-10.11027, 0.2073493, 8.462732, 266.0573, 249.4856
-10.09353, 0.3948492, 8.223317, 268.2046, 238.2649
-10.09353, 0.2073492, 8.223317, 268.2046, 253.1001
-10.11027, 0.2073493, 8.462732, 266.0573, 249.4856
-10.11027, 0.3948492, 8.462732, 266.0573, 235.1045
-9.894012, 0.3948492, 8.237268, 283.9095, 238.0753
-9.894012, 0.2073492, 8.237268, 283.9095, 252.8832
-10.09353, 0.2073492, 8.223317, 268.2046, 253.1001
-10.09353, 0.3948492, 8.223317, 268.2046, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 283.4633, 223.3313
-10.10003, 0.5823491, 8.228273, 267.6719, 223.3719
-10.10422, 0.5823492, 8.468237, 266.5026, 220.663
-9.904249, 0.5823492, 8.471727, 281.8107, 220.6249
-10.10422, 0.5823492, 8.468237, 266.5026, 220.663
-10.10422, 0.3948492, 8.468237, 266.5026, 235.0341
-9.904249, 0.3948492, 8.471727, 281.8107, 234.9895
-9.904249, 0.5823492, 8.471727, 281.8107, 220.6249
-9.904249, 0.5823492, 8.471727, 281.8107, 220.6249
-9.904249, 0.3948492, 8.471727, 281.8107, 234.9895
-9.900061, 0.3948492, 8.231764, 283.4633, 238.15
-9.900061, 0.5823491, 8.231764, 283.4633, 223.3313
-10.10003, 0.3948492, 8.228273, 267.6719, 238.1975
-9.900061, 0.3948492, 8.231764, 283.4633, 238.15
-9.904249, 0.3948492, 8.471727, 281.8107, 234.9895
-10.10422, 0.3948492, 8.468237, 266.5026, 235.0341
-10.10003, 0.5823491, 8.228273, 267.6719, 223.3719
-10.10003, 0.3948492, 8.228273, 267.6719, 238.1975
-10.10422, 0.3948492, 8.468237, 266.5026, 235.0341
-10.10422, 0.5823492, 8.468237, 266.5026, 220.663
-9.900061, 0.5823491, 8.231764, 283.4633, 223.3313
-9.900061, 0.3948492, 8.231764, 283.4633, 238.15
-10.10003, 0.3948492, 8.228273, 267.6719, 238.1975
-10.10003, 0.5823491, 8.228273, 267.6719, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 282.6657, 208.5945
-10.11027, 0.7698491, 8.237268, 266.8306, 208.4594
-10.09353, 0.7698491, 8.476684, 267.2927, 206.2151
-9.894012, 0.7698491, 8.462732, 282.644, 206.3422
-10.09353, 0.7698491, 8.476684, 267.2927, 206.2151
-10.09353, 0.5823491, 8.476684, 267.2927, 220.5707
-9.894012, 0.5823491, 8.462732, 282.644, 220.7233
-9.894012, 0.7698491, 8.462732, 282.644, 206.3422
-9.894012, 0.7698491, 8.462732, 282.644, 206.3422
-9.894012, 0.5823491, 8.462732, 282.644, 220.7233
-9.910754, 0.5823491, 8.223317, 282.6657, 223.4297
-9.910754, 0.7698491, 8.223317, 282.6657, 208.5945
-10.11027, 0.5823491, 8.237268, 266.8306, 223.2673
-9.910754, 0.5823491, 8.223317, 282.6657, 223.4297
-9.894012, 0.5823491, 8.462732, 282.644, 220.7233
-10.09353, 0.5823491, 8.476684, 267.2927, 220.5707
-10.11027, 0.7698491, 8.237268, 266.8306, 208.4594
-10.11027, 0.5823491, 8.237268, 266.8306, 223.2673
-10.09353, 0.5823491, 8.476684, 267.2927, 220.5707
-10.09353, 0.7698491, 8.476684, 267.2927, 206.2151
-9.910754, 0.7698491, 8.223317, 282.6657, 208.5945
-9.910754, 0.5823491, 8.223317, 282.6657, 223.4297
-10.11027, 0.5823491, 8.237268, 266.8306, 223.2673
-10.11027, 0.7698491, 8.237268, 266.8306, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 313.2799, 255.762
-9.720856, 0.1692639, 8.234918, 297.6025, 255.9285
-9.732369, 0.1692639, 8.454616, 295.0991, 252.5287
-9.532644, 0.1692639, 8.465083, 310.3396, 252.3715
-9.732369, 0.1692639, 8.454616, 295.0991, 252.5287
-9.732369, 0.01926387, 8.454616, 295.0991, 264.0456
-9.532644, 0.01926387, 8.465083, 310.3396, 263.873
-9.532644, 0.1692639, 8.465083, 310.3396, 252.3715
-9.532644, 0.1692639, 8.465083, 310.3396, 252.3715
-9.532644, 0.01926387, 8.465083, 310.3396, 263.873
-9.521131, 0.01926387, 8.245385, 313.2799, 267.5957
-9.521131, 0.1692639, 8.245385, 313.2799, 255.762
-9.720856, 0.01926387, 8.234918, 297.6025, 267.7785
-9.521131, 0.01926387, 8.245385, 313.2799, 267.5957
-9.532644, 0.01926387, 8.465083, 310.3396, 263.873
-9.732369, 0.01926387, 8.454616, 295.0991, 264.0456
-9.720856, 0.1692639, 8.234918, 297.6025, 255.9285
-9.720856, 0.01926387, 8.234918, 297.6025, 267.7785
-9.732369, 0.01926387, 8.454616, 295.0991, 264.0456
-9.732369, 0.1692639, 8.454616, 295.0991, 252.5287
-9.521131, 0.1692639, 8.245385, 313.2799, 255.762
-9.521131, 0.01926387, 8.245385, 313.2799, 267.5957
-9.720856, 0.01926387, 8.234918, 297.6025, 267.7785
-9.720856, 0.1692639, 8.234918, 297.6025, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 313.4047, 243.9017
-9.718833, 0.3192639, 8.233293, 297.7747, 244.1018
-9.734179, 0.3192639, 8.452757, 294.9732, 241.037
-9.534667, 0.3192639, 8.466708, 310.1699, 240.848
-9.734179, 0.3192639, 8.452757, 294.9732, 241.037
-9.734179, 0.1692639, 8.452757, 294.9732, 252.5567
-9.534667, 0.1692639, 8.466708, 310.1699, 252.3471
-9.534667, 0.3192639, 8.466708, 310.1699, 240.848
-9.534667, 0.3192639, 8.466708, 310.1699, 240.848
-9.534667, 0.1692639, 8.466708, 310.1699, 252.3471
-9.51932, 0.1692638, 8.247244, 313.4047, 255.7325
-9.51932, 0.3192639, 8.247244, 313.4047, 243.9017
-9.718833, 0.1692638, 8.233293, 297.7747, 255.9543
-9.51932, 0.1692638, 8.247244, 313.4047, 255.7325
-9.534667, 0.1692639, 8.466708, 310.1699, 252.3471
-9.734179, 0.1692639, 8.452757, 294.9732, 252.5567
-9.718833, 0.3192639, 8.233293, 297.7747, 244.1018
-9.718833, 0.1692638, 8.233293, 297.7747, 255.9543
-9.734179, 0.1692639, 8.452757, 294.9732, 252.5567
-9.734179, 0.3192639, 8.452757, 294.9732, 241.037
-9.51932, 0.3192639, 8.247244, 313.4047, 243.9017
-9.51932, 0.1692638, 8.247244, 313.4047, 255.7325
-9.718833, 0.1692638, 8.233293, 297.7747, 255.9543
-9.718833, 0.3192639, 8.233293, 297.7747, 244.1018
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51409, 0.4692639, 8.253007, 313.7614, 231.9974
-9.712599, 0.4692639, 8.228633, 298.303, 232.3089
-9.73941, 0.4692639, 8.446994, 294.6118, 229.5872
-9.540901, 0.4692639, 8.471368, 309.6506, 229.2928
-9.73941, 0.4692639, 8.446994, 294.6118, 229.5872
-9.73941, 0.3192639, 8.446994, 294.6118, 241.1153
-9.540901, 0.3192639, 8.471368, 309.6506, 240.7851
-9.540901, 0.4692639, 8.471368, 309.6506, 229.2928
-9.540901, 0.4692639, 8.471368, 309.6506, 229.2928
-9.540901, 0.3192639, 8.471368, 309.6506, 240.7851
-9.51409, 0.3192639, 8.253007, 313.7614, 243.8192
-9.51409, 0.4692639, 8.253007, 313.7614, 231.9974
-9.712599, 0.3192639, 8.228633, 298.303, 244.1688
-9.51409, 0.3192639, 8.253007, 313.7614, 243.8192
-9.540901, 0.3192639, 8.471368, 309.6506, 240.7851
-9.73941, 0.3192639, 8.446994, 294.6118, 241.1153
-9.712599, 0.4692639, 8.228633, 298.303, 232.3089
-9.712599, 0.3192639, 8.228633, 298.303, 244.1688
-9.73941, 0.3192639, 8.446994, 294.6118, 241.1153
-9.73941, 0.4692639, 8.446994, 294.6118, 229.5872
-9.51409, 0.4692639, 8.253007, 313.7614, 231.9974
-9.51409, 0.3192639, 8.253007, 313.7614, 243.8192
-9.712599, 0.3192639, 8.228633, 298.303, 244.1688
-9.712599, 0.4692639, 8.228633, 298.303, 232.3089
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.522972, 0.6192639, 8.243557, 313.1522, 220.2814
-9.72285, 0.6192639, 8.236577, 297.4324, 220.3597
-9.730528, 0.6192639, 8.456444, 295.2276, 217.9587
-9.53065, 0.6192639, 8.463424, 310.5074, 217.8846
-9.730528, 0.6192639, 8.456444, 295.2276, 217.9587
-9.730528, 0.4692639, 8.456444, 295.2276, 229.4729
-9.53065, 0.4692639, 8.463424, 310.5074, 229.3886
-9.53065, 0.6192639, 8.463424, 310.5074, 217.8846
-9.53065, 0.6192639, 8.463424, 310.5074, 217.8846
-9.53065, 0.4692639, 8.463424, 310.5074, 229.3886
-9.522972, 0.4692638, 8.243557, 313.1522, 232.118
-9.522972, 0.6192639, 8.243557, 313.1522, 220.2814
-9.72285, 0.4692638, 8.236577, 297.4324, 232.2072
-9.522972, 0.4692638, 8.243557, 313.1522, 232.118
-9.53065, 0.4692639, 8.463424, 310.5074, 229.3886
-9.730528, 0.4692639, 8.456444, 295.2276, 229.4729
-9.72285, 0.6192639, 8.236577, 297.4324, 220.3597
-9.72285, 0.4692638, 8.236577, 297.4324, 232.2072
-9.730528, 0.4692639, 8.456444, 295.2276, 229.4729
-9.730528, 0.6192639, 8.456444, 295.2276, 217.9587
-9.522972, 0.6192639, 8.243557, 313.1522, 220.2814
-9.522972, 0.4692638, 8.243557, 313.1522, 232.118
-9.72285, 0.4692638, 8.236577, 297.4324, 232.2072
-9.72285, 0.6192639, 8.236577, 297.4324, 220.3597
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.538795, 0.7692638, 8.23015, 312.0305, 208.5745
-9.7377, 0.7692638, 8.251056, 296.1525, 208.3725
-9.714705, 0.7692638, 8.469851, 296.3455, 206.3222
-9.5158, 0.7692638, 8.448945, 311.7792, 206.5131
-9.714705, 0.7692638, 8.469851, 296.3455, 206.3222
-9.714705, 0.6192638, 8.469851, 296.3455, 217.8166
-9.5158, 0.6192638, 8.448945, 311.7792, 218.0383
-9.5158, 0.7692638, 8.448945, 311.7792, 206.5131
-9.5158, 0.7692638, 8.448945, 311.7792, 206.5131
-9.5158, 0.6192638, 8.448945, 311.7792, 218.0383
-9.538795, 0.6192638, 8.23015, 312.0305, 220.432
-9.538795, 0.7692638, 8.23015, 312.0305, 208.5745
-9.7377, 0.6192638, 8.251056, 296.1525, 220.1973
-9.538795, 0.6192638, 8.23015, 312.0305, 220.432
-9.5158, 0.6192638, 8.448945, 311.7792, 218.0383
-9.714705, 0.6192638, 8.469851, 296.3455, 217.8166
-9.7377, 0.7692638, 8.251056, 296.1525, 208.3725
-9.7377, 0.6192638, 8.251056, 296.1525, 220.1973
-9.714705, 0.6192638, 8.469851, 296.3455, 217.8166
-9.714705, 0.7692638, 8.469851, 296.3455, 206.3222
-9.538795, 0.7692638, 8.23015, 312.0305, 208.5745
-9.538795, 0.6192638, 8.23015, 312.0305, 220.432
-9.7377, 0.6192638, 8.251056, 296.1525, 220.1973
-9.7377, 0.7692638, 8.251056, 296.1525, 208.3725
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 344.2073, 253.9638
-9.328722, 0.1916559, 8.243923, 328.4763, 254.0184
-9.332364, 0.1916559, 8.452587, 325.8335, 250.8396
-9.132395, 0.1916559, 8.456078, 341.1458, 250.7878
-9.332364, 0.1916559, 8.452587, 325.8335, 250.8396
-9.332364, 0.01915592, 8.452587, 325.8335, 264.0874
-9.132395, 0.01915592, 8.456078, 341.1458, 264.0298
-9.132395, 0.1916559, 8.456078, 341.1458, 250.7878
-9.132395, 0.1916559, 8.456078, 341.1458, 250.7878
-9.132395, 0.01915592, 8.456078, 341.1458, 264.0298
-9.128753, 0.01915589, 8.247414, 344.2073, 267.5689
-9.128753, 0.1916559, 8.247414, 344.2073, 253.9638
-9.328722, 0.01915589, 8.243923, 328.4763, 267.6298
-9.128753, 0.01915589, 8.247414, 344.2073, 267.5689
-9.132395, 0.01915592, 8.456078, 341.1458, 264.0298
-9.332364, 0.01915592, 8.452587, 325.8335, 264.0874
-9.328722, 0.1916559, 8.243923, 328.4763, 254.0184
-9.328722, 0.01915589, 8.243923, 328.4763, 267.6298
-9.332364, 0.01915592, 8.452587, 325.8335, 264.0874
-9.332364, 0.1916559, 8.452587, 325.8335, 250.8396
-9.128753, 0.1916559, 8.247414, 344.2073, 253.9638
-9.128753, 0.01915589, 8.247414, 344.2073, 267.5689
-9.328722, 0.01915589, 8.243923, 328.4763, 267.6298
-9.328722, 0.1916559, 8.243923, 328.4763, 254.0184
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.3641559, 8.247414, 344.2073, 240.3586
-9.328722, 0.3641559, 8.243923, 328.4763, 240.407
-9.332364, 0.3641559, 8.452587, 325.8335, 237.5917
-9.132395, 0.3641559, 8.456078, 341.1458, 237.5459
-9.332364, 0.3641559, 8.452587, 325.8335, 237.5917
-9.332364, 0.1916559, 8.452587, 325.8335, 250.8396
-9.132395, 0.1916559, 8.456078, 341.1458, 250.7878
-9.132395, 0.3641559, 8.456078, 341.1458, 237.5459
-9.132395, 0.3641559, 8.456078, 341.1458, 237.5459
-9.132395, 0.1916559, 8.456078, 341.1458, 250.7878
-9.128753, 0.1916559, 8.247414, 344.2073, 253.9638
-9.128753, 0.3641559, 8.247414, 344.2073, 240.3586
-9.328722, 0.1916559, 8.243923, 328.4763, 254.0184
-9.128753, 0.1916559, 8.247414, 344.2073, 253.9638
-9.132395, 0.1916559, 8.456078, 341.1458, 250.7878
-9.332364, 0.1916559, 8.452587, 325.8335, 250.8396
-9.328722, 0.3641559, 8.243923, 328.4763, 240.407
-9.328722, 0.1916559, 8.243923, 328.4763, 254.0184
-9.332364, 0.1916559, 8.452587, 325.8335, 250.8396
-9.332364, 0.3641559, 8.452587, 325.8335, 237.5917
-9.128753, 0.3641559, 8.247414, 344.2073, 240.3586
-9.128753, 0.1916559, 8.247414, 344.2073, 253.9638
-9.328722, 0.1916559, 8.243923, 328.4763, 254.0184
-9.328722, 0.3641559, 8.243923, 328.4763, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 344.7544, 226.6419
-9.319103, 0.5366558, 8.235771, 329.331, 226.8941
-9.340918, 0.5366558, 8.443324, 325.2776, 224.4499
-9.142014, 0.5366558, 8.46423, 340.3028, 224.2109
-9.340918, 0.5366558, 8.443324, 325.2776, 224.4499
-9.340918, 0.3641559, 8.443324, 325.2776, 237.7135
-9.142014, 0.3641559, 8.46423, 340.3028, 237.439
-9.142014, 0.5366558, 8.46423, 340.3028, 224.2109
-9.142014, 0.5366558, 8.46423, 340.3028, 224.2109
-9.142014, 0.3641559, 8.46423, 340.3028, 237.439
-9.120199, 0.3641559, 8.256677, 344.7544, 240.2305
-9.120199, 0.5366558, 8.256677, 344.7544, 226.6419
-9.319103, 0.3641559, 8.235771, 329.331, 240.5201
-9.120199, 0.3641559, 8.256677, 344.7544, 240.2305
-9.142014, 0.3641559, 8.46423, 340.3028, 237.439
-9.340918, 0.3641559, 8.443324, 325.2776, 237.7135
-9.319103, 0.5366558, 8.235771, 329.331, 226.8941
-9.319103, 0.3641559, 8.235771, 329.331, 240.5201
-9.340918, 0.3641559, 8.443324, 325.2776, 237.7135
-9.340918, 0.5366558, 8.443324, 325.2776, 224.4499
-9.120199, 0.5366558, 8.256677, 344.7544, 226.6419
-9.120199, 0.3641559, 8.256677, 344.7544, 240.2305
-9.319103, 0.3641559, 8.235771, 329.331, 240.5201
-9.319103, 0.5366558, 8.235771, 329.331, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 343.7168, 213.2188
-9.335882, 0.7091558, 8.251029, 327.8292, 213.1112
-9.32496, 0.7091558, 8.459439, 326.3264, 211.0293
-9.125235, 0.7091558, 8.448972, 341.7879, 211.1312
-9.32496, 0.7091558, 8.459439, 326.3264, 211.0293
-9.32496, 0.5366558, 8.459439, 326.3264, 224.2656
-9.125235, 0.5366558, 8.448972, 341.7879, 224.3852
-9.125235, 0.7091558, 8.448972, 341.7879, 211.1312
-9.125235, 0.7091558, 8.448972, 341.7879, 211.1312
-9.125235, 0.5366558, 8.448972, 341.7879, 224.3852
-9.136157, 0.5366558, 8.240561, 343.7168, 226.8362
-9.136157, 0.7091558, 8.240561, 343.7168, 213.2188
-9.335882, 0.5366558, 8.251029, 327.8292, 226.7099
-9.136157, 0.5366558, 8.240561, 343.7168, 226.8362
-9.125235, 0.5366558, 8.448972, 341.7879, 224.3852
-9.32496, 0.5366558, 8.459439, 326.3264, 224.2656
-9.335882, 0.7091558, 8.251029, 327.8292, 213.1112
-9.335882, 0.5366558, 8.251029, 327.8292, 226.7099
-9.32496, 0.5366558, 8.459439, 326.3264, 224.2656
-9.32496, 0.7091558, 8.459439, 326.3264, 211.0293
-9.136157, 0.7091558, 8.240561, 343.7168, 213.2188
-9.136157, 0.5366558, 8.240561, 343.7168, 226.8362
-9.335882, 0.5366558, 8.251029, 327.8292, 226.7099
-9.335882, 0.7091558, 8.251029, 327.8292, 213.1112
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.125235, 0.8816558, 8.251029, 344.4352, 199.5125
-9.32496, 0.8816558, 8.240561, 328.8124, 199.6014
-9.335882, 0.8816558, 8.448972, 325.6029, 197.8772
-9.136157, 0.8816558, 8.459439, 340.8136, 197.7931
-9.335882, 0.8816558, 8.448972, 325.6029, 197.8772
-9.335882, 0.7091558, 8.448972, 325.6029, 211.1312
-9.136157, 0.7091558, 8.459439, 340.8136, 211.0293
-9.136157, 0.8816558, 8.459439, 340.8136, 197.7931
-9.136157, 0.8816558, 8.459439, 340.8136, 197.7931
-9.136157, 0.7091558, 8.459439, 340.8136, 211.0293
-9.125235, 0.7091558, 8.251029, 344.4352, 213.1112
-9.125235, 0.8816558, 8.251029, 344.4352, 199.5125
-9.32496, 0.7091558, 8.240561, 328.8124, 213.2188
-9.125235, 0.7091558, 8.251029, 344.4352, 213.1112
-9.136157, 0.7091558, 8.459439, 340.8136, 211.0293
-9.335882, 0.7091558, 8.448972, 325.6029, 211.1312
-9.32496, 0.8816558, 8.240561, 328.8124, 199.6014
-9.32496, 0.7091558, 8.240561, 328.8124, 213.2188
-9.335882, 0.7091558, 8.448972, 325.6029, 211.1312
-9.335882, 0.8816558, 8.448972, 325.6029, 197.8772
-9.125235, 0.8816558, 8.251029, 344.4352, 199.5125
-9.125235, 0.7091558, 8.251029, 344.4352, 213.1112
-9.32496, 0.7091558, 8.240561, 328.8124, 213.2188
-9.32496, 0.8816558, 8.240561, 328.8124, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 253.0642, 162.2943
-10.48356, 1.353857, 8.231704, 237.3477, 162.3569
-10.50273, 1.353857, 8.450867, 235.9493, 161.5893
-10.30349, 1.353857, 8.468297, 251.2289, 161.5301
-10.50273, 1.353857, 8.450867, 235.9493, 161.5893
-10.50273, 1.203857, 8.450867, 235.9493, 173.1117
-10.30349, 1.203857, 8.468297, 251.2289, 173.0269
-10.30349, 1.353857, 8.468297, 251.2289, 161.5301
-10.30349, 1.353857, 8.468297, 251.2289, 161.5301
-10.30349, 1.203857, 8.468297, 251.2289, 173.0269
-10.28432, 1.203857, 8.249134, 253.0642, 174.1221
-10.28432, 1.353857, 8.249134, 253.0642, 162.2943
-10.48356, 1.203857, 8.231704, 237.3477, 174.212
-10.28432, 1.203857, 8.249134, 253.0642, 174.1221
-10.30349, 1.203857, 8.468297, 251.2289, 173.0269
-10.50273, 1.203857, 8.450867, 235.9493, 173.1117
-10.48356, 1.353857, 8.231704, 237.3477, 162.3569
-10.48356, 1.203857, 8.231704, 237.3477, 174.212
-10.50273, 1.203857, 8.450867, 235.9493, 173.1117
-10.50273, 1.353857, 8.450867, 235.9493, 161.5893
-10.28432, 1.353857, 8.249134, 253.0642, 162.2943
-10.28432, 1.203857, 8.249134, 253.0642, 174.1221
-10.48356, 1.203857, 8.231704, 237.3477, 174.212
-10.48356, 1.353857, 8.231704, 237.3477, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
