box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-8.074084, 2.560843, 8.245652, 403.7663, 67.08922
-8.074084, 2.388343, 8.245652, 403.7663, 80.69751
-8.274085, 2.388343, 8.245652, 387.9885, 80.69751
-8.274085, 2.560843, 8.245652, 387.9885, 67.08922
box_8_lizol(Clone) stack 49 Shelf_2 Rack_1_0_0
-7.7016, 2.565368, 8.21835, 433.847, 66.48628
-7.900839, 2.565368, 8.235782, 417.6639, 66.64352
-7.879328, 2.565368, 8.48165, 413.7394, 68.78677
-7.680089, 2.565368, 8.464219, 429.405, 68.63925
-7.879328, 2.565368, 8.48165, 413.7394, 68.78677
-7.879328, 2.389118, 8.48165, 413.7394, 82.27245
-7.680089, 2.389118, 8.464219, 429.405, 82.15498
-7.680089, 2.565368, 8.464219, 429.405, 68.63925
-7.680089, 2.565368, 8.464219, 429.405, 68.63925
-7.680089, 2.389118, 8.464219, 429.405, 82.15498
-7.7016, 2.389118, 8.21835, 433.847, 80.44051
-7.7016, 2.565368, 8.21835, 433.847, 66.48628
-7.900839, 2.389118, 8.235782, 417.6639, 80.5657
-7.7016, 2.389118, 8.21835, 433.847, 80.44051
-7.680089, 2.389118, 8.464219, 429.405, 82.15498
-7.879328, 2.389118, 8.48165, 413.7394, 82.27245
-7.900839, 2.565368, 8.235782, 417.6639, 66.64352
-7.900839, 2.389118, 8.235782, 417.6639, 80.5657
-7.879328, 2.389118, 8.48165, 413.7394, 82.27245
-7.879328, 2.565368, 8.48165, 413.7394, 68.78677
-7.7016, 2.565368, 8.21835, 433.847, 66.48628
-7.7016, 2.389118, 8.21835, 433.847, 80.44051
-7.900839, 2.389118, 8.235782, 417.6639, 80.5657
-7.900839, 2.565368, 8.235782, 417.6639, 66.64352
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 2.599012, 8.246572, 464.502, 64.08665
-7.503727, 2.599012, 8.253551, 448.5444, 64.15167
-7.496747, 2.599012, 8.453429, 443.7456, 65.96407
-7.296869, 2.599012, 8.446449, 459.2903, 65.90234
-7.496747, 2.599012, 8.453429, 443.7456, 65.96407
-7.496747, 2.389012, 8.453429, 443.7456, 82.09015
-7.296869, 2.389012, 8.446449, 459.2903, 82.04285
-7.296869, 2.599012, 8.446449, 459.2903, 65.90234
-7.296869, 2.599012, 8.446449, 459.2903, 65.90234
-7.296869, 2.389012, 8.446449, 459.2903, 82.04285
-7.303849, 2.389012, 8.246572, 464.502, 80.65128
-7.303849, 2.599012, 8.246572, 464.502, 64.08665
-7.503727, 2.389012, 8.253551, 448.5444, 80.70111
-7.303849, 2.389012, 8.246572, 464.502, 80.65128
-7.296869, 2.389012, 8.446449, 459.2903, 82.04285
-7.496747, 2.389012, 8.453429, 443.7456, 82.09015
-7.503727, 2.599012, 8.253551, 448.5444, 64.15167
-7.503727, 2.389012, 8.253551, 448.5444, 80.70111
-7.496747, 2.389012, 8.453429, 443.7456, 82.09015
-7.496747, 2.599012, 8.453429, 443.7456, 65.96407
-7.303849, 2.599012, 8.246572, 464.502, 64.08665
-7.303849, 2.389012, 8.246572, 464.502, 80.65128
-7.503727, 2.389012, 8.253551, 448.5444, 80.70111
-7.503727, 2.599012, 8.253551, 448.5444, 64.15167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.302059, 2.809012, 8.24827, 464.5931, 47.54156
-7.502028, 2.809012, 8.25176, 448.7274, 47.58167
-7.498538, 2.809012, 8.451731, 443.6524, 49.81947
-7.298568, 2.809012, 8.44824, 459.1094, 49.78139
-7.498538, 2.809012, 8.451731, 443.6524, 49.81947
-7.498538, 2.599012, 8.451731, 443.6524, 65.94907
-7.298568, 2.599012, 8.44824, 459.1094, 65.9182
-7.298568, 2.809012, 8.44824, 459.1094, 49.78139
-7.298568, 2.809012, 8.44824, 459.1094, 49.78139
-7.298568, 2.599012, 8.44824, 459.1094, 65.9182
-7.302059, 2.599012, 8.24827, 464.5931, 64.10249
-7.302059, 2.809012, 8.24827, 464.5931, 47.54156
-7.502028, 2.599012, 8.25176, 448.7274, 64.13499
-7.302059, 2.599012, 8.24827, 464.5931, 64.10249
-7.298568, 2.599012, 8.44824, 459.1094, 65.9182
-7.498538, 2.599012, 8.451731, 443.6524, 65.94907
-7.502028, 2.809012, 8.25176, 448.7274, 47.58167
-7.502028, 2.599012, 8.25176, 448.7274, 64.13499
-7.498538, 2.599012, 8.451731, 443.6524, 65.94907
-7.498538, 2.809012, 8.451731, 443.6524, 49.81947
-7.302059, 2.809012, 8.24827, 464.5931, 47.54156
-7.302059, 2.599012, 8.24827, 464.5931, 64.10249
-7.502028, 2.599012, 8.25176, 448.7274, 64.13499
-7.502028, 2.809012, 8.25176, 448.7274, 47.58167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.305669, 3.019012, 8.244904, 464.4077, 30.93459
-7.505394, 3.019012, 8.255371, 448.3632, 31.07762
-7.494927, 3.019012, 8.455097, 443.8418, 33.73352
-7.295202, 3.019012, 8.44463, 459.4696, 33.59769
-7.494927, 3.019012, 8.455097, 443.8418, 33.73352
-7.494927, 2.809012, 8.455097, 443.8418, 49.85616
-7.295202, 2.809012, 8.44463, 459.4696, 49.74196
-7.295202, 3.019012, 8.44463, 459.4696, 33.59769
-7.295202, 3.019012, 8.44463, 459.4696, 33.59769
-7.295202, 2.809012, 8.44463, 459.4696, 49.74196
-7.305669, 2.809012, 8.244904, 464.4077, 47.50284
-7.305669, 3.019012, 8.244904, 464.4077, 30.93459
-7.505394, 2.809012, 8.255371, 448.3632, 47.62312
-7.305669, 2.809012, 8.244904, 464.4077, 47.50284
-7.295202, 2.809012, 8.44463, 459.4696, 49.74196
-7.494927, 2.809012, 8.455097, 443.8418, 49.85616
-7.505394, 3.019012, 8.255371, 448.3632, 31.07762
-7.505394, 2.809012, 8.255371, 448.3632, 47.62312
-7.494927, 2.809012, 8.455097, 443.8418, 49.85616
-7.494927, 3.019012, 8.455097, 443.8418, 33.73352
-7.305669, 3.019012, 8.244904, 464.4077, 30.93459
-7.305669, 2.809012, 8.244904, 464.4077, 47.50284
-7.505394, 2.809012, 8.255371, 448.3632, 47.62312
-7.505394, 3.019012, 8.255371, 448.3632, 31.07762
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.303849, 3.229012, 8.246572, 464.502, 14.39278
-7.503727, 3.229012, 8.253551, 448.5444, 14.50334
-7.496747, 3.229012, 8.453429, 443.7456, 17.5858
-7.296869, 3.229012, 8.446449, 459.2903, 17.48082
-7.496747, 3.229012, 8.453429, 443.7456, 17.5858
-7.496747, 3.019012, 8.453429, 443.7456, 33.71188
-7.296869, 3.019012, 8.446449, 459.2903, 33.62135
-7.296869, 3.229012, 8.446449, 459.2903, 17.48082
-7.296869, 3.229012, 8.446449, 459.2903, 17.48082
-7.296869, 3.019012, 8.446449, 459.2903, 33.62135
-7.303849, 3.019012, 8.246572, 464.502, 30.9574
-7.303849, 3.229012, 8.246572, 464.502, 14.39278
-7.503727, 3.019012, 8.253551, 448.5444, 31.0528
-7.303849, 3.019012, 8.246572, 464.502, 30.9574
-7.296869, 3.019012, 8.446449, 459.2903, 33.62135
-7.496747, 3.019012, 8.453429, 443.7456, 33.71188
-7.503727, 3.229012, 8.253551, 448.5444, 14.50334
-7.503727, 3.019012, 8.253551, 448.5444, 31.0528
-7.496747, 3.019012, 8.453429, 443.7456, 33.71188
-7.496747, 3.229012, 8.453429, 443.7456, 17.5858
-7.303849, 3.229012, 8.246572, 464.502, 14.39278
-7.303849, 3.019012, 8.246572, 464.502, 30.9574
-7.503727, 3.019012, 8.253551, 448.5444, 31.0528
-7.503727, 3.229012, 8.253551, 448.5444, 14.50334
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.12399, 2.565368, 8.460298, 472.1658, 68.60597
-7.12399, 2.565368, 8.460298, 472.1658, 68.60597
-7.12399, 2.389118, 8.460298, 472.1658, 82.12849
-7.12399, 2.389118, 8.460298, 472.1658, 82.12849
-7.12399, 2.389118, 8.460298, 472.1658, 82.12849
-7.12399, 2.565368, 8.460298, 472.1658, 68.60597
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.107528, 2.741618, 8.475131, 472.9869, 55.23479
-7.107528, 2.741618, 8.475131, 472.9869, 55.23479
-7.107528, 2.565368, 8.475131, 472.9869, 68.73167
-7.107528, 2.565368, 8.475131, 472.9869, 68.73167
-7.107528, 2.565368, 8.475131, 472.9869, 68.73167
-7.107528, 2.741618, 8.475131, 472.9869, 55.23479
box_8_lizol(Clone) stack 51 Shelf_2 Rack_1_0_0
-7.118061, 2.917868, 8.233872, 479.5568, 38.7749
-7.100845, 2.917868, 8.48008, 473.3513, 41.79674
-7.100845, 2.917868, 8.48008, 473.3513, 41.79674
-7.100845, 2.741618, 8.48008, 473.3513, 55.28513
-7.118061, 2.741618, 8.233872, 479.5568, 52.70061
-7.100845, 2.741618, 8.48008, 473.3513, 55.28513
-7.118061, 2.917868, 8.233872, 479.5568, 38.7749
-7.118061, 2.741618, 8.233872, 479.5568, 52.70061
-7.100845, 2.741618, 8.48008, 473.3513, 55.28513
-7.100845, 2.917868, 8.48008, 473.3513, 41.79674
-7.118061, 2.741618, 8.233872, 479.5568, 52.70061
-7.118061, 2.917868, 8.233872, 479.5568, 38.7749
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27907, 0.2744219, 8.273895, 229.8553, 247.0459
-10.47831, 0.2744219, 8.291327, 214.2546, 246.7907
-10.46652, 0.2744219, 8.426105, 215.6089, 244.8556
-10.26728, 0.2744219, 8.408674, 230.942, 245.102
-10.46652, 0.2744219, 8.426105, 215.6089, 244.8556
-10.46652, 0.01942196, 8.426105, 215.6089, 264.506
-10.26728, 0.01942196, 8.408674, 230.942, 264.7965
-10.26728, 0.2744219, 8.408674, 230.942, 245.102
-10.26728, 0.2744219, 8.408674, 230.942, 245.102
-10.26728, 0.01942196, 8.408674, 230.942, 264.7965
-10.27907, 0.01942196, 8.273895, 229.8553, 267.0881
-10.27907, 0.2744219, 8.273895, 229.8553, 247.0459
-10.47831, 0.01942196, 8.291327, 214.2546, 266.7872
-10.27907, 0.01942196, 8.273895, 229.8553, 267.0881
-10.26728, 0.01942196, 8.408674, 230.942, 264.7965
-10.46652, 0.01942196, 8.426105, 215.6089, 264.506
-10.47831, 0.2744219, 8.291327, 214.2546, 246.7907
-10.47831, 0.01942196, 8.291327, 214.2546, 266.7872
-10.46652, 0.01942196, 8.426105, 215.6089, 264.506
-10.46652, 0.2744219, 8.426105, 215.6089, 244.8556
-10.27907, 0.2744219, 8.273895, 229.8553, 247.0459
-10.27907, 0.01942196, 8.273895, 229.8553, 267.0881
-10.47831, 0.01942196, 8.291327, 214.2546, 266.7872
-10.47831, 0.2744219, 8.291327, 214.2546, 246.7907
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27399, 0.529422, 8.280619, 230.2632, 226.9228
-10.47396, 0.529422, 8.284109, 214.5717, 226.8808
-10.4716, 0.529422, 8.419382, 215.196, 225.2831
-10.27163, 0.529422, 8.415892, 230.6148, 225.3236
-10.4716, 0.529422, 8.419382, 215.196, 225.2831
-10.4716, 0.274422, 8.419382, 215.196, 244.9505
-10.27163, 0.274422, 8.415892, 230.6148, 244.9998
-10.27163, 0.529422, 8.415892, 230.6148, 225.3236
-10.27163, 0.529422, 8.415892, 230.6148, 225.3236
-10.27163, 0.274422, 8.415892, 230.6148, 244.9998
-10.27399, 0.2744219, 8.280619, 230.2632, 246.9473
-10.27399, 0.529422, 8.280619, 230.2632, 226.9228
-10.47396, 0.2744219, 8.284109, 214.5717, 246.8962
-10.27399, 0.2744219, 8.280619, 230.2632, 246.9473
-10.27163, 0.274422, 8.415892, 230.6148, 244.9998
-10.4716, 0.274422, 8.419382, 215.196, 244.9505
-10.47396, 0.529422, 8.284109, 214.5717, 226.8808
-10.47396, 0.2744219, 8.284109, 214.5717, 246.8962
-10.4716, 0.274422, 8.419382, 215.196, 244.9505
-10.4716, 0.529422, 8.419382, 215.196, 225.2831
-10.27399, 0.529422, 8.280619, 230.2632, 226.9228
-10.27399, 0.2744219, 8.280619, 230.2632, 246.9473
-10.47396, 0.2744219, 8.284109, 214.5717, 246.8962
-10.47396, 0.529422, 8.284109, 214.5717, 226.8808
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27647, 0.7844219, 8.277212, 230.0639, 206.9303
-10.4762, 0.7844219, 8.28768, 214.408, 206.8318
-10.46912, 0.7844219, 8.422789, 215.3981, 205.5848
-10.26939, 0.7844219, 8.412321, 230.7832, 205.6799
-10.46912, 0.7844219, 8.422789, 215.3981, 205.5848
-10.46912, 0.5294219, 8.422789, 215.3981, 225.2436
-10.26939, 0.5294219, 8.412321, 230.7832, 225.3651
-10.26939, 0.7844219, 8.412321, 230.7832, 205.6799
-10.26939, 0.7844219, 8.412321, 230.7832, 205.6799
-10.26939, 0.5294219, 8.412321, 230.7832, 225.3651
-10.27647, 0.5294219, 8.277212, 230.0639, 226.9638
-10.27647, 0.7844219, 8.277212, 230.0639, 206.9303
-10.4762, 0.5294219, 8.28768, 214.408, 226.8379
-10.27647, 0.5294219, 8.277212, 230.0639, 226.9638
-10.26939, 0.5294219, 8.412321, 230.7832, 225.3651
-10.46912, 0.5294219, 8.422789, 215.3981, 225.2436
-10.4762, 0.7844219, 8.28768, 214.408, 206.8318
-10.4762, 0.5294219, 8.28768, 214.408, 226.8379
-10.46912, 0.5294219, 8.422789, 215.3981, 225.2436
-10.46912, 0.7844219, 8.422789, 215.3981, 205.5848
-10.27647, 0.7844219, 8.277212, 230.0639, 206.9303
-10.27647, 0.5294219, 8.277212, 230.0639, 226.9638
-10.4762, 0.5294219, 8.28768, 214.408, 226.8379
-10.4762, 0.7844219, 8.28768, 214.408, 206.8318
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.898013, 0.2073493, 8.233563, 259.9106, 252.9407
-10.09789, 0.2073493, 8.226583, 244.1211, 253.0493
-10.10627, 0.2073493, 8.466437, 243.3527, 249.4314
-9.906389, 0.2073493, 8.473417, 258.6594, 249.3295
-10.10627, 0.2073493, 8.466437, 243.3527, 249.4314
-10.10627, 0.01984932, 8.466437, 243.3527, 263.8058
-9.906389, 0.01984932, 8.473417, 258.6594, 263.691
-9.906389, 0.2073493, 8.473417, 258.6594, 249.3295
-9.906389, 0.2073493, 8.473417, 258.6594, 249.3295
-9.906389, 0.01984932, 8.473417, 258.6594, 263.691
-9.898013, 0.01984929, 8.233563, 259.9106, 267.7559
-9.898013, 0.2073493, 8.233563, 259.9106, 252.9407
-10.09789, 0.01984929, 8.226583, 244.1211, 267.8781
-9.898013, 0.01984929, 8.233563, 259.9106, 267.7559
-9.906389, 0.01984932, 8.473417, 258.6594, 263.691
-10.10627, 0.01984932, 8.466437, 243.3527, 263.8058
-10.09789, 0.2073493, 8.226583, 244.1211, 253.0493
-10.09789, 0.01984929, 8.226583, 244.1211, 267.8781
-10.10627, 0.01984932, 8.466437, 243.3527, 263.8058
-10.10627, 0.2073493, 8.466437, 243.3527, 249.4314
-9.898013, 0.2073493, 8.233563, 259.9106, 252.9407
-9.898013, 0.01984929, 8.233563, 259.9106, 267.7559
-10.09789, 0.01984929, 8.226583, 244.1211, 267.8781
-10.09789, 0.2073493, 8.226583, 244.1211, 253.0493
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.894012, 0.3948492, 8.237268, 260.2168, 238.0753
-10.09353, 0.3948492, 8.223317, 244.4683, 238.2649
-10.11027, 0.3948492, 8.462732, 243.0475, 235.1045
-9.910754, 0.3948492, 8.476684, 258.3174, 234.9263
-10.11027, 0.3948492, 8.462732, 243.0475, 235.1045
-10.11027, 0.2073493, 8.462732, 243.0475, 249.4856
-9.910754, 0.2073493, 8.476684, 258.3174, 249.2818
-9.910754, 0.3948492, 8.476684, 258.3174, 234.9263
-9.910754, 0.3948492, 8.476684, 258.3174, 234.9263
-9.910754, 0.2073493, 8.476684, 258.3174, 249.2818
-9.894012, 0.2073492, 8.237268, 260.2168, 252.8832
-9.894012, 0.3948492, 8.237268, 260.2168, 238.0753
-10.09353, 0.2073492, 8.223317, 244.4683, 253.1001
-9.894012, 0.2073492, 8.237268, 260.2168, 252.8832
-9.910754, 0.2073493, 8.476684, 258.3174, 249.2818
-10.11027, 0.2073493, 8.462732, 243.0475, 249.4856
-10.09353, 0.3948492, 8.223317, 244.4683, 238.2649
-10.09353, 0.2073492, 8.223317, 244.4683, 253.1001
-10.11027, 0.2073493, 8.462732, 243.0475, 249.4856
-10.11027, 0.3948492, 8.462732, 243.0475, 235.1045
-9.894012, 0.3948492, 8.237268, 260.2168, 238.0753
-9.894012, 0.2073492, 8.237268, 260.2168, 252.8832
-10.09353, 0.2073492, 8.223317, 244.4683, 253.1001
-10.09353, 0.3948492, 8.223317, 244.4683, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 259.7534, 223.3313
-10.10003, 0.5823491, 8.228273, 243.951, 223.3719
-10.10422, 0.5823492, 8.468237, 243.5089, 220.663
-9.904249, 0.5823492, 8.471727, 258.8273, 220.6249
-10.10422, 0.5823492, 8.468237, 243.5089, 220.663
-10.10422, 0.3948492, 8.468237, 243.5089, 235.0341
-9.904249, 0.3948492, 8.471727, 258.8273, 234.9895
-9.904249, 0.5823492, 8.471727, 258.8273, 220.6249
-9.904249, 0.5823492, 8.471727, 258.8273, 220.6249
-9.904249, 0.3948492, 8.471727, 258.8273, 234.9895
-9.900061, 0.3948492, 8.231764, 259.7534, 238.15
-9.900061, 0.5823491, 8.231764, 259.7534, 223.3313
-10.10003, 0.3948492, 8.228273, 243.951, 238.1975
-9.900061, 0.3948492, 8.231764, 259.7534, 238.15
-9.904249, 0.3948492, 8.471727, 258.8273, 234.9895
-10.10422, 0.3948492, 8.468237, 243.5089, 235.0341
-10.10003, 0.5823491, 8.228273, 243.951, 223.3719
-10.10003, 0.3948492, 8.228273, 243.951, 238.1975
-10.10422, 0.3948492, 8.468237, 243.5089, 235.0341
-10.10422, 0.5823492, 8.468237, 243.5089, 220.663
-9.900061, 0.5823491, 8.231764, 259.7534, 223.3313
-9.900061, 0.3948492, 8.231764, 259.7534, 238.15
-10.10003, 0.3948492, 8.228273, 243.951, 238.1975
-10.10003, 0.5823491, 8.228273, 243.951, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 258.9294, 208.5945
-10.11027, 0.7698491, 8.237268, 243.1379, 208.4594
-10.09353, 0.7698491, 8.476684, 244.3238, 206.2151
-9.894012, 0.7698491, 8.462732, 259.6342, 206.3422
-10.09353, 0.7698491, 8.476684, 244.3238, 206.2151
-10.09353, 0.5823491, 8.476684, 244.3238, 220.5707
-9.894012, 0.5823491, 8.462732, 259.6342, 220.7233
-9.894012, 0.7698491, 8.462732, 259.6342, 206.3422
-9.894012, 0.7698491, 8.462732, 259.6342, 206.3422
-9.894012, 0.5823491, 8.462732, 259.6342, 220.7233
-9.910754, 0.5823491, 8.223317, 258.9294, 223.4297
-9.910754, 0.7698491, 8.223317, 258.9294, 208.5945
-10.11027, 0.5823491, 8.237268, 243.1379, 223.2673
-9.910754, 0.5823491, 8.223317, 258.9294, 223.4297
-9.894012, 0.5823491, 8.462732, 259.6342, 220.7233
-10.09353, 0.5823491, 8.476684, 244.3238, 220.5707
-10.11027, 0.7698491, 8.237268, 243.1379, 208.4594
-10.11027, 0.5823491, 8.237268, 243.1379, 223.2673
-10.09353, 0.5823491, 8.476684, 244.3238, 220.5707
-10.09353, 0.7698491, 8.476684, 244.3238, 206.2151
-9.910754, 0.7698491, 8.223317, 258.9294, 208.5945
-9.910754, 0.5823491, 8.223317, 258.9294, 223.4297
-10.11027, 0.5823491, 8.237268, 243.1379, 223.2673
-10.11027, 0.7698491, 8.237268, 243.1379, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 289.6125, 255.762
-9.720856, 0.1692639, 8.234918, 273.9025, 255.9285
-9.732369, 0.1692639, 8.454616, 272.0654, 252.5287
-9.532644, 0.1692639, 8.465083, 287.3367, 252.3715
-9.732369, 0.1692639, 8.454616, 272.0654, 252.5287
-9.732369, 0.01926387, 8.454616, 272.0654, 264.0456
-9.532644, 0.01926387, 8.465083, 287.3367, 263.873
-9.532644, 0.1692639, 8.465083, 287.3367, 252.3715
-9.532644, 0.1692639, 8.465083, 287.3367, 252.3715
-9.532644, 0.01926387, 8.465083, 287.3367, 263.873
-9.521131, 0.01926387, 8.245385, 289.6125, 267.5957
-9.521131, 0.1692639, 8.245385, 289.6125, 255.762
-9.720856, 0.01926387, 8.234918, 273.9025, 267.7785
-9.521131, 0.01926387, 8.245385, 289.6125, 267.5957
-9.532644, 0.01926387, 8.465083, 287.3367, 263.873
-9.732369, 0.01926387, 8.454616, 272.0654, 264.0456
-9.720856, 0.1692639, 8.234918, 273.9025, 255.9285
-9.720856, 0.01926387, 8.234918, 273.9025, 267.7785
-9.732369, 0.01926387, 8.454616, 272.0654, 264.0456
-9.732369, 0.1692639, 8.454616, 272.0654, 252.5287
-9.521131, 0.1692639, 8.245385, 289.6125, 255.762
-9.521131, 0.01926387, 8.245385, 289.6125, 267.5957
-9.720856, 0.01926387, 8.234918, 273.9025, 267.7785
-9.720856, 0.1692639, 8.234918, 273.9025, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 289.7431, 243.9017
-9.718833, 0.3192639, 8.233293, 274.0695, 244.1018
-9.734179, 0.3192639, 8.452757, 271.9339, 241.037
-9.534667, 0.3192639, 8.466708, 287.1718, 240.848
-9.734179, 0.3192639, 8.452757, 271.9339, 241.037
-9.734179, 0.1692639, 8.452757, 271.9339, 252.5567
-9.534667, 0.1692639, 8.466708, 287.1718, 252.3471
-9.534667, 0.3192639, 8.466708, 287.1718, 240.848
-9.534667, 0.3192639, 8.466708, 287.1718, 240.848
-9.534667, 0.1692639, 8.466708, 287.1718, 252.3471
-9.51932, 0.1692638, 8.247244, 289.7431, 255.7325
-9.51932, 0.3192639, 8.247244, 289.7431, 243.9017
-9.718833, 0.1692638, 8.233293, 274.0695, 255.9543
-9.51932, 0.1692638, 8.247244, 289.7431, 255.7325
-9.534667, 0.1692639, 8.466708, 287.1718, 252.3471
-9.734179, 0.1692639, 8.452757, 271.9339, 252.5567
-9.718833, 0.3192639, 8.233293, 274.0695, 244.1018
-9.718833, 0.1692638, 8.233293, 274.0695, 255.9543
-9.734179, 0.1692639, 8.452757, 271.9339, 252.5567
-9.734179, 0.3192639, 8.452757, 271.9339, 241.037
-9.51932, 0.3192639, 8.247244, 289.7431, 243.9017
-9.51932, 0.1692638, 8.247244, 289.7431, 255.7325
-9.718833, 0.1692638, 8.233293, 274.0695, 255.9543
-9.718833, 0.3192639, 8.233293, 274.0695, 244.1018
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51409, 0.4692639, 8.253007, 290.1176, 231.9974
-9.712599, 0.4692639, 8.228633, 274.5834, 232.3089
-9.73941, 0.4692639, 8.446994, 271.5555, 229.5872
-9.540901, 0.4692639, 8.471368, 286.6661, 229.2928
-9.73941, 0.4692639, 8.446994, 271.5555, 229.5872
-9.73941, 0.3192639, 8.446994, 271.5555, 241.1153
-9.540901, 0.3192639, 8.471368, 286.6661, 240.7851
-9.540901, 0.4692639, 8.471368, 286.6661, 229.2928
-9.540901, 0.4692639, 8.471368, 286.6661, 229.2928
-9.540901, 0.3192639, 8.471368, 286.6661, 240.7851
-9.51409, 0.3192639, 8.253007, 290.1176, 243.8192
-9.51409, 0.4692639, 8.253007, 290.1176, 231.9974
-9.712599, 0.3192639, 8.228633, 274.5834, 244.1688
-9.51409, 0.3192639, 8.253007, 290.1176, 243.8192
-9.540901, 0.3192639, 8.471368, 286.6661, 240.7851
-9.73941, 0.3192639, 8.446994, 271.5555, 241.1153
-9.712599, 0.4692639, 8.228633, 274.5834, 232.3089
-9.712599, 0.3192639, 8.228633, 274.5834, 244.1688
-9.73941, 0.3192639, 8.446994, 271.5555, 241.1153
-9.73941, 0.4692639, 8.446994, 271.5555, 229.5872
-9.51409, 0.4692639, 8.253007, 290.1176, 231.9974
-9.51409, 0.3192639, 8.253007, 290.1176, 243.8192
-9.712599, 0.3192639, 8.228633, 274.5834, 244.1688
-9.712599, 0.4692639, 8.228633, 274.5834, 232.3089
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.522972, 0.6192639, 8.243557, 289.479, 220.2814
-9.72285, 0.6192639, 8.236577, 273.7375, 220.3597
-9.730528, 0.6192639, 8.456444, 272.1992, 217.9587
-9.53065, 0.6192639, 8.463424, 287.4996, 217.8846
-9.730528, 0.6192639, 8.456444, 272.1992, 217.9587
-9.730528, 0.4692639, 8.456444, 272.1992, 229.4729
-9.53065, 0.4692639, 8.463424, 287.4996, 229.3886
-9.53065, 0.6192639, 8.463424, 287.4996, 217.8846
-9.53065, 0.6192639, 8.463424, 287.4996, 217.8846
-9.53065, 0.4692639, 8.463424, 287.4996, 229.3886
-9.522972, 0.4692638, 8.243557, 289.479, 232.118
-9.522972, 0.6192639, 8.243557, 289.479, 220.2814
-9.72285, 0.4692638, 8.236577, 273.7375, 232.2072
-9.522972, 0.4692638, 8.243557, 289.479, 232.118
-9.53065, 0.4692639, 8.463424, 287.4996, 229.3886
-9.730528, 0.4692639, 8.456444, 272.1992, 229.4729
-9.72285, 0.6192639, 8.236577, 273.7375, 220.3597
-9.72285, 0.4692638, 8.236577, 273.7375, 232.2072
-9.730528, 0.4692639, 8.456444, 272.1992, 229.4729
-9.730528, 0.6192639, 8.456444, 272.1992, 217.9587
-9.522972, 0.6192639, 8.243557, 289.479, 220.2814
-9.522972, 0.4692638, 8.243557, 289.479, 232.118
-9.72285, 0.4692638, 8.236577, 273.7375, 232.2072
-9.72285, 0.6192639, 8.236577, 273.7375, 220.3597
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.538795, 0.7692638, 8.23015, 288.3156, 208.5745
-9.7377, 0.7692638, 8.251056, 272.5027, 208.3725
-9.714705, 0.7692638, 8.469851, 273.3566, 206.3222
-9.5158, 0.7692638, 8.448945, 288.7287, 206.5131
-9.714705, 0.7692638, 8.469851, 273.3566, 206.3222
-9.714705, 0.6192638, 8.469851, 273.3566, 217.8166
-9.5158, 0.6192638, 8.448945, 288.7287, 218.0383
-9.5158, 0.7692638, 8.448945, 288.7287, 206.5131
-9.5158, 0.7692638, 8.448945, 288.7287, 206.5131
-9.5158, 0.6192638, 8.448945, 288.7287, 218.0383
-9.538795, 0.6192638, 8.23015, 288.3156, 220.432
-9.538795, 0.7692638, 8.23015, 288.3156, 208.5745
-9.7377, 0.6192638, 8.251056, 272.5027, 220.1973
-9.538795, 0.6192638, 8.23015, 288.3156, 220.432
-9.5158, 0.6192638, 8.448945, 288.7287, 218.0383
-9.714705, 0.6192638, 8.469851, 273.3566, 217.8166
-9.7377, 0.7692638, 8.251056, 272.5027, 208.3725
-9.7377, 0.6192638, 8.251056, 272.5027, 220.1973
-9.714705, 0.6192638, 8.469851, 273.3566, 217.8166
-9.714705, 0.7692638, 8.469851, 273.3566, 206.3222
-9.538795, 0.7692638, 8.23015, 288.3156, 208.5745
-9.538795, 0.6192638, 8.23015, 288.3156, 220.432
-9.7377, 0.6192638, 8.251056, 272.5027, 220.1973
-9.7377, 0.7692638, 8.251056, 272.5027, 208.3725
