box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-9.894012, 0.2073492, 8.237268, 299.7047, 252.8832
-9.910754, 0.2073493, 8.476684, 296.5989, 249.2818
-10.11027, 0.2073493, 8.462732, 281.3972, 249.4856
-10.09353, 0.3948492, 8.223317, 284.0288, 238.2649
-10.09353, 0.2073492, 8.223317, 284.0288, 253.1001
-10.11027, 0.2073493, 8.462732, 281.3972, 249.4856
-10.11027, 0.3948492, 8.462732, 281.3972, 235.1045
-9.894012, 0.3948492, 8.237268, 299.7047, 238.0753
-9.894012, 0.2073492, 8.237268, 299.7047, 252.8832
-10.09353, 0.2073492, 8.223317, 284.0288, 253.1001
-10.09353, 0.3948492, 8.223317, 284.0288, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 299.2699, 223.3313
-10.10003, 0.5823491, 8.228273, 283.4857, 223.3719
-10.10422, 0.5823492, 8.468237, 281.8317, 220.663
-9.904249, 0.5823492, 8.471727, 297.133, 220.6249
-10.10422, 0.5823492, 8.468237, 281.8317, 220.663
-10.10422, 0.3948492, 8.468237, 281.8317, 235.0341
-9.904249, 0.3948492, 8.471727, 297.133, 234.9895
-9.904249, 0.5823492, 8.471727, 297.133, 220.6249
-9.904249, 0.5823492, 8.471727, 297.133, 220.6249
-9.904249, 0.3948492, 8.471727, 297.133, 234.9895
-9.900061, 0.3948492, 8.231764, 299.2699, 238.15
-9.900061, 0.5823491, 8.231764, 299.2699, 223.3313
-10.10003, 0.3948492, 8.228273, 283.4857, 238.1975
-9.900061, 0.3948492, 8.231764, 299.2699, 238.15
-9.904249, 0.3948492, 8.471727, 297.133, 234.9895
-10.10422, 0.3948492, 8.468237, 281.8317, 235.0341
-10.10003, 0.5823491, 8.228273, 283.4857, 223.3719
-10.10003, 0.3948492, 8.228273, 283.4857, 238.1975
-10.10422, 0.3948492, 8.468237, 281.8317, 235.0341
-10.10422, 0.5823492, 8.468237, 281.8317, 220.663
-9.900061, 0.5823491, 8.231764, 299.2699, 223.3313
-9.900061, 0.3948492, 8.231764, 299.2699, 238.15
-10.10003, 0.3948492, 8.228273, 283.4857, 238.1975
-10.10003, 0.5823491, 8.228273, 283.4857, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 298.4899, 208.5945
-10.11027, 0.7698491, 8.237268, 282.6258, 208.4594
-10.09353, 0.7698491, 8.476684, 282.6053, 206.2151
-9.894012, 0.7698491, 8.462732, 297.9839, 206.3422
-10.09353, 0.7698491, 8.476684, 282.6053, 206.2151
-10.09353, 0.5823491, 8.476684, 282.6053, 220.5707
-9.894012, 0.5823491, 8.462732, 297.9839, 220.7233
-9.894012, 0.7698491, 8.462732, 297.9839, 206.3422
-9.894012, 0.7698491, 8.462732, 297.9839, 206.3422
-9.894012, 0.5823491, 8.462732, 297.9839, 220.7233
-9.910754, 0.5823491, 8.223317, 298.4899, 223.4297
-9.910754, 0.7698491, 8.223317, 298.4899, 208.5945
-10.11027, 0.5823491, 8.237268, 282.6258, 223.2673
-9.910754, 0.5823491, 8.223317, 298.4899, 223.4297
-9.894012, 0.5823491, 8.462732, 297.9839, 220.7233
-10.09353, 0.5823491, 8.476684, 282.6053, 220.5707
-10.11027, 0.7698491, 8.237268, 282.6258, 208.4594
-10.11027, 0.5823491, 8.237268, 282.6258, 223.2673
-10.09353, 0.5823491, 8.476684, 282.6053, 220.5707
-10.09353, 0.7698491, 8.476684, 282.6053, 206.2151
-9.910754, 0.7698491, 8.223317, 298.4899, 208.5945
-9.910754, 0.5823491, 8.223317, 298.4899, 223.4297
-10.11027, 0.5823491, 8.237268, 282.6258, 223.2673
-10.11027, 0.7698491, 8.237268, 282.6258, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 329.0582, 255.762
-9.720856, 0.1692639, 8.234918, 313.4026, 255.9285
-9.732369, 0.1692639, 8.454616, 310.455, 252.5287
-9.532644, 0.1692639, 8.465083, 325.6749, 252.3715
-9.732369, 0.1692639, 8.454616, 310.455, 252.5287
-9.732369, 0.01926387, 8.454616, 310.455, 264.0456
-9.532644, 0.01926387, 8.465083, 325.6749, 263.873
-9.532644, 0.1692639, 8.465083, 325.6749, 252.3715
-9.532644, 0.1692639, 8.465083, 325.6749, 252.3715
-9.532644, 0.01926387, 8.465083, 325.6749, 263.873
-9.521131, 0.01926387, 8.245385, 329.0582, 267.5957
-9.521131, 0.1692639, 8.245385, 329.0582, 255.762
-9.720856, 0.01926387, 8.234918, 313.4026, 267.7785
-9.521131, 0.01926387, 8.245385, 329.0582, 267.5957
-9.532644, 0.01926387, 8.465083, 325.6749, 263.873
-9.732369, 0.01926387, 8.454616, 310.455, 264.0456
-9.720856, 0.1692639, 8.234918, 313.4026, 255.9285
-9.720856, 0.01926387, 8.234918, 313.4026, 267.7785
-9.732369, 0.01926387, 8.454616, 310.455, 264.0456
-9.732369, 0.1692639, 8.454616, 310.455, 252.5287
-9.521131, 0.1692639, 8.245385, 329.0582, 255.762
-9.521131, 0.01926387, 8.245385, 329.0582, 267.5957
-9.720856, 0.01926387, 8.234918, 313.4026, 267.7785
-9.720856, 0.1692639, 8.234918, 313.4026, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 329.1791, 243.9017
-9.718833, 0.3192639, 8.233293, 313.5781, 244.1018
-9.734179, 0.3192639, 8.452757, 310.3327, 241.037
-9.534667, 0.3192639, 8.466708, 325.5021, 240.848
-9.734179, 0.3192639, 8.452757, 310.3327, 241.037
-9.734179, 0.1692639, 8.452757, 310.3327, 252.5567
-9.534667, 0.1692639, 8.466708, 325.5021, 252.3471
-9.534667, 0.3192639, 8.466708, 325.5021, 240.848
-9.534667, 0.3192639, 8.466708, 325.5021, 240.848
-9.534667, 0.1692639, 8.466708, 325.5021, 252.3471
-9.51932, 0.1692638, 8.247244, 329.1791, 255.7325
-9.51932, 0.3192639, 8.247244, 329.1791, 243.9017
-9.718833, 0.1692638, 8.233293, 313.5781, 255.9543
-9.51932, 0.1692638, 8.247244, 329.1791, 255.7325
-9.534667, 0.1692639, 8.466708, 325.5021, 252.3471
-9.734179, 0.1692639, 8.452757, 310.3327, 252.5567
-9.718833, 0.3192639, 8.233293, 313.5781, 244.1018
-9.718833, 0.1692638, 8.233293, 313.5781, 255.9543
-9.734179, 0.1692639, 8.452757, 310.3327, 252.5567
-9.734179, 0.3192639, 8.452757, 310.3327, 241.037
-9.51932, 0.3192639, 8.247244, 329.1791, 243.9017
-9.51932, 0.1692638, 8.247244, 329.1791, 255.7325
-9.718833, 0.1692638, 8.233293, 313.5781, 255.9543
-9.718833, 0.3192639, 8.233293, 313.5781, 244.1018
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51409, 0.4692639, 8.253007, 329.5239, 231.9974
-9.712599, 0.4692639, 8.228633, 314.1162, 232.3089
-9.73941, 0.4692639, 8.446994, 309.9826, 229.5872
-9.540901, 0.4692639, 8.471368, 324.9736, 229.2928
-9.73941, 0.4692639, 8.446994, 309.9826, 229.5872
-9.73941, 0.3192639, 8.446994, 309.9826, 241.1153
-9.540901, 0.3192639, 8.471368, 324.9736, 240.7851
-9.540901, 0.4692639, 8.471368, 324.9736, 229.2928
-9.540901, 0.4692639, 8.471368, 324.9736, 229.2928
-9.540901, 0.3192639, 8.471368, 324.9736, 240.7851
-9.51409, 0.3192639, 8.253007, 329.5239, 243.8192
-9.51409, 0.4692639, 8.253007, 329.5239, 231.9974
-9.712599, 0.3192639, 8.228633, 314.1162, 244.1688
-9.51409, 0.3192639, 8.253007, 329.5239, 243.8192
-9.540901, 0.3192639, 8.471368, 324.9736, 240.7851
-9.73941, 0.3192639, 8.446994, 309.9826, 241.1153
-9.712599, 0.4692639, 8.228633, 314.1162, 232.3089
-9.712599, 0.3192639, 8.228633, 314.1162, 244.1688
-9.73941, 0.3192639, 8.446994, 309.9826, 241.1153
-9.73941, 0.4692639, 8.446994, 309.9826, 229.5872
-9.51409, 0.4692639, 8.253007, 329.5239, 231.9974
-9.51409, 0.3192639, 8.253007, 329.5239, 243.8192
-9.712599, 0.3192639, 8.228633, 314.1162, 244.1688
-9.712599, 0.4692639, 8.228633, 314.1162, 232.3089
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.522972, 0.6192639, 8.243557, 328.9343, 220.2814
-9.72285, 0.6192639, 8.236577, 313.229, 220.3597
-9.730528, 0.6192639, 8.456444, 310.5798, 217.9587
-9.53065, 0.6192639, 8.463424, 325.846, 217.8846
-9.730528, 0.6192639, 8.456444, 310.5798, 217.9587
-9.730528, 0.4692639, 8.456444, 310.5798, 229.4729
-9.53065, 0.4692639, 8.463424, 325.846, 229.3886
-9.53065, 0.6192639, 8.463424, 325.846, 217.8846
-9.53065, 0.6192639, 8.463424, 325.846, 217.8846
-9.53065, 0.4692639, 8.463424, 325.846, 229.3886
-9.522972, 0.4692638, 8.243557, 328.9343, 232.118
-9.522972, 0.6192639, 8.243557, 328.9343, 220.2814
-9.72285, 0.4692638, 8.236577, 313.229, 232.2072
-9.522972, 0.4692638, 8.243557, 328.9343, 232.118
-9.53065, 0.4692639, 8.463424, 325.846, 229.3886
-9.730528, 0.4692639, 8.456444, 310.5798, 229.4729
-9.72285, 0.6192639, 8.236577, 313.229, 220.3597
-9.72285, 0.4692638, 8.236577, 313.229, 232.2072
-9.730528, 0.4692639, 8.456444, 310.5798, 229.4729
-9.730528, 0.6192639, 8.456444, 310.5798, 217.9587
-9.522972, 0.6192639, 8.243557, 328.9343, 220.2814
-9.522972, 0.4692638, 8.243557, 328.9343, 232.118
-9.72285, 0.4692638, 8.236577, 313.229, 232.2072
-9.72285, 0.6192639, 8.236577, 313.229, 220.3597
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.538795, 0.7692638, 8.23015, 327.8405, 208.5745
-9.7377, 0.7692638, 8.251056, 311.919, 208.3725
-9.714705, 0.7692638, 8.469851, 311.6715, 206.3222
-9.5158, 0.7692638, 8.448945, 327.1462, 206.5131
-9.714705, 0.7692638, 8.469851, 311.6715, 206.3222
-9.714705, 0.6192638, 8.469851, 311.6715, 217.8166
-9.5158, 0.6192638, 8.448945, 327.1462, 218.0383
-9.5158, 0.7692638, 8.448945, 327.1462, 206.5131
-9.5158, 0.7692638, 8.448945, 327.1462, 206.5131
-9.5158, 0.6192638, 8.448945, 327.1462, 218.0383
-9.538795, 0.6192638, 8.23015, 327.8405, 220.432
-9.538795, 0.7692638, 8.23015, 327.8405, 208.5745
-9.7377, 0.6192638, 8.251056, 311.919, 220.1973
-9.538795, 0.6192638, 8.23015, 327.8405, 220.432
-9.5158, 0.6192638, 8.448945, 327.1462, 218.0383
-9.714705, 0.6192638, 8.469851, 311.6715, 217.8166
-9.7377, 0.7692638, 8.251056, 311.919, 208.3725
-9.7377, 0.6192638, 8.251056, 311.919, 220.1973
-9.714705, 0.6192638, 8.469851, 311.6715, 217.8166
-9.714705, 0.7692638, 8.469851, 311.6715, 206.3222
-9.538795, 0.7692638, 8.23015, 327.8405, 208.5745
-9.538795, 0.6192638, 8.23015, 327.8405, 220.432
-9.7377, 0.6192638, 8.251056, 311.919, 220.1973
-9.7377, 0.7692638, 8.251056, 311.919, 208.3725
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 359.9814, 253.9638
-9.328722, 0.1916559, 8.243923, 344.2576, 254.0184
-9.332364, 0.1916559, 8.452587, 341.1933, 250.8396
-9.132395, 0.1916559, 8.456078, 356.4988, 250.7878
-9.332364, 0.1916559, 8.452587, 341.1933, 250.8396
-9.332364, 0.01915592, 8.452587, 341.1933, 264.0874
-9.132395, 0.01915592, 8.456078, 356.4988, 264.0298
-9.132395, 0.1916559, 8.456078, 356.4988, 250.7878
-9.132395, 0.1916559, 8.456078, 356.4988, 250.7878
-9.132395, 0.01915592, 8.456078, 356.4988, 264.0298
-9.128753, 0.01915589, 8.247414, 359.9814, 267.5689
-9.128753, 0.1916559, 8.247414, 359.9814, 253.9638
-9.328722, 0.01915589, 8.243923, 344.2576, 267.6298
-9.128753, 0.01915589, 8.247414, 359.9814, 267.5689
-9.132395, 0.01915592, 8.456078, 356.4988, 264.0298
-9.332364, 0.01915592, 8.452587, 341.1933, 264.0874
-9.328722, 0.1916559, 8.243923, 344.2576, 254.0184
-9.328722, 0.01915589, 8.243923, 344.2576, 267.6298
-9.332364, 0.01915592, 8.452587, 341.1933, 264.0874
-9.332364, 0.1916559, 8.452587, 341.1933, 250.8396
-9.128753, 0.1916559, 8.247414, 359.9814, 253.9638
-9.128753, 0.01915589, 8.247414, 359.9814, 267.5689
-9.328722, 0.01915589, 8.243923, 344.2576, 267.6298
-9.328722, 0.1916559, 8.243923, 344.2576, 254.0184
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.3641559, 8.247414, 359.9814, 240.3586
-9.328722, 0.3641559, 8.243923, 344.2576, 240.407
-9.332364, 0.3641559, 8.452587, 341.1933, 237.5917
-9.132395, 0.3641559, 8.456078, 356.4988, 237.5459
-9.332364, 0.3641559, 8.452587, 341.1933, 237.5917
-9.332364, 0.1916559, 8.452587, 341.1933, 250.8396
-9.132395, 0.1916559, 8.456078, 356.4988, 250.7878
-9.132395, 0.3641559, 8.456078, 356.4988, 237.5459
-9.132395, 0.3641559, 8.456078, 356.4988, 237.5459
-9.132395, 0.1916559, 8.456078, 356.4988, 250.7878
-9.128753, 0.1916559, 8.247414, 359.9814, 253.9638
-9.128753, 0.3641559, 8.247414, 359.9814, 240.3586
-9.328722, 0.1916559, 8.243923, 344.2576, 254.0184
-9.128753, 0.1916559, 8.247414, 359.9814, 253.9638
-9.132395, 0.1916559, 8.456078, 356.4988, 250.7878
-9.332364, 0.1916559, 8.452587, 341.1933, 250.8396
-9.328722, 0.3641559, 8.243923, 344.2576, 240.407
-9.328722, 0.1916559, 8.243923, 344.2576, 254.0184
-9.332364, 0.1916559, 8.452587, 341.1933, 250.8396
-9.332364, 0.3641559, 8.452587, 341.1933, 237.5917
-9.128753, 0.3641559, 8.247414, 359.9814, 240.3586
-9.128753, 0.1916559, 8.247414, 359.9814, 253.9638
-9.328722, 0.1916559, 8.243923, 344.2576, 254.0184
-9.328722, 0.3641559, 8.243923, 344.2576, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 360.5093, 226.6419
-9.319103, 0.5366558, 8.235771, 345.1293, 226.8941
-9.340918, 0.5366558, 8.443324, 340.6557, 224.4499
-9.142014, 0.5366558, 8.46423, 355.6397, 224.2109
-9.340918, 0.5366558, 8.443324, 340.6557, 224.4499
-9.340918, 0.3641559, 8.443324, 340.6557, 237.7135
-9.142014, 0.3641559, 8.46423, 355.6397, 237.439
-9.142014, 0.5366558, 8.46423, 355.6397, 224.2109
-9.142014, 0.5366558, 8.46423, 355.6397, 224.2109
-9.142014, 0.3641559, 8.46423, 355.6397, 237.439
-9.120199, 0.3641559, 8.256677, 360.5093, 240.2305
-9.120199, 0.5366558, 8.256677, 360.5093, 226.6419
-9.319103, 0.3641559, 8.235771, 345.1293, 240.5201
-9.120199, 0.3641559, 8.256677, 360.5093, 240.2305
-9.142014, 0.3641559, 8.46423, 355.6397, 237.439
-9.340918, 0.3641559, 8.443324, 340.6557, 237.7135
-9.319103, 0.5366558, 8.235771, 345.1293, 226.8941
-9.319103, 0.3641559, 8.235771, 345.1293, 240.5201
-9.340918, 0.3641559, 8.443324, 340.6557, 237.7135
-9.340918, 0.5366558, 8.443324, 340.6557, 224.4499
-9.120199, 0.5366558, 8.256677, 360.5093, 226.6419
-9.120199, 0.3641559, 8.256677, 360.5093, 240.2305
-9.319103, 0.3641559, 8.235771, 345.1293, 240.5201
-9.319103, 0.5366558, 8.235771, 345.1293, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 359.5051, 213.2188
-9.335882, 0.7091558, 8.251029, 343.5958, 213.1112
-9.32496, 0.7091558, 8.459439, 341.6728, 211.0293
-9.125235, 0.7091558, 8.448972, 357.1548, 211.1312
-9.32496, 0.7091558, 8.459439, 341.6728, 211.0293
-9.32496, 0.5366558, 8.459439, 341.6728, 224.2656
-9.125235, 0.5366558, 8.448972, 357.1548, 224.3852
-9.125235, 0.7091558, 8.448972, 357.1548, 211.1312
-9.125235, 0.7091558, 8.448972, 357.1548, 211.1312
-9.125235, 0.5366558, 8.448972, 357.1548, 224.3852
-9.136157, 0.5366558, 8.240561, 359.5051, 226.8362
-9.136157, 0.7091558, 8.240561, 359.5051, 213.2188
-9.335882, 0.5366558, 8.251029, 343.5958, 226.7099
-9.136157, 0.5366558, 8.240561, 359.5051, 226.8362
-9.125235, 0.5366558, 8.448972, 357.1548, 224.3852
-9.32496, 0.5366558, 8.459439, 341.6728, 224.2656
-9.335882, 0.7091558, 8.251029, 343.5958, 213.1112
-9.335882, 0.5366558, 8.251029, 343.5958, 226.7099
-9.32496, 0.5366558, 8.459439, 341.6728, 224.2656
-9.32496, 0.7091558, 8.459439, 341.6728, 211.0293
-9.136157, 0.7091558, 8.240561, 359.5051, 213.2188
-9.136157, 0.5366558, 8.240561, 359.5051, 226.8362
-9.335882, 0.5366558, 8.251029, 343.5958, 226.7099
-9.335882, 0.7091558, 8.251029, 343.5958, 213.1112
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.125235, 0.8816558, 8.251029, 360.2018, 199.5125
-9.32496, 0.8816558, 8.240561, 344.6007, 199.6014
-9.335882, 0.8816558, 8.448972, 340.9698, 197.8772
-9.136157, 0.8816558, 8.459439, 356.1599, 197.7931
-9.335882, 0.8816558, 8.448972, 340.9698, 197.8772
-9.335882, 0.7091558, 8.448972, 340.9698, 211.1312
-9.136157, 0.7091558, 8.459439, 356.1599, 211.0293
-9.136157, 0.8816558, 8.459439, 356.1599, 197.7931
-9.136157, 0.8816558, 8.459439, 356.1599, 197.7931
-9.136157, 0.7091558, 8.459439, 356.1599, 211.0293
-9.125235, 0.7091558, 8.251029, 360.2018, 213.1112
-9.125235, 0.8816558, 8.251029, 360.2018, 199.5125
-9.32496, 0.7091558, 8.240561, 344.6007, 213.2188
-9.125235, 0.7091558, 8.251029, 360.2018, 213.1112
-9.136157, 0.7091558, 8.459439, 356.1599, 211.0293
-9.335882, 0.7091558, 8.448972, 340.9698, 211.1312
-9.32496, 0.8816558, 8.240561, 344.6007, 199.6014
-9.32496, 0.7091558, 8.240561, 344.6007, 213.2188
-9.335882, 0.7091558, 8.448972, 340.9698, 211.1312
-9.335882, 0.8816558, 8.448972, 340.9698, 197.8772
-9.125235, 0.8816558, 8.251029, 360.2018, 199.5125
-9.125235, 0.7091558, 8.251029, 360.2018, 213.1112
-9.32496, 0.7091558, 8.240561, 344.6007, 213.2188
-9.32496, 0.8816558, 8.240561, 344.6007, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 268.8348, 162.2943
-10.48356, 1.353857, 8.231704, 253.1544, 162.3569
-10.50273, 1.353857, 8.450867, 251.3125, 161.5893
-10.30349, 1.353857, 8.468297, 266.5579, 161.5301
-10.50273, 1.353857, 8.450867, 251.3125, 161.5893
-10.50273, 1.203857, 8.450867, 251.3125, 173.1117
-10.30349, 1.203857, 8.468297, 266.5579, 173.0269
-10.30349, 1.353857, 8.468297, 266.5579, 161.5301
-10.30349, 1.353857, 8.468297, 266.5579, 161.5301
-10.30349, 1.203857, 8.468297, 266.5579, 173.0269
-10.28432, 1.203857, 8.249134, 268.8348, 174.1221
-10.28432, 1.353857, 8.249134, 268.8348, 162.2943
-10.48356, 1.203857, 8.231704, 253.1544, 174.212
-10.28432, 1.203857, 8.249134, 268.8348, 174.1221
-10.30349, 1.203857, 8.468297, 266.5579, 173.0269
-10.50273, 1.203857, 8.450867, 251.3125, 173.1117
-10.48356, 1.353857, 8.231704, 253.1544, 162.3569
-10.48356, 1.203857, 8.231704, 253.1544, 174.212
-10.50273, 1.203857, 8.450867, 251.3125, 173.1117
-10.50273, 1.353857, 8.450867, 251.3125, 161.5893
-10.28432, 1.353857, 8.249134, 268.8348, 162.2943
-10.28432, 1.203857, 8.249134, 268.8348, 174.1221
-10.48356, 1.203857, 8.231704, 253.1544, 174.212
-10.48356, 1.353857, 8.231704, 253.1544, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.503857, 8.23015, 267.2269, 150.505
-10.50448, 1.503857, 8.251056, 251.4719, 150.4625
-10.48148, 1.503857, 8.469851, 252.9135, 150.0304
-10.28258, 1.503857, 8.448945, 268.231, 150.0706
-10.48148, 1.503857, 8.469851, 252.9135, 150.0304
-10.48148, 1.353857, 8.469851, 252.9135, 161.5249
-10.28258, 1.353857, 8.448945, 268.231, 161.5959
-10.28258, 1.503857, 8.448945, 268.231, 150.0706
-10.28258, 1.503857, 8.448945, 268.231, 150.0706
-10.28258, 1.353857, 8.448945, 268.231, 161.5959
-10.30557, 1.353857, 8.23015, 267.2269, 162.3625
-10.30557, 1.503857, 8.23015, 267.2269, 150.505
-10.50448, 1.353857, 8.251056, 251.4719, 162.2874
-10.30557, 1.353857, 8.23015, 267.2269, 162.3625
-10.28258, 1.353857, 8.448945, 268.231, 161.5959
-10.48148, 1.353857, 8.469851, 252.9135, 161.5249
-10.50448, 1.503857, 8.251056, 251.4719, 150.4625
-10.50448, 1.353857, 8.251056, 251.4719, 162.2874
-10.48148, 1.353857, 8.469851, 252.9135, 161.5249
-10.48148, 1.503857, 8.469851, 252.9135, 150.0304
-10.30557, 1.503857, 8.23015, 267.2269, 150.505
-10.30557, 1.353857, 8.23015, 267.2269, 162.3625
-10.50448, 1.353857, 8.251056, 251.4719, 162.2874
-10.50448, 1.503857, 8.251056, 251.4719, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 267.3856, 138.6468
-10.50273, 1.653857, 8.249134, 251.6124, 138.6385
-10.48356, 1.653857, 8.468297, 252.7568, 138.5366
-10.28432, 1.653857, 8.450867, 268.09, 138.5445
-10.48356, 1.653857, 8.468297, 252.7568, 138.5366
-10.48356, 1.503857, 8.468297, 252.7568, 150.0334
-10.28432, 1.503857, 8.450867, 268.09, 150.0669
-10.28432, 1.653857, 8.450867, 268.09, 138.5445
-10.28432, 1.653857, 8.450867, 268.09, 138.5445
-10.28432, 1.503857, 8.450867, 268.09, 150.0669
-10.30349, 1.503857, 8.231704, 267.3856, 150.5019
-10.30349, 1.653857, 8.231704, 267.3856, 138.6468
-10.50273, 1.503857, 8.249134, 251.6124, 150.4664
-10.30349, 1.503857, 8.231704, 267.3856, 150.5019
-10.28432, 1.503857, 8.450867, 268.09, 150.0669
-10.48356, 1.503857, 8.468297, 252.7568, 150.0334
-10.50273, 1.653857, 8.249134, 251.6124, 138.6385
-10.50273, 1.503857, 8.249134, 251.6124, 150.4664
-10.48356, 1.503857, 8.468297, 252.7568, 150.0334
-10.48356, 1.653857, 8.468297, 252.7568, 138.5366
-10.30349, 1.653857, 8.231704, 267.3856, 138.6468
-10.30349, 1.503857, 8.231704, 267.3856, 150.5019
-10.50273, 1.503857, 8.249134, 251.6124, 150.4664
-10.50273, 1.653857, 8.249134, 251.6124, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 267.2269, 126.7901
-10.50448, 1.803857, 8.251056, 251.4719, 126.8127
-10.48148, 1.803857, 8.469851, 252.9135, 127.0414
-10.28258, 1.803857, 8.448945, 268.231, 127.0201
-10.48148, 1.803857, 8.469851, 252.9135, 127.0414
-10.48148, 1.653857, 8.469851, 252.9135, 138.5359
-10.28258, 1.653857, 8.448945, 268.231, 138.5454
-10.28258, 1.803857, 8.448945, 268.231, 127.0201
-10.28258, 1.803857, 8.448945, 268.231, 127.0201
-10.28258, 1.653857, 8.448945, 268.231, 138.5454
-10.30557, 1.653857, 8.23015, 267.2269, 138.6476
-10.30557, 1.803857, 8.23015, 267.2269, 126.7901
-10.50448, 1.653857, 8.251056, 251.4719, 138.6375
-10.30557, 1.653857, 8.23015, 267.2269, 138.6476
-10.28258, 1.653857, 8.448945, 268.231, 138.5454
-10.48148, 1.653857, 8.469851, 252.9135, 138.5359
-10.50448, 1.803857, 8.251056, 251.4719, 126.8127
-10.50448, 1.653857, 8.251056, 251.4719, 138.6375
-10.48148, 1.653857, 8.469851, 252.9135, 138.5359
-10.48148, 1.803857, 8.469851, 252.9135, 127.0414
-10.30557, 1.803857, 8.23015, 267.2269, 126.7901
-10.30557, 1.653857, 8.23015, 267.2269, 138.6476
-10.50448, 1.653857, 8.251056, 251.4719, 138.6375
-10.50448, 1.803857, 8.251056, 251.4719, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 267.3856, 114.9368
-10.50273, 1.953857, 8.249134, 251.6124, 114.9827
-10.48356, 1.953857, 8.468297, 252.7568, 115.5431
-10.28432, 1.953857, 8.450867, 268.09, 115.4997
-10.48356, 1.953857, 8.468297, 252.7568, 115.5431
-10.48356, 1.803857, 8.468297, 252.7568, 127.0399
-10.28432, 1.803857, 8.450867, 268.09, 127.0221
-10.28432, 1.953857, 8.450867, 268.09, 115.4997
-10.28432, 1.953857, 8.450867, 268.09, 115.4997
-10.28432, 1.803857, 8.450867, 268.09, 127.0221
-10.30349, 1.803857, 8.231704, 267.3856, 126.7918
-10.30349, 1.953857, 8.231704, 267.3856, 114.9368
-10.50273, 1.803857, 8.249134, 251.6124, 126.8106
-10.30349, 1.803857, 8.231704, 267.3856, 126.7918
-10.28432, 1.803857, 8.450867, 268.09, 127.0221
-10.48356, 1.803857, 8.468297, 252.7568, 127.0399
-10.50273, 1.953857, 8.249134, 251.6124, 114.9827
-10.50273, 1.803857, 8.249134, 251.6124, 126.8106
-10.48356, 1.803857, 8.468297, 252.7568, 127.0399
-10.48356, 1.953857, 8.468297, 252.7568, 115.5431
-10.30349, 1.953857, 8.231704, 267.3856, 114.9368
-10.30349, 1.803857, 8.231704, 267.3856, 126.7918
-10.50273, 1.803857, 8.249134, 251.6124, 126.8106
-10.50273, 1.953857, 8.249134, 251.6124, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 298.5349, 160.2634
-10.11009, 1.380775, 8.231998, 282.6697, 160.2286
-10.09717, 1.380775, 8.478469, 282.3168, 159.4353
-9.897443, 1.380775, 8.468002, 297.6819, 159.4679
-10.09717, 1.380775, 8.478469, 282.3168, 159.4353
-10.09717, 1.204525, 8.478469, 282.3168, 172.9264
-9.897443, 1.204525, 8.468002, 297.6819, 172.9771
-9.897443, 1.380775, 8.468002, 297.6819, 159.4679
-9.897443, 1.380775, 8.468002, 297.6819, 159.4679
-9.897443, 1.204525, 8.468002, 297.6819, 172.9771
-9.910359, 1.204525, 8.221532, 298.5349, 174.2117
-9.910359, 1.380775, 8.221532, 298.5349, 160.2634
-10.11009, 1.204525, 8.231998, 282.6697, 174.1577
-9.910359, 1.204525, 8.221532, 298.5349, 174.2117
-9.897443, 1.204525, 8.468002, 297.6819, 172.9771
-10.09717, 1.204525, 8.478469, 282.3168, 172.9264
-10.11009, 1.380775, 8.231998, 282.6697, 160.2286
