box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-7.503727, 2.389012, 8.253551, 464.3058, 80.70111
-7.296869, 2.389012, 8.446449, 474.6621, 82.04285
-7.496747, 2.389012, 8.453429, 459.1037, 82.09015
-7.503727, 2.599012, 8.253551, 464.3058, 64.15167
-7.503727, 2.389012, 8.253551, 464.3058, 80.70111
-7.496747, 2.389012, 8.453429, 459.1037, 82.09015
-7.496747, 2.599012, 8.453429, 459.1037, 65.96407
-7.503727, 2.389012, 8.253551, 464.3058, 80.70111
-7.503727, 2.599012, 8.253551, 464.3058, 64.15167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.502028, 2.809012, 8.25176, 464.4925, 47.58167
-7.498538, 2.809012, 8.451731, 459.0138, 49.81947
-7.298568, 2.809012, 8.44824, 474.4778, 49.78139
-7.498538, 2.809012, 8.451731, 459.0138, 49.81947
-7.498538, 2.599012, 8.451731, 459.0138, 65.94907
-7.298568, 2.599012, 8.44824, 474.4778, 65.9182
-7.298568, 2.809012, 8.44824, 474.4778, 49.78139
-7.298568, 2.809012, 8.44824, 474.4778, 49.78139
-7.298568, 2.599012, 8.44824, 474.4778, 65.9182
-7.502028, 2.599012, 8.25176, 464.4925, 64.13499
-7.298568, 2.599012, 8.44824, 474.4778, 65.9182
-7.498538, 2.599012, 8.451731, 459.0138, 65.94907
-7.502028, 2.809012, 8.25176, 464.4925, 47.58167
-7.502028, 2.599012, 8.25176, 464.4925, 64.13499
-7.498538, 2.599012, 8.451731, 459.0138, 65.94907
-7.498538, 2.809012, 8.451731, 459.0138, 49.81947
-7.502028, 2.599012, 8.25176, 464.4925, 64.13499
-7.502028, 2.809012, 8.25176, 464.4925, 47.58167
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.505394, 3.019012, 8.255371, 464.1208, 31.07762
-7.494927, 3.019012, 8.455097, 459.1967, 33.73352
-7.295202, 3.019012, 8.44463, 474.845, 33.59769
-7.494927, 3.019012, 8.455097, 459.1967, 33.73352
-7.494927, 2.809012, 8.455097, 459.1967, 49.85616
-7.295202, 2.809012, 8.44463, 474.845, 49.74196
-7.295202, 3.019012, 8.44463, 474.845, 33.59769
-7.295202, 3.019012, 8.44463, 474.845, 33.59769
-7.295202, 2.809012, 8.44463, 474.845, 49.74196
-7.505394, 2.809012, 8.255371, 464.1208, 47.62312
-7.295202, 2.809012, 8.44463, 474.845, 49.74196
-7.494927, 2.809012, 8.455097, 459.1967, 49.85616
-7.505394, 3.019012, 8.255371, 464.1208, 31.07762
-7.505394, 2.809012, 8.255371, 464.1208, 47.62312
-7.494927, 2.809012, 8.455097, 459.1967, 49.85616
-7.494927, 3.019012, 8.455097, 459.1967, 33.73352
-7.505394, 2.809012, 8.255371, 464.1208, 47.62312
-7.505394, 3.019012, 8.255371, 464.1208, 31.07762
box_7_litchi(Clone) stack 50 Shelf_2 Rack_1_0_0
-7.503727, 3.229012, 8.253551, 464.3058, 14.50334
-7.496747, 3.229012, 8.453429, 459.1037, 17.5858
-7.296869, 3.229012, 8.446449, 474.6621, 17.48082
-7.496747, 3.229012, 8.453429, 459.1037, 17.5858
-7.496747, 3.019012, 8.453429, 459.1037, 33.71188
-7.296869, 3.019012, 8.446449, 474.6621, 33.62135
-7.296869, 3.229012, 8.446449, 474.6621, 17.48082
-7.296869, 3.229012, 8.446449, 474.6621, 17.48082
-7.296869, 3.019012, 8.446449, 474.6621, 33.62135
-7.503727, 3.019012, 8.253551, 464.3058, 31.0528
-7.296869, 3.019012, 8.446449, 474.6621, 33.62135
-7.496747, 3.019012, 8.453429, 459.1037, 33.71188
-7.503727, 3.229012, 8.253551, 464.3058, 14.50334
-7.503727, 3.019012, 8.253551, 464.3058, 31.0528
-7.496747, 3.019012, 8.453429, 459.1037, 33.71188
-7.496747, 3.229012, 8.453429, 459.1037, 17.5858
-7.503727, 3.019012, 8.253551, 464.3058, 31.0528
-7.503727, 3.229012, 8.253551, 464.3058, 14.50334
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27907, 0.2744219, 8.273895, 245.5746, 247.0459
-10.47831, 0.2744219, 8.291327, 229.9381, 246.7907
-10.46652, 0.2744219, 8.426105, 231.0209, 244.8556
-10.26728, 0.2744219, 8.408674, 246.3886, 245.102
-10.46652, 0.2744219, 8.426105, 231.0209, 244.8556
-10.46652, 0.01942196, 8.426105, 231.0209, 264.506
-10.26728, 0.01942196, 8.408674, 246.3886, 264.7965
-10.26728, 0.2744219, 8.408674, 246.3886, 245.102
-10.26728, 0.2744219, 8.408674, 246.3886, 245.102
-10.26728, 0.01942196, 8.408674, 246.3886, 264.7965
-10.27907, 0.01942196, 8.273895, 245.5746, 267.0881
-10.27907, 0.2744219, 8.273895, 245.5746, 247.0459
-10.47831, 0.01942196, 8.291327, 229.9381, 266.7872
-10.27907, 0.01942196, 8.273895, 245.5746, 267.0881
-10.26728, 0.01942196, 8.408674, 246.3886, 264.7965
-10.46652, 0.01942196, 8.426105, 231.0209, 264.506
-10.47831, 0.2744219, 8.291327, 229.9381, 246.7907
-10.47831, 0.01942196, 8.291327, 229.9381, 266.7872
-10.46652, 0.01942196, 8.426105, 231.0209, 264.506
-10.46652, 0.2744219, 8.426105, 231.0209, 244.8556
-10.27907, 0.2744219, 8.273895, 245.5746, 247.0459
-10.27907, 0.01942196, 8.273895, 245.5746, 267.0881
-10.47831, 0.01942196, 8.291327, 229.9381, 266.7872
-10.47831, 0.2744219, 8.291327, 229.9381, 246.7907
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27399, 0.529422, 8.280619, 245.9687, 226.9228
-10.47396, 0.529422, 8.284109, 230.27, 226.8808
-10.4716, 0.529422, 8.419382, 230.6213, 225.2831
-10.27163, 0.529422, 8.415892, 246.0471, 225.3236
-10.4716, 0.529422, 8.419382, 230.6213, 225.2831
-10.4716, 0.274422, 8.419382, 230.6213, 244.9505
-10.27163, 0.274422, 8.415892, 246.0471, 244.9998
-10.27163, 0.529422, 8.415892, 246.0471, 225.3236
-10.27163, 0.529422, 8.415892, 246.0471, 225.3236
-10.27163, 0.274422, 8.415892, 246.0471, 244.9998
-10.27399, 0.2744219, 8.280619, 245.9687, 246.9473
-10.27399, 0.529422, 8.280619, 245.9687, 226.9228
-10.47396, 0.2744219, 8.284109, 230.27, 246.8962
-10.27399, 0.2744219, 8.280619, 245.9687, 246.9473
-10.27163, 0.274422, 8.415892, 246.0471, 244.9998
-10.4716, 0.274422, 8.419382, 230.6213, 244.9505
-10.47396, 0.529422, 8.284109, 230.27, 226.8808
-10.47396, 0.2744219, 8.284109, 230.27, 246.8962
-10.4716, 0.274422, 8.419382, 230.6213, 244.9505
-10.4716, 0.529422, 8.419382, 230.6213, 225.2831
-10.27399, 0.529422, 8.280619, 245.9687, 226.9228
-10.27399, 0.2744219, 8.280619, 245.9687, 246.9473
-10.47396, 0.2744219, 8.284109, 230.27, 246.8962
-10.47396, 0.529422, 8.284109, 230.27, 226.8808
box_2_Parle-G(Clone) stack 52 Shelf_0 Rack_1_0_1
-10.27647, 0.7844219, 8.277212, 245.7764, 206.9303
-10.4762, 0.7844219, 8.28768, 230.0989, 206.8318
-10.46912, 0.7844219, 8.422789, 230.8167, 205.5848
-10.26939, 0.7844219, 8.412321, 246.2225, 205.6799
-10.46912, 0.7844219, 8.422789, 230.8167, 205.5848
-10.46912, 0.5294219, 8.422789, 230.8167, 225.2436
-10.26939, 0.5294219, 8.412321, 246.2225, 225.3651
-10.26939, 0.7844219, 8.412321, 246.2225, 205.6799
-10.26939, 0.7844219, 8.412321, 246.2225, 205.6799
-10.26939, 0.5294219, 8.412321, 246.2225, 225.3651
-10.27647, 0.5294219, 8.277212, 245.7764, 226.9638
-10.27647, 0.7844219, 8.277212, 245.7764, 206.9303
-10.4762, 0.5294219, 8.28768, 230.0989, 226.8379
-10.27647, 0.5294219, 8.277212, 245.7764, 226.9638
-10.26939, 0.5294219, 8.412321, 246.2225, 225.3651
-10.46912, 0.5294219, 8.422789, 230.8167, 225.2436
-10.4762, 0.7844219, 8.28768, 230.0989, 206.8318
-10.4762, 0.5294219, 8.28768, 230.0989, 226.8379
-10.46912, 0.5294219, 8.422789, 230.8167, 225.2436
-10.46912, 0.7844219, 8.422789, 230.8167, 205.5848
-10.27647, 0.7844219, 8.277212, 245.7764, 206.9303
-10.27647, 0.5294219, 8.277212, 245.7764, 226.9638
-10.4762, 0.5294219, 8.28768, 230.0989, 226.8379
-10.4762, 0.7844219, 8.28768, 230.0989, 206.8318
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.898013, 0.2073493, 8.233563, 275.7133, 252.9407
-10.09789, 0.2073493, 8.226583, 259.9385, 253.0493
-10.10627, 0.2073493, 8.466437, 258.6853, 249.4314
-9.906389, 0.2073493, 8.473417, 273.9783, 249.3295
-10.10627, 0.2073493, 8.466437, 258.6853, 249.4314
-10.10627, 0.01984932, 8.466437, 258.6853, 263.8058
-9.906389, 0.01984932, 8.473417, 273.9783, 263.691
-9.906389, 0.2073493, 8.473417, 273.9783, 249.3295
-9.906389, 0.2073493, 8.473417, 273.9783, 249.3295
-9.906389, 0.01984932, 8.473417, 273.9783, 263.691
-9.898013, 0.01984929, 8.233563, 275.7133, 267.7559
-9.898013, 0.2073493, 8.233563, 275.7133, 252.9407
-10.09789, 0.01984929, 8.226583, 259.9385, 267.8781
-9.898013, 0.01984929, 8.233563, 275.7133, 267.7559
-9.906389, 0.01984932, 8.473417, 273.9783, 263.691
-10.10627, 0.01984932, 8.466437, 258.6853, 263.8058
-10.09789, 0.2073493, 8.226583, 259.9385, 253.0493
-10.09789, 0.01984929, 8.226583, 259.9385, 267.8781
-10.10627, 0.01984932, 8.466437, 258.6853, 263.8058
-10.10627, 0.2073493, 8.466437, 258.6853, 249.4314
-9.898013, 0.2073493, 8.233563, 275.7133, 252.9407
-9.898013, 0.01984929, 8.233563, 275.7133, 267.7559
-10.09789, 0.01984929, 8.226583, 259.9385, 267.8781
-10.09789, 0.2073493, 8.226583, 259.9385, 253.0493
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.894012, 0.3948492, 8.237268, 276.0119, 238.0753
-10.09353, 0.3948492, 8.223317, 260.2924, 238.2649
-10.11027, 0.3948492, 8.462732, 258.3873, 235.1045
-9.910754, 0.3948492, 8.476684, 273.6299, 234.9263
-10.11027, 0.3948492, 8.462732, 258.3873, 235.1045
-10.11027, 0.2073493, 8.462732, 258.3873, 249.4856
-9.910754, 0.2073493, 8.476684, 273.6299, 249.2818
-9.910754, 0.3948492, 8.476684, 273.6299, 234.9263
-9.910754, 0.3948492, 8.476684, 273.6299, 234.9263
-9.910754, 0.2073493, 8.476684, 273.6299, 249.2818
-9.894012, 0.2073492, 8.237268, 276.0119, 252.8832
-9.894012, 0.3948492, 8.237268, 276.0119, 238.0753
-10.09353, 0.2073492, 8.223317, 260.2924, 253.1001
-9.894012, 0.2073492, 8.237268, 276.0119, 252.8832
-9.910754, 0.2073493, 8.476684, 273.6299, 249.2818
-10.11027, 0.2073493, 8.462732, 258.3873, 249.4856
-10.09353, 0.3948492, 8.223317, 260.2924, 238.2649
-10.09353, 0.2073492, 8.223317, 260.2924, 253.1001
-10.11027, 0.2073493, 8.462732, 258.3873, 249.4856
-10.11027, 0.3948492, 8.462732, 258.3873, 235.1045
-9.894012, 0.3948492, 8.237268, 276.0119, 238.0753
-9.894012, 0.2073492, 8.237268, 276.0119, 252.8832
-10.09353, 0.2073492, 8.223317, 260.2924, 253.1001
-10.09353, 0.3948492, 8.223317, 260.2924, 238.2649
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.900061, 0.5823491, 8.231764, 275.56, 223.3313
-10.10003, 0.5823491, 8.228273, 259.7649, 223.3719
-10.10422, 0.5823492, 8.468237, 258.838, 220.663
-9.904249, 0.5823492, 8.471727, 274.1495, 220.6249
-10.10422, 0.5823492, 8.468237, 258.838, 220.663
-10.10422, 0.3948492, 8.468237, 258.838, 235.0341
-9.904249, 0.3948492, 8.471727, 274.1495, 234.9895
-9.904249, 0.5823492, 8.471727, 274.1495, 220.6249
-9.904249, 0.5823492, 8.471727, 274.1495, 220.6249
-9.904249, 0.3948492, 8.471727, 274.1495, 234.9895
-9.900061, 0.3948492, 8.231764, 275.56, 238.15
-9.900061, 0.5823491, 8.231764, 275.56, 223.3313
-10.10003, 0.3948492, 8.228273, 259.7649, 238.1975
-9.900061, 0.3948492, 8.231764, 275.56, 238.15
-9.904249, 0.3948492, 8.471727, 274.1495, 234.9895
-10.10422, 0.3948492, 8.468237, 258.838, 235.0341
-10.10003, 0.5823491, 8.228273, 259.7649, 223.3719
-10.10003, 0.3948492, 8.228273, 259.7649, 238.1975
-10.10422, 0.3948492, 8.468237, 258.838, 235.0341
-10.10422, 0.5823492, 8.468237, 258.838, 220.663
-9.900061, 0.5823491, 8.231764, 275.56, 223.3313
-9.900061, 0.3948492, 8.231764, 275.56, 238.15
-10.10003, 0.3948492, 8.228273, 259.7649, 238.1975
-10.10003, 0.5823491, 8.228273, 259.7649, 223.3719
box_6_melody(Clone) stack 53 Shelf_0 Rack_1_0_1
-9.910754, 0.7698491, 8.223317, 274.7535, 208.5945
-10.11027, 0.7698491, 8.237268, 258.933, 208.4594
-10.09353, 0.7698491, 8.476684, 259.6364, 206.2151
-9.894012, 0.7698491, 8.462732, 274.974, 206.3422
-10.09353, 0.7698491, 8.476684, 259.6364, 206.2151
-10.09353, 0.5823491, 8.476684, 259.6364, 220.5707
-9.894012, 0.5823491, 8.462732, 274.974, 220.7233
-9.894012, 0.7698491, 8.462732, 274.974, 206.3422
-9.894012, 0.7698491, 8.462732, 274.974, 206.3422
-9.894012, 0.5823491, 8.462732, 274.974, 220.7233
-9.910754, 0.5823491, 8.223317, 274.7535, 223.4297
-9.910754, 0.7698491, 8.223317, 274.7535, 208.5945
-10.11027, 0.5823491, 8.237268, 258.933, 223.2673
-9.910754, 0.5823491, 8.223317, 274.7535, 223.4297
-9.894012, 0.5823491, 8.462732, 274.974, 220.7233
-10.09353, 0.5823491, 8.476684, 259.6364, 220.5707
-10.11027, 0.7698491, 8.237268, 258.933, 208.4594
-10.11027, 0.5823491, 8.237268, 258.933, 223.2673
-10.09353, 0.5823491, 8.476684, 259.6364, 220.5707
-10.09353, 0.7698491, 8.476684, 259.6364, 206.2151
-9.910754, 0.7698491, 8.223317, 274.7535, 208.5945
-9.910754, 0.5823491, 8.223317, 274.7535, 223.4297
-10.11027, 0.5823491, 8.237268, 258.933, 223.2673
-10.11027, 0.7698491, 8.237268, 258.933, 208.4594
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.521131, 0.1692639, 8.245385, 305.3907, 255.762
-9.720856, 0.1692639, 8.234918, 289.7025, 255.9285
-9.732369, 0.1692639, 8.454616, 287.4211, 252.5287
-9.532644, 0.1692639, 8.465083, 302.6719, 252.3715
-9.732369, 0.1692639, 8.454616, 287.4211, 252.5287
-9.732369, 0.01926387, 8.454616, 287.4211, 264.0456
-9.532644, 0.01926387, 8.465083, 302.6719, 263.873
-9.532644, 0.1692639, 8.465083, 302.6719, 252.3715
-9.532644, 0.1692639, 8.465083, 302.6719, 252.3715
-9.532644, 0.01926387, 8.465083, 302.6719, 263.873
-9.521131, 0.01926387, 8.245385, 305.3907, 267.5957
-9.521131, 0.1692639, 8.245385, 305.3907, 255.762
-9.720856, 0.01926387, 8.234918, 289.7025, 267.7785
-9.521131, 0.01926387, 8.245385, 305.3907, 267.5957
-9.532644, 0.01926387, 8.465083, 302.6719, 263.873
-9.732369, 0.01926387, 8.454616, 287.4211, 264.0456
-9.720856, 0.1692639, 8.234918, 289.7025, 255.9285
-9.720856, 0.01926387, 8.234918, 289.7025, 267.7785
-9.732369, 0.01926387, 8.454616, 287.4211, 264.0456
-9.732369, 0.1692639, 8.454616, 287.4211, 252.5287
-9.521131, 0.1692639, 8.245385, 305.3907, 255.762
-9.521131, 0.01926387, 8.245385, 305.3907, 267.5957
-9.720856, 0.01926387, 8.234918, 289.7025, 267.7785
-9.720856, 0.1692639, 8.234918, 289.7025, 255.9285
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51932, 0.3192639, 8.247244, 305.5174, 243.9017
-9.718833, 0.3192639, 8.233293, 289.8729, 244.1018
-9.734179, 0.3192639, 8.452757, 287.2934, 241.037
-9.534667, 0.3192639, 8.466708, 302.5038, 240.848
-9.734179, 0.3192639, 8.452757, 287.2934, 241.037
-9.734179, 0.1692639, 8.452757, 287.2934, 252.5567
-9.534667, 0.1692639, 8.466708, 302.5038, 252.3471
-9.534667, 0.3192639, 8.466708, 302.5038, 240.848
-9.534667, 0.3192639, 8.466708, 302.5038, 240.848
-9.534667, 0.1692639, 8.466708, 302.5038, 252.3471
-9.51932, 0.1692638, 8.247244, 305.5174, 255.7325
-9.51932, 0.3192639, 8.247244, 305.5174, 243.9017
-9.718833, 0.1692638, 8.233293, 289.8729, 255.9543
-9.51932, 0.1692638, 8.247244, 305.5174, 255.7325
-9.534667, 0.1692639, 8.466708, 302.5038, 252.3471
-9.734179, 0.1692639, 8.452757, 287.2934, 252.5567
-9.718833, 0.3192639, 8.233293, 289.8729, 244.1018
-9.718833, 0.1692638, 8.233293, 289.8729, 255.9543
-9.734179, 0.1692639, 8.452757, 287.2934, 252.5567
-9.734179, 0.3192639, 8.452757, 287.2934, 241.037
-9.51932, 0.3192639, 8.247244, 305.5174, 243.9017
-9.51932, 0.1692638, 8.247244, 305.5174, 255.7325
-9.718833, 0.1692638, 8.233293, 289.8729, 255.9543
-9.718833, 0.3192639, 8.233293, 289.8729, 244.1018
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.51409, 0.4692639, 8.253007, 305.8801, 231.9974
-9.712599, 0.4692639, 8.228633, 290.3964, 232.3089
-9.73941, 0.4692639, 8.446994, 286.9263, 229.5872
-9.540901, 0.4692639, 8.471368, 301.989, 229.2928
-9.73941, 0.4692639, 8.446994, 286.9263, 229.5872
-9.73941, 0.3192639, 8.446994, 286.9263, 241.1153
-9.540901, 0.3192639, 8.471368, 301.989, 240.7851
-9.540901, 0.4692639, 8.471368, 301.989, 229.2928
-9.540901, 0.4692639, 8.471368, 301.989, 229.2928
-9.540901, 0.3192639, 8.471368, 301.989, 240.7851
-9.51409, 0.3192639, 8.253007, 305.8801, 243.8192
-9.51409, 0.4692639, 8.253007, 305.8801, 231.9974
-9.712599, 0.3192639, 8.228633, 290.3964, 244.1688
-9.51409, 0.3192639, 8.253007, 305.8801, 243.8192
-9.540901, 0.3192639, 8.471368, 301.989, 240.7851
-9.73941, 0.3192639, 8.446994, 286.9263, 241.1153
-9.712599, 0.4692639, 8.228633, 290.3964, 232.3089
-9.712599, 0.3192639, 8.228633, 290.3964, 244.1688
-9.73941, 0.3192639, 8.446994, 286.9263, 241.1153
-9.73941, 0.4692639, 8.446994, 286.9263, 229.5872
-9.51409, 0.4692639, 8.253007, 305.8801, 231.9974
-9.51409, 0.3192639, 8.253007, 305.8801, 243.8192
-9.712599, 0.3192639, 8.228633, 290.3964, 244.1688
-9.712599, 0.4692639, 8.228633, 290.3964, 232.3089
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.522972, 0.6192639, 8.243557, 305.2611, 220.2814
-9.72285, 0.6192639, 8.236577, 289.5341, 220.3597
-9.730528, 0.6192639, 8.456444, 287.5514, 217.9587
-9.53065, 0.6192639, 8.463424, 302.8381, 217.8846
-9.730528, 0.6192639, 8.456444, 287.5514, 217.9587
-9.730528, 0.4692639, 8.456444, 287.5514, 229.4729
-9.53065, 0.4692639, 8.463424, 302.8381, 229.3886
-9.53065, 0.6192639, 8.463424, 302.8381, 217.8846
-9.53065, 0.6192639, 8.463424, 302.8381, 217.8846
-9.53065, 0.4692639, 8.463424, 302.8381, 229.3886
-9.522972, 0.4692638, 8.243557, 305.2611, 232.118
-9.522972, 0.6192639, 8.243557, 305.2611, 220.2814
-9.72285, 0.4692638, 8.236577, 289.5341, 232.2072
-9.522972, 0.4692638, 8.243557, 305.2611, 232.118
-9.53065, 0.4692639, 8.463424, 302.8381, 229.3886
-9.730528, 0.4692639, 8.456444, 287.5514, 229.4729
-9.72285, 0.6192639, 8.236577, 289.5341, 220.3597
-9.72285, 0.4692638, 8.236577, 289.5341, 232.2072
-9.730528, 0.4692639, 8.456444, 287.5514, 229.4729
-9.730528, 0.6192639, 8.456444, 287.5514, 217.9587
-9.522972, 0.6192639, 8.243557, 305.2611, 220.2814
-9.522972, 0.4692638, 8.243557, 305.2611, 232.118
-9.72285, 0.4692638, 8.236577, 289.5341, 232.2072
-9.72285, 0.6192639, 8.236577, 289.5341, 220.3597
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.538795, 0.7692638, 8.23015, 304.1255, 208.5745
-9.7377, 0.7692638, 8.251056, 288.2691, 208.3725
-9.714705, 0.7692638, 8.469851, 288.6825, 206.3222
-9.5158, 0.7692638, 8.448945, 304.0957, 206.5131
-9.714705, 0.7692638, 8.469851, 288.6825, 206.3222
-9.714705, 0.6192638, 8.469851, 288.6825, 217.8166
-9.5158, 0.6192638, 8.448945, 304.0957, 218.0383
-9.5158, 0.7692638, 8.448945, 304.0957, 206.5131
-9.5158, 0.7692638, 8.448945, 304.0957, 206.5131
-9.5158, 0.6192638, 8.448945, 304.0957, 218.0383
-9.538795, 0.6192638, 8.23015, 304.1255, 220.432
-9.538795, 0.7692638, 8.23015, 304.1255, 208.5745
-9.7377, 0.6192638, 8.251056, 288.2691, 220.1973
-9.538795, 0.6192638, 8.23015, 304.1255, 220.432
-9.5158, 0.6192638, 8.448945, 304.0957, 218.0383
-9.714705, 0.6192638, 8.469851, 288.6825, 217.8166
-9.7377, 0.7692638, 8.251056, 288.2691, 208.3725
-9.7377, 0.6192638, 8.251056, 288.2691, 220.1973
-9.714705, 0.6192638, 8.469851, 288.6825, 217.8166
-9.714705, 0.7692638, 8.469851, 288.6825, 206.3222
-9.538795, 0.7692638, 8.23015, 304.1255, 208.5745
-9.538795, 0.6192638, 8.23015, 304.1255, 220.432
-9.7377, 0.6192638, 8.251056, 288.2691, 220.1973
-9.7377, 0.7692638, 8.251056, 288.2691, 208.3725
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 336.3202, 253.9638
-9.328722, 0.1916559, 8.243923, 320.5856, 254.0184
-9.332364, 0.1916559, 8.452587, 318.1535, 250.8396
-9.132395, 0.1916559, 8.456078, 333.4692, 250.7878
-9.332364, 0.1916559, 8.452587, 318.1535, 250.8396
-9.332364, 0.01915592, 8.452587, 318.1535, 264.0874
-9.132395, 0.01915592, 8.456078, 333.4692, 264.0298
-9.132395, 0.1916559, 8.456078, 333.4692, 250.7878
-9.132395, 0.1916559, 8.456078, 333.4692, 250.7878
-9.132395, 0.01915592, 8.456078, 333.4692, 264.0298
-9.128753, 0.01915589, 8.247414, 336.3202, 267.5689
-9.128753, 0.1916559, 8.247414, 336.3202, 253.9638
-9.328722, 0.01915589, 8.243923, 320.5856, 267.6298
-9.128753, 0.01915589, 8.247414, 336.3202, 267.5689
-9.132395, 0.01915592, 8.456078, 333.4692, 264.0298
-9.332364, 0.01915592, 8.452587, 318.1535, 264.0874
-9.328722, 0.1916559, 8.243923, 320.5856, 254.0184
-9.328722, 0.01915589, 8.243923, 320.5856, 267.6298
-9.332364, 0.01915592, 8.452587, 318.1535, 264.0874
-9.332364, 0.1916559, 8.452587, 318.1535, 250.8396
-9.128753, 0.1916559, 8.247414, 336.3202, 253.9638
-9.128753, 0.01915589, 8.247414, 336.3202, 267.5689
-9.328722, 0.01915589, 8.243923, 320.5856, 267.6298
-9.328722, 0.1916559, 8.243923, 320.5856, 254.0184
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.3641559, 8.247414, 336.3202, 240.3586
-9.328722, 0.3641559, 8.243923, 320.5856, 240.407
-9.332364, 0.3641559, 8.452587, 318.1535, 237.5917
-9.132395, 0.3641559, 8.456078, 333.4692, 237.5459
-9.332364, 0.3641559, 8.452587, 318.1535, 237.5917
-9.332364, 0.1916559, 8.452587, 318.1535, 250.8396
-9.132395, 0.1916559, 8.456078, 333.4692, 250.7878
-9.132395, 0.3641559, 8.456078, 333.4692, 237.5459
-9.132395, 0.3641559, 8.456078, 333.4692, 237.5459
-9.132395, 0.1916559, 8.456078, 333.4692, 250.7878
-9.128753, 0.1916559, 8.247414, 336.3202, 253.9638
-9.128753, 0.3641559, 8.247414, 336.3202, 240.3586
-9.328722, 0.1916559, 8.243923, 320.5856, 254.0184
-9.128753, 0.1916559, 8.247414, 336.3202, 253.9638
-9.132395, 0.1916559, 8.456078, 333.4692, 250.7878
-9.332364, 0.1916559, 8.452587, 318.1535, 250.8396
-9.328722, 0.3641559, 8.243923, 320.5856, 240.407
-9.328722, 0.1916559, 8.243923, 320.5856, 254.0184
-9.332364, 0.1916559, 8.452587, 318.1535, 250.8396
-9.332364, 0.3641559, 8.452587, 318.1535, 237.5917
-9.128753, 0.3641559, 8.247414, 336.3202, 240.3586
-9.128753, 0.1916559, 8.247414, 336.3202, 253.9638
-9.328722, 0.1916559, 8.243923, 320.5856, 254.0184
-9.328722, 0.3641559, 8.243923, 320.5856, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 336.8769, 226.6419
-9.319103, 0.5366558, 8.235771, 321.4318, 226.8941
-9.340918, 0.5366558, 8.443324, 317.5886, 224.4499
-9.142014, 0.5366558, 8.46423, 332.6342, 224.2109
-9.340918, 0.5366558, 8.443324, 317.5886, 224.4499
-9.340918, 0.3641559, 8.443324, 317.5886, 237.7135
-9.142014, 0.3641559, 8.46423, 332.6342, 237.439
-9.142014, 0.5366558, 8.46423, 332.6342, 224.2109
-9.142014, 0.5366558, 8.46423, 332.6342, 224.2109
-9.142014, 0.3641559, 8.46423, 332.6342, 237.439
-9.120199, 0.3641559, 8.256677, 336.8769, 240.2305
-9.120199, 0.5366558, 8.256677, 336.8769, 226.6419
-9.319103, 0.3641559, 8.235771, 321.4318, 240.5201
-9.120199, 0.3641559, 8.256677, 336.8769, 240.2305
-9.142014, 0.3641559, 8.46423, 332.6342, 237.439
-9.340918, 0.3641559, 8.443324, 317.5886, 237.7135
-9.319103, 0.5366558, 8.235771, 321.4318, 226.8941
-9.319103, 0.3641559, 8.235771, 321.4318, 240.5201
-9.340918, 0.3641559, 8.443324, 317.5886, 237.7135
-9.340918, 0.5366558, 8.443324, 317.5886, 224.4499
-9.120199, 0.5366558, 8.256677, 336.8769, 226.6419
-9.120199, 0.3641559, 8.256677, 336.8769, 240.2305
-9.319103, 0.3641559, 8.235771, 321.4318, 240.5201
-9.319103, 0.5366558, 8.235771, 321.4318, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 335.8225, 213.2188
-9.335882, 0.7091558, 8.251029, 319.9458, 213.1112
-9.32496, 0.7091558, 8.459439, 318.6532, 211.0293
-9.125235, 0.7091558, 8.448972, 334.1044, 211.1312
-9.32496, 0.7091558, 8.459439, 318.6532, 211.0293
-9.32496, 0.5366558, 8.459439, 318.6532, 224.2656
-9.125235, 0.5366558, 8.448972, 334.1044, 224.3852
-9.125235, 0.7091558, 8.448972, 334.1044, 211.1312
-9.125235, 0.7091558, 8.448972, 334.1044, 211.1312
-9.125235, 0.5366558, 8.448972, 334.1044, 224.3852
